# 
Scope_Frequency	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Delay	a	b	
10000000.0	0.0	10000000.0	4.662258373685553	26.382226709514175	13.18685804670728	0.1262093130547849	0.5	10000000.0	0	05-06-24 10:42:24.802544
10000000.0	100.0	10000000.0	4.660583314132539	26.37910547608376	13.182120262831967	0.1255533660912217	0.5	10000000.0	0	05-06-24 10:42:27.479759
10000000.0	200.0	10000000.0	4.647813485574347	26.355273790881153	13.146001733359618	0.12519776893584847	0.5	10000000.0	0	05-06-24 10:42:30.232794
10000000.0	300.0	10000000.0	4.638315286633574	26.337505280761548	13.119136769839303	0.1247435966000146	0.5	10000000.0	0	05-06-24 10:42:32.903804
10000000.0	400.0	10000000.0	4.6310314170121485	26.32385450197107	13.098534875428948	0.12316873254329509	0.5	10000000.0	0	05-06-24 10:42:35.709971
10000000.0	500.0	10000000.0	4.632671656001382	26.326930363724653	13.10317417187716	0.12203222989887531	0.5	10000000.0	0	05-06-24 10:42:38.411150
10000000.0	600.0	10000000.0	4.631399938147883	26.32454566691324	13.0995772106053	0.1202776015422201	0.5	10000000.0	0	05-06-24 10:42:41.291478
10000000.0	700.0	10000000.0	4.630188555186689	26.322273499719042	13.096150902179405	0.11738540715185967	0.5	10000000.0	0	05-06-24 10:42:44.034027
10000000.0	800.0	10000000.0	4.617978529287983	26.29933814440229	13.061615733733651	0.11577881829359934	0.5	10000000.0	0	05-06-24 10:42:46.809570
10000000.0	900.0	10000000.0	4.613647656949128	26.291188446576005	13.04936617693662	0.11346867970386698	0.5	10000000.0	0	05-06-24 10:42:49.570792
10000000.0	1000.0	10000000.0	4.617956054564701	26.29929587191448	13.061552165616698	0.11156737644754652	0.5	10000000.0	0	05-06-24 10:42:52.445448
10000000.0	1100.0	10000000.0	4.618377138270942	26.300087849970485	13.06274317019322	0.10961358679616982	0.5	10000000.0	0	05-06-24 10:42:55.109719
10000000.0	1200.0	10000000.0	4.613648118502624	26.291189315520242	13.049367482407048	0.10857241007788364	0.5	10000000.0	0	05-06-24 10:42:57.879475
10000000.0	1300.0	10000000.0	4.6001509938542045	26.265741697755864	13.011191848945376	0.10710696840323182	0.5	10000000.0	0	05-06-24 10:43:00.640619
10000000.0	1400.0	10000000.0	4.589773079669972	26.246124243928367	12.981838674968406	0.10496619536643066	0.5	10000000.0	0	05-06-24 10:43:03.384202
10000000.0	1500.0	10000000.0	4.585255388272244	26.237570554485803	12.96906071407784	0.10227364168069383	0.5	10000000.0	0	05-06-24 10:43:06.108021
10000000.0	1600.0	10000000.0	4.581959539387867	26.23132495402093	12.959738645694202	0.09978106287490945	0.5	10000000.0	0	05-06-24 10:43:08.813974
10000000.0	1700.0	10000000.0	4.580375745939565	26.228322083069354	12.95525900134503	0.09749179855948288	0.5	10000000.0	0	05-06-24 10:43:11.560439
10000000.0	1800.0	10000000.0	4.567210142719976	26.203319845990627	12.9180210520851	0.09623971476208718	0.5	10000000.0	0	05-06-24 10:43:14.404852
10000000.0	1900.0	10000000.0	4.5705382255755405	26.2096468667189	12.927434291907181	0.095769627946982	0.5	10000000.0	0	05-06-24 10:43:17.088397
10000000.0	2000.0	10000000.0	4.565304634100999	26.199695206290947	12.912631459820746	0.09591698855112075	0.5	10000000.0	0	05-06-24 10:43:19.854496
10000000.0	2100.0	10000000.0	4.560157185771154	26.189896212281617	12.898072277341383	0.09500806205982652	0.5	10000000.0	0	05-06-24 10:43:22.616726
10000000.0	2200.0	10000000.0	4.5572332672024904	26.184325136873635	12.889802186751227	0.09381245036903645	0.5	10000000.0	0	05-06-24 10:43:25.346076
10000000.0	2300.0	10000000.0	4.550013578584088	26.170553811080268	12.869381823630716	0.09133971070903897	0.5	10000000.0	0	05-06-24 10:43:28.145657
10000000.0	2400.0	10000000.0	4.556601787734801	26.18312148090647	12.888016093096093	0.08960411633710162	0.5	10000000.0	0	05-06-24 10:43:30.912317
10000000.0	2500.0	10000000.0	4.549724758462809	26.170002441445973	12.86856491696552	0.0880632827530526	0.5	10000000.0	0	05-06-24 10:43:33.672916
10000000.0	2600.0	10000000.0	4.544155097213397	26.159362875111135	12.852811536012034	0.08622971708915887	0.5	10000000.0	0	05-06-24 10:43:36.427552
10000000.0	2700.0	10000000.0	4.534373114518758	26.14064502723395	12.825143910824718	0.0840020298409499	0.5	10000000.0	0	05-06-24 10:43:39.197916
10000000.0	2800.0	10000000.0	4.52415492736482	26.12104933063641	12.796242513112787	0.08261219580428564	0.5	10000000.0	0	05-06-24 10:43:41.850178
10000000.0	2900.0	10000000.0	4.516581323486679	26.10649664355185	12.77482112647177	0.08066820048040524	0.5	10000000.0	0	05-06-24 10:43:44.571612
10000000.0	3000.0	10000000.0	4.502800915997722	26.07995487193682	12.73584424813995	0.07934006240845756	0.5	10000000.0	0	05-06-24 10:43:47.276422
10000000.0	3100.0	10000000.0	4.494435345063593	26.063802701487102	12.712182840395869	0.07779194905705954	0.5	10000000.0	0	05-06-24 10:43:49.924408
10000000.0	3200.0	10000000.0	4.481431425582399	26.038635062219072	12.675402201807247	0.07677673973624745	0.5	10000000.0	0	05-06-24 10:43:52.626778
10000000.0	3300.0	10000000.0	4.466229853665056	26.009121360500096	12.632405663457451	0.07535907875882378	0.5	10000000.0	0	05-06-24 10:43:55.364690
10000000.0	3400.0	10000000.0	4.45385032145156	25.985012312711003	12.59739105875313	0.07466150342256439	0.5	10000000.0	0	05-06-24 10:43:58.033134
10000000.0	3500.0	10000000.0	4.441770400692867	25.961422070653704	12.56322388321446	0.07267959712779336	0.5	10000000.0	0	05-06-24 10:44:00.798072
10000000.0	3600.0	10000000.0	4.437176861501931	25.95243474888186	12.550231392368232	0.07039654216238889	0.5	10000000.0	0	05-06-24 10:44:03.526537
10000000.0	3700.0	10000000.0	4.433878666492859	25.945976045273657	12.54090268814187	0.06649803562714134	0.5	10000000.0	0	05-06-24 10:44:06.212406
10000000.0	3800.0	10000000.0	4.469564658067993	26.015604442517066	12.641837914686443	0.06446898817350294	0.5	10000000.0	0	05-06-24 10:44:09.089194
10000000.0	3900.0	10000000.0	4.446467031007622	25.9706014870892	12.576507959791618	0.06656959714803859	0.5	10000000.0	0	05-06-24 10:44:11.950074
10000000.0	4000.0	10000000.0	4.436539664948971	25.95118733041187	12.548429128354046	0.064857768467314	0.5	10000000.0	0	05-06-24 10:44:14.708859
10000000.0	4100.0	10000000.0	4.418564428519658	25.91592379592433	12.49758748206365	0.06257008121544694	0.5	10000000.0	0	05-06-24 10:44:17.472699
10000000.0	4200.0	10000000.0	4.401980807971407	25.883262851789283	12.450681919878479	0.06220951634794785	0.5	10000000.0	0	05-06-24 10:44:20.228030
10000000.0	4300.0	10000000.0	4.3942311581755265	25.867957940871786	12.428762600188525	0.06017434760321835	0.5	10000000.0	0	05-06-24 10:44:23.094832
10000000.0	4400.0	10000000.0	4.382850356800897	25.845432813364575	12.396572832879174	0.05820532528773706	0.5	10000000.0	0	05-06-24 10:44:25.858578
10000000.0	4500.0	10000000.0	4.361066276845239	25.80215369400399	12.334958150244955	0.05685515165372231	0.5	10000000.0	0	05-06-24 10:44:28.514765
10000000.0	4600.0	10000000.0	4.347278079450626	25.774648382762972	12.295959238732673	0.05713076373910429	0.5	10000000.0	0	05-06-24 10:44:31.191864
10000000.0	4700.0	10000000.0	4.343074658337787	25.766245857379406	12.284070168440389	0.05592324439060155	0.5	10000000.0	0	05-06-24 10:44:33.878696
10000000.0	4800.0	10000000.0	4.342989126633155	25.76607479739979	12.283828248246982	0.05466805393079966	0.5	10000000.0	0	05-06-24 10:44:36.627543
10000000.0	4900.0	10000000.0	4.335283522369823	25.750650058278964	12.262033508136017	0.05377962294561349	0.5	10000000.0	0	05-06-24 10:44:39.393358
10000000.0	5000.0	10000000.0	4.32998835974835	25.740034533573844	12.247056526547498	0.052261683907912006	0.5	10000000.0	0	05-06-24 10:44:42.149019
10000000.0	5100.0	10000000.0	4.322212863860462	25.724422987887547	12.225064103069842	0.05106955643105215	0.5	10000000.0	0	05-06-24 10:44:44.912196
10000000.0	5200.0	10000000.0	4.302999294646885	25.685725454488967	12.170719922742977	0.05070703153968046	0.5	10000000.0	0	05-06-24 10:44:47.671765
10000000.0	5300.0	10000000.0	4.308528684631547	25.696879729987685	12.186359399358892	0.04978192310421918	0.5	10000000.0	0	05-06-24 10:44:50.433624
10000000.0	5400.0	10000000.0	4.318807909842636	25.717577718763266	12.215433438767311	0.04690479581803972	0.5	10000000.0	0	05-06-24 10:44:53.190867
10000000.0	5500.0	10000000.0	4.42368937735728	25.925992438142988	12.512083026368918	0.037137907739365136	0.5	10000000.0	0	05-06-24 10:44:55.857901
10000000.0	5600.0	10000000.0	4.352944621202274	25.78596279733313	12.311986639126543	0.03866179568627609	0.5	10000000.0	0	05-06-24 10:44:58.621666
10000000.0	5700.0	10000000.0	4.155801987400563	25.383396885314788	11.754383066237878	0.04573949561592133	0.5	10000000.0	0	05-06-24 10:45:01.489500
10000000.0	5800.0	10000000.0	4.207374705110458	25.490523789160374	11.900252739905422	0.04450883583716279	0.5	10000000.0	0	05-06-24 10:45:04.351594
10000000.0	5900.0	10000000.0	4.246565736576021	25.57105698313276	12.011101716349401	0.045402107516109326	0.5	10000000.0	0	05-06-24 10:45:07.033199
10000000.0	6000.0	10000000.0	4.246479853852473	25.570881317560115	12.010858803324572	0.04404860133592	0.5	10000000.0	0	05-06-24 10:45:09.766357
10000000.0	6100.0	10000000.0	4.333203243738082	25.746481148192085	12.256149591626968	0.03598898848956959	0.5	10000000.0	0	05-06-24 10:45:13.070478
10000000.0	6200.0	10000000.0	4.275117171744696	25.629260402694626	12.091857370030915	0.03852648490919426	0.5	10000000.0	0	05-06-24 10:45:15.830848
10000000.0	6300.0	10000000.0	4.186420369585874	25.447156653727664	11.840984928926655	0.04448410730201709	0.5	10000000.0	0	05-06-24 10:45:18.598181
10000000.0	6400.0	10000000.0	4.158660969407837	25.38937028451089	11.762469488496412	0.04408681311577521	0.5	10000000.0	0	05-06-24 10:45:21.506870
10000000.0	6500.0	10000000.0	4.152821151604678	25.377164514095163	11.74595198941838	0.04375471244763779	0.5	10000000.0	0	05-06-24 10:45:24.213185
10000000.0	6600.0	10000000.0	4.148522097324677	25.368168111165513	11.73379242768207	0.04314280564773824	0.5	10000000.0	0	05-06-24 10:45:26.875442
10000000.0	6699.999999999999	10000000.0	4.122319515324143	25.313132962972524	11.659680334013377	0.0434727415823187	0.5	10000000.0	0	05-06-24 10:45:29.638003
10000000.0	6800.0	10000000.0	4.109839484571947	25.286797161431394	11.624381476516197	0.04277173201663451	0.5	10000000.0	0	05-06-24 10:45:32.398832
10000000.0	6900.0	10000000.0	4.138467007686512	25.347089902747047	11.70535233940773	0.03820469455875564	0.5	10000000.0	0	05-06-24 10:45:35.166895
10000000.0	7000.0	10000000.0	4.1021449248638255	25.27051994689588	11.602617975124765	0.039972679453612096	0.5	10000000.0	0	05-06-24 10:45:37.918307
10000000.0	7099.999999999999	10000000.0	4.070595125035204	25.203458119642455	11.513381665509181	0.040317874949755333	0.5	10000000.0	0	05-06-24 10:45:40.582071
10000000.0	7200.0	10000000.0	4.041133945717379	25.140364869090156	11.430052866799635	0.041379730208420264	0.5	10000000.0	0	05-06-24 10:45:44.639252
10000000.0	7300.0	10000000.0	4.045740811196055	25.15026108503429	11.443083050079576	0.03900229380300728	0.5	10000000.0	0	05-06-24 10:45:47.338152
10000000.0	7400.0	10000000.0	4.043771510909818	25.146032121752633	11.437513027733216	0.037996067375277665	0.5	10000000.0	0	05-06-24 10:45:50.204536
10000000.0	7499.999999999999	10000000.0	4.039874118248341	25.137656612308056	11.426489536613708	0.03605798887587359	0.5	10000000.0	0	05-06-24 10:45:52.861575
10000000.0	7600.0	10000000.0	4.022650428770521	25.100545830772965	11.377773586106434	0.03566985902320534	0.5	10000000.0	0	05-06-24 10:45:55.571115
10000000.0	7700.0	10000000.0	4.009076595073251	25.071187030764154	11.339380986690283	0.03480887447544246	0.5	10000000.0	0	05-06-24 10:45:58.342788
10000000.0	7800.0	10000000.0	3.9934608809882515	25.037288647476498	11.295213077399989	0.03398220799097147	0.5	10000000.0	0	05-06-24 10:46:01.038231
10000000.0	7899.999999999999	10000000.0	3.9700288145331717	24.98617313445799	11.228937185049586	0.033961622374861285	0.5	10000000.0	0	05-06-24 10:46:03.809165
10000000.0	8000.0	10000000.0	3.9475085784729833	24.93676160588638	11.165240338521262	0.033654179711211846	0.5	10000000.0	0	05-06-24 10:46:06.571117
10000000.0	8100.0	10000000.0	3.9300889238062884	24.89834749687848	11.11597011475827	0.033211742043493746	0.5	10000000.0	0	05-06-24 10:46:09.227111
10000000.0	8200.0	10000000.0	3.906975710234036	24.84711418090967	11.05059607455046	0.032797720901604405	0.5	10000000.0	0	05-06-24 10:46:11.896997
10000000.0	8300.0	10000000.0	3.8886741336936996	24.806330982776537	10.998831399038155	0.03252406827594337	0.5	10000000.0	0	05-06-24 10:46:14.663356
10000000.0	8400.0	10000000.0	3.8638531855222187	24.75071228082102	10.928627155968018	0.03254752320311062	0.5	10000000.0	0	05-06-24 10:46:17.406517
10000000.0	8500.0	10000000.0	3.8442160987579332	24.70645581888116	10.873085087112917	0.03257837974134899	0.5	10000000.0	0	05-06-24 10:46:20.109445
10000000.0	8600.0	10000000.0	3.8205332840941297	24.652779707935043	10.806099971727479	0.032318670581262025	0.5	10000000.0	0	05-06-24 10:46:22.807908
10000000.0	8700.0	10000000.0	3.8000448786748664	24.606074470269476	10.748150010096838	0.032234121051512084	0.5	10000000.0	0	05-06-24 10:46:25.476667
10000000.0	8800.0	10000000.0	3.7739443023215435	24.546209683642516	10.674326431967591	0.03219143928718151	0.5	10000000.0	0	05-06-24 10:46:28.166812
