# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.950379	219.802328	214.802066	214.878236	19.7509925	1717634727.3088658	-11.9618001	-7455620.0	-7468548.0	-7475128.0	-7472657.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4101.0405904059035	0.0	06-06-24 02:45:33.992219
0.6	0.002	250	250	1638	1638	1638	1638	214.635247	219.543225	214.542128	214.646938	20.0432561	1717634766.921991	-11.3815352	-7157404.0	-7169896.0	-7176325.0	-7173833.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4101.0405904059035	0.025	06-06-24 02:46:13.604476
1.2	0.005	250	250	3276	3276	3276	3276	214.515642	219.450415	214.410171	214.531607	20.4592338	1717634806.5371366	-10.782623	-6780756.0	-6792487.0	-6798566.0	-6796262.0	-1.16087957	-8124638.0	-8115928.0	-8114859.0	-8110816.0	20	4101.0405904059035	0.05	06-06-24 02:46:53.231432
1.8	0.008	250	250	4915	4915	4915	4915	212.601745	212.43236	212.422594	212.418018	20.784465	1717634846.1671138	-10.183981	-6404211.0	-6415222.0	-6420948.0	-6418882.0	-1.09646622	-7673782.0	-7665414.0	-7664457.0	-7660594.0	20	4101.0405904059035	0.075	06-06-24 02:47:32.868536
2.401	0.011	250	250	6553	6553	6553	6553	200.099474	199.937987	199.930417	199.926469	21.1269447	1717634885.81222	-9.58384068	-6026751.0	-6037008.0	-6042434.0	-6040528.0	-1.03194381	-7222187.0	-7214266.0	-7213326.0	-7209678.0	20	4101.0405904059035	0.1	06-06-24 02:48:12.507427
3.001	0.015	250	250	8191	8191	8191	8191	187.59471	187.442191	187.437001	187.432876	21.3954473	1717634925.425326	-8.9847738	-5649954.0	-5659500.0	-5664587.0	-5662862.0	-0.96740554	-6770449.0	-6762896.0	-6762084.0	-6758632.0	20	4101.0405904059035	0.125	06-06-24 02:48:52.121299
3.6	0.018	250	250	9830	9830	9830	9830	175.085461	174.942426	174.940389	174.936295	21.6744906	1717634965.0586724	-8.38601702	-5273344.0	-5282155.0	-5286980.0	-5285400.0	-0.903061608	-6320112.0	-6312981.0	-6312231.0	-6308967.0	20	4101.0405904059035	0.15	06-06-24 02:49:31.757498
4.2	0.021	250	250	11468	11468	11468	11468	162.58396	162.448811	162.449161	162.445513	21.4930933	1717635004.6911945	-7.7865609	-4896301.0	-4904369.0	-4908819.0	-4907442.0	-0.838630298	-5869139.0	-5862425.0	-5861785.0	-5858690.0	20	4101.0405904059035	0.175	06-06-24 02:50:11.386726
4.8	0.024	250	250	13107	13107	13107	13107	150.072131	149.945702	149.94831	149.944967	20.9661498	1717635044.319489	-7.18770145	-4519636.0	-4526967.0	-4531118.0	-4529940.0	-0.774142717	-5417730.0	-5411434.0	-5410857.0	-5407967.0	20	4101.0405904059035	0.2	06-06-24 02:50:51.010407
5.4	0.027	250	250	14745	14745	14745	14745	137.569874	137.452405	137.455287	137.451707	20.7972097	1717635083.9371853	-6.58807296	-4142484.0	-4149072.0	-4152908.0	-4151915.0	-0.709529373	-4965446.0	-4959585.0	-4959077.0	-4956370.0	20	4101.0405904059035	0.225	06-06-24 02:51:30.628829
