# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.084	0.0	250	250	0	0	0	0	211.831133	216.658077	211.600856	211.655063	26.7495916	1718104251.2588887	-11.9563141	-7449764.0	-7462790.0	-7469470.0	-7466799.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	401.0039600396004	0.0	11-06-24 13:10:57.926368
0.6	0.002	250	250	1638	1638	1638	1638	211.406876	216.318864	211.262344	211.356769	26.629235	1718104276.8471398	-11.3811252	-7156779.0	-7169396.0	-7175947.0	-7173262.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	6.0	401.0039600396004	0.025	11-06-24 13:11:23.524816
1.2	0.005	250	250	3276	3276	3276	3276	211.231006	216.179818	211.162139	211.243642	26.5020748	1718104302.445537	-10.7825053	-6780279.0	-6792134.0	-6798361.0	-6795882.0	-1.16047184	-8121779.0	-8112704.0	-8111716.0	-8107946.0	6.0	401.0039600396004	0.05	11-06-24 13:11:49.135419
1.8	0.008	250	250	4915	4915	4915	4915	211.014074	212.404943	210.91588	211.028256	26.3252771	1718104328.057079	-10.1839541	-6403846.0	-6414944.0	-6420794.0	-6418559.0	-1.09620621	-7671939.0	-7663247.0	-7662388.0	-7658794.0	6.0	401.0039600396004	0.075	11-06-24 13:12:14.745558
2.401	0.012	250	250	6553	6553	6553	6553	200.119572	199.953721	199.945611	199.943224	26.3183777	1718104353.6776912	-9.58377475	-6026360.0	-6036758.0	-6042278.0	-6040211.0	-1.03148847	-7218907.0	-7210702.0	-7209924.0	-7206520.0	6.0	401.0039600396004	0.1	11-06-24 13:12:40.365170
3.0	0.015	250	250	8191	8191	8191	8191	187.613287	187.456726	187.450994	187.448467	26.382389	1718104379.294343	-8.98483858	-5649690.0	-5659309.0	-5664526.0	-5662652.0	-0.96725742	-6769313.0	-6761568.0	-6760806.0	-6757580.0	6.0	401.0039600396004	0.125	11-06-24 13:13:05.982723
3.6	0.018	250	250	9830	9830	9830	9830	175.102906	174.955852	174.953035	174.950292	26.3609241	1718104404.906084	-8.38605681	-5273121.0	-5281984.0	-5286849.0	-5285197.0	-0.902935728	-6319110.0	-6311739.0	-6311104.0	-6308034.0	6.0	401.0039600396004	0.15	11-06-24 13:13:31.595045
4.2	0.021	250	250	11468	11468	11468	11468	162.599067	162.460774	162.460379	162.457986	26.2542705	1718104430.5183625	-7.78669195	-4896169.0	-4904297.0	-4908829.0	-4907393.0	-0.838509806	-5868137.0	-5861227.0	-5860644.0	-5857752.0	6.0	401.0039600396004	0.175	11-06-24 13:13:57.206468
4.8	0.024	250	250	13107	13107	13107	13107	150.086632	149.956914	149.959151	149.956331	26.1814433	1718104456.1533117	-7.18799853	-4519603.0	-4526981.0	-4531175.0	-4529932.0	-0.774041354	-5416895.0	-5410420.0	-5409941.0	-5407200.0	6.0	401.0039600396004	0.2	11-06-24 13:14:22.843611
5.4	0.027	250	250	14745	14745	14745	14745	137.583152	137.462692	137.46473	137.461823	26.1316141	1718104481.7754335	-6.58841559	-4142503.0	-4149123.0	-4153013.0	-4151939.0	-0.709539496	-4965412.0	-4959393.0	-4958943.0	-4956406.0	6.0	401.0039600396004	0.225	11-06-24 13:14:48.464022
6.0	0.03	250	250	16383	16383	16383	16383	125.076874	124.9652	124.968825	124.966312	26.1090952	1718104507.386663	-5.98957439	-3765874.0	-3771760.0	-3775309.0	-3774447.0	-0.645080458	-4514175.0	-4508600.0	-4508246.0	-4505887.0	6.0	401.0039600396004	0.25	11-06-24 13:15:14.076788
6.6	0.033	250	250	18022	18022	18022	18022	112.566743	112.4656	112.470646	112.467985	26.0840847	1718104532.999331	-5.38998768	-3388769.0	-3393919.0	-3397143.0	-3396486.0	-0.580540322	-4062422.0	-4057286.0	-4057030.0	-4054839.0	6.0	401.0039600396004	0.275	11-06-24 13:15:39.688288
7.199	0.036	250	250	19660	19660	19660	19660	100.062766	99.9714522	99.9777891	99.9751514	25.9869179	1718104558.6150174	-4.79122578	-3012184.0	-3016582.0	-3019474.0	-3019003.0	-0.516046637	-3610990.0	-3606266.0	-3606084.0	-3604067.0	6.0	401.0039600396004	0.3	11-06-24 13:16:05.303796
7.8	0.039	250	250	21298	21298	21298	21298	87.5583907	87.4765943	87.4865046	87.4831594	25.9450422	1718104584.2512157	-4.19112327	-2634760.0	-2638402.0	-2640965.0	-2640705.0	-0.451440613	-3158776.0	-3154498.0	-3154377.0	-3152549.0	6.0	401.0039600396004	0.325	11-06-24 13:16:30.938099
8.399	0.042	250	250	22937	22937	22937	22937	75.0471487	74.9746902	74.9882238	74.9839113	25.8288061	1718104609.8615978	-3.59256642	-2258278.0	-2261178.0	-2263405.0	-2263347.0	-0.386953217	-2707374.0	-2703541.0	-2703511.0	-2701851.0	6.0	401.0039600396004	0.35	11-06-24 13:16:56.549891
8.999	0.045	250	250	24575	24575	24575	24575	62.5400692	62.4778283	62.4936009	62.4903336	25.7474504	1718104635.4724705	-2.99401559	-1881827.0	-1883984.0	-1885881.0	-1886016.0	-0.322481313	-2256080.0	-2252656.0	-2252729.0	-2251244.0	6.0	401.0039600396004	0.375	11-06-24 13:17:22.162352
9.599	0.048	250	250	26214	26214	26214	26214	50.030879	49.9775873	49.9961875	49.9939979	25.6888053	1718104661.0831661	-2.39472433	-1504908.0	-1506322.0	-1507883.0	-1508226.0	-0.257927817	-1804208.0	-1801228.0	-1801331.0	-1800024.0	6.0	401.0039600396004	0.4	11-06-24 13:17:47.770816
10.199	0.051	250	250	27852	27852	27852	27852	37.528221	37.4838798	37.5054698	37.5020481	25.6315017	1718104686.6912832	-1.79518523	-1127809.0	-1128472.0	-1129713.0	-1130248.0	-0.193354471	-1352205.0	-1349668.0	-1349848.0	-1348732.0	6.0	401.0039600396004	0.425	11-06-24 13:18:13.380982
10.8	0.055	250	250	29490	29490	29490	29490	25.0250874	24.9898233	25.0153144	25.0121928	25.4807685	1718104712.303335	-1.19528793	-750517.7	-750434.5	-751343.7	-752086.2	-0.128752223	-899984.4	-897898.8	-898163.2	-897224.5	6.0	401.0039600396004	0.45	11-06-24 13:18:38.991442
11.399	0.058	250	250	31129	31129	31129	31129	12.5150792	12.4891628	12.5159767	12.5134227	25.3929925	1718104737.9122095	-0.59639092	-373866.5	-373046.2	-373626.3	-374565.3	-0.064233709	-448436.5	-446767.2	-447097.5	-446323.0	6.0	401.0039600396004	0.475	11-06-24 13:19:04.601539
11.999	0.061	250	250	32767	32767	32767	32767	0.0101476593	-0.00579440556	0.0231664389	0.0201315522	25.3047373	1718104763.5261073	0.00290178204	3050.808	4610.196	4351.412	3227.976	0.000327175417	3511.084	4687.824	4271.688	4884.36	6.0	401.0039600396004	0.5	11-06-24 13:19:30.215675
12.599	0.064	250	250	34405	34405	34405	34405	-12.4912198	-12.4970935	-12.4656971	-12.4691331	25.2186862	1718104789.1372259	0.601774019	379701.6	382007.2	382077.6	380773.1	0.0648204482	454944.9	455691.2	455188.3	455611.0	6.0	401.0039600396004	0.525	11-06-24 13:19:55.816473
13.199	0.067	250	250	36044	36044	36044	36044	-25.0020382	-24.9984382	-24.9642182	-24.9676943	25.1720193	1718104814.7424428	1.20124923	756755.2	759793.3	760195.7	758695.1	0.129394719	906968.2	907284.2	906721.5	906970.0	6.0	401.0039600396004	0.55	11-06-24 13:20:21.421212
13.799	0.07	250	250	37682	37682	37682	37682	-37.5053382	-37.4913621	-37.4548561	-37.4578319	25.1760439	1718104840.350088	1.79988543	1133282.0	1137054.0	1137789.0	1136097.0	0.193870914	1358306.0	1358177.0	1357533.0	1357612.0	6.0	401.0039600396004	0.575	11-06-24 13:20:47.039122
14.399	0.073	250	250	39321	39321	39321	39321	-50.0167091	-49.9929677	-49.9552501	-49.9571239	25.1750857	1718104865.9841707	2.399009	1510117.0	1514639.0	1515679.0	1513810.0	0.258407384	1810080.0	1809491.0	1808778.0	1808671.0	6.0	401.0039600396004	0.6	11-06-24 13:21:12.672848
14.998	0.076	250	250	40959	40959	40959	40959	-62.5219166	-62.4895968	-62.449332	-62.4506496	25.228652	1718104891.5966187	2.99782227	1886748.0	1892016.0	1893392.0	1891304.0	0.322909235	2261605.0	2260574.0	2259791.0	2259499.0	6.0	401.0039600396004	0.625	11-06-24 13:21:38.284439
15.599	0.079	250	250	42597	42597	42597	42597	-75.0232036	-74.9816248	-74.9391022	-74.9396565	25.2239566	1718104917.206607	3.59791522	2264190.0	2270203.0	2271907.0	2269629.0	0.387493957	2713676.0	2712233.0	2711379.0	2710926.0	6.0	401.0039600396004	0.65	11-06-24 13:22:03.896259
