# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	215.28637	220.158738	215.153513	215.238368	19.6569912	1715355123.9642105	-11.9611727	-7453696.0	-7466715.0	-7473194.0	-7470780.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	12101.119791197912	0.0	10-05-24 17:32:10.395529
0.6	0.002	250	250	1638	1638	1638	1638	215.076517	219.983986	214.991274	215.105168	19.5182819	1715355163.1999753	-11.3809	-7156364.0	-7169009.0	-7175322.0	-7172865.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	12101.119791197912	0.025	10-05-24 17:32:49.631580
1.2	0.005	250	250	3276	3276	3276	3276	215.026031	219.947144	214.922415	215.026878	19.9677496	1715355202.4264977	-10.781984	-6779720.0	-6791589.0	-6797577.0	-6795323.0	-1.16083386	-8124148.0	-8115164.0	-8114219.0	-8110155.0	20	12101.119791197912	0.05	10-05-24 17:33:28.868890
1.8	0.008	250	250	4915	4915	4915	4915	212.615656	212.446532	212.43743	212.431868	20.2938393	1715355241.6726444	-10.1832859	-6403170.0	-6414269.0	-6419966.0	-6417884.0	-1.09665287	-7674842.0	-7666354.0	-7665421.0	-7661683.0	20	12101.119791197912	0.075	10-05-24 17:34:08.116737
2.4	0.012	250	250	6553	6553	6553	6553	200.111715	199.950825	199.943487	199.938583	20.5418352	1715355280.9145148	-9.58313281	-6025743.0	-6036154.0	-6041492.0	-6039574.0	-1.03202843	-7222500.0	-7214441.0	-7213615.0	-7210013.0	20	12101.119791197912	0.1	10-05-24 17:34:47.358677
3.0	0.015	250	250	8191	8191	8191	8191	187.605602	187.453886	187.44947	187.444586	20.9268614	1715355320.1644819	-8.98412341	-5649030.0	-5658665.0	-5663680.0	-5662003.0	-0.967615824	-6771676.0	-6764002.0	-6763293.0	-6759850.0	20	12101.119791197912	0.125	10-05-24 17:35:26.608198
3.6	0.018	250	250	9830	9830	9830	9830	175.096648	174.953603	174.951543	174.94732	21.1829067	1715355359.405954	-8.38524581	-5272435.0	-5281261.0	-5285985.0	-5284484.0	-0.903180262	-6320601.0	-6313404.0	-6312739.0	-6309531.0	20	12101.119791197912	0.15	10-05-24 17:36:05.850481
4.2	0.021	250	250	11468	11468	11468	11468	162.593968	162.459272	162.459096	162.455207	21.4925183	1715355398.646527	-7.78593816	-4895503.0	-4903623.0	-4908039.0	-4906695.0	-0.838755681	-5869692.0	-5862915.0	-5862329.0	-5859327.0	20	12101.119791197912	0.175	10-05-24 17:36:45.090826
4.799	0.024	250	250	13107	13107	13107	13107	150.081579	149.955075	149.958429	149.954128	21.7235532	1715355437.884658	-7.18710475	-4518871.0	-4526232.0	-4530351.0	-4529196.0	-0.774219468	-5418048.0	-5411703.0	-5411175.0	-5408368.0	20	12101.119791197912	0.2	10-05-24 17:37:24.326732
5.4	0.027	250	250	14745	14745	14745	14745	137.578729	137.461129	137.464348	137.460148	21.3913268	1715355477.1230674	-6.58749651	-4141779.0	-4148413.0	-4152181.0	-4151233.0	-0.709693651	-4966439.0	-4960490.0	-4960007.0	-4957412.0	20	12101.119791197912	0.225	10-05-24 17:38:03.557463
5.999	0.03	250	250	16383	16383	16383	16383	125.072471	124.964064	124.968077	124.964703	20.8770322	1715355516.3542242	-5.98861187	-3765135.0	-3771002.0	-3774471.0	-3773708.0	-0.645176027	-4514881.0	-4509306.0	-4508962.0	-4506536.0	20	12101.119791197912	0.25	10-05-24 17:38:42.798792
6.6	0.033	250	250	18022	18022	18022	18022	112.563049	112.46436	112.469976	112.466315	20.7204536	1715355555.5946949	-5.38901642	-3388044.0	-3393184.0	-3396310.0	-3395746.0	-0.580623186	-4062873.0	-4057834.0	-4057540.0	-4055259.0	20	12101.119791197912	0.275	10-05-24 17:39:22.038781
7.199	0.036	250	250	19660	19660	19660	19660	100.059365	99.97001	99.9777968	99.9738318	20.5467223	1715355594.834108	-4.7902307	-3011476.0	-3015853.0	-3018668.0	-3018297.0	-0.516067943	-3611117.0	-3606475.0	-3606255.0	-3604185.0	20	12101.119791197912	0.3	10-05-24 17:40:01.276604
7.8	0.039	250	250	21298	21298	21298	21298	87.5554712	87.4748692	87.4861677	87.4823562	20.1871857	1715355634.0735335	-4.19002284	-2633971.0	-2637626.0	-2640112.0	-2639925.0	-0.451460961	-3158888.0	-3154634.0	-3154539.0	-3152631.0	20	12101.119791197912	0.325	10-05-24 17:40:40.510272
8.399	0.042	250	250	22937	22937	22937	22937	75.0443296	74.9731525	74.9876394	74.9829896	19.8019099	1715355673.305193	-3.59139922	-2257483.0	-2260393.0	-2262549.0	-2262555.0	-0.386918279	-2707087.0	-2703276.0	-2703229.0	-2701535.0	20	12101.119791197912	0.35	10-05-24 17:41:19.754853
8.999	0.045	250	250	24575	24575	24575	24575	62.5375586	62.4760487	62.49347	62.4897718	19.5576402	1715355712.5661936	-2.99276969	-1880982.0	-1883145.0	-1884980.0	-1885167.0	-0.322444793	-2255813.0	-2252504.0	-2252460.0	-2250952.0	20	12101.119791197912	0.375	10-05-24 17:41:59.008936
9.599	0.048	250	250	26214	26214	26214	26214	50.0286267	49.9758748	49.9967063	49.9935936	19.7900642	1715355751.8040428	-2.39353261	-1504101.0	-1505519.0	-1507043.0	-1507417.0	-0.257866738	-1803714.0	-1800855.0	-1800926.0	-1799614.0	20	12101.119791197912	0.4	10-05-24 17:42:38.247505
10.199	0.051	250	250	27852	27852	27852	27852	37.5261063	37.4819116	37.5055281	37.5020782	20.0898272	1715355791.0529296	-1.79392612	-1126974.0	-1127650.0	-1128853.0	-1129411.0	-0.193262534	-1351467.0	-1349060.0	-1349197.0	-1348059.0	20	12101.119791197912	0.425	10-05-24 17:43:17.495430
10.799	0.054	250	250	29490	29490	29490	29490	25.0236207	24.9877904	25.0151441	25.0122995	20.5286113	1715355830.298817	-1.19407961	-749712.8	-749641.1	-750536.0	-751278.6	-0.128633951	-899066.7	-897065.5	-897317.0	-896356.6	20	12101.119791197912	0.45	10-05-24 17:43:56.747918
11.399	0.058	250	250	31129	31129	31129	31129	12.5137822	12.4876307	12.5160973	12.5141341	20.8059298	1715355869.5758193	-0.595166771	-373044.3	-372240.7	-372813.1	-373748.3	-0.0641116256	-447450.3	-445903.7	-446227.1	-445453.6	20	12101.119791197912	0.475	10-05-24 17:44:36.019978
11.999	0.061	250	250	32767	32767	32767	32767	0.00901409339	-0.0077537425	0.0235593478	0.0213724189	21.1670955	1715355908.8243692	0.00415577337	3861.884	5408.632	5155.544	4047.504	0.000449783191	4453.548	5593.18	5153.968	5761.432	20	12101.119791197912	0.5	10-05-24 17:45:15.268767
12.599	0.064	250	250	34405	34405	34405	34405	-12.4919366	-12.4989922	-12.4652558	-12.4679923	21.45208	1715355948.087551	0.603123166	380549.9	382839.8	382900.4	381617.8	0.0649726267	456082.0	456787.3	456282.5	456695.8	20	12101.119791197912	0.525	10-05-24 17:45:54.532292
13.199	0.067	250	250	36044	36044	36044	36044	-25.0024477	-25.0001091	-24.9642264	-24.9663859	21.6799527	1715355987.3472886	1.20254461	757559.7	760578.3	760969.7	759485.3	0.129534132	907984.8	908248.1	907672.7	907905.2	20	12101.119791197912	0.55	10-05-24 17:46:33.790016
13.798	0.07	250	250	37682	37682	37682	37682	-37.5054188	-37.4931336	-37.4545415	-37.456367	21.6602126	1715356026.5949235	1.80119862	1134063.0	1137837.0	1138542.0	1136878.0	0.194020086	1359358.0	1359198.0	1358553.0	1358611.0	20	12101.119791197912	0.575	10-05-24 17:47:13.037568
14.398	0.073	250	250	39321	39321	39321	39321	-50.0168648	-49.9948554	-49.9548245	-49.9559086	21.2586087	1715356065.844447	2.40028203	1510848.0	1515368.0	1516394.0	1514542.0	0.258534505	1810911.0	1810390.0	1809632.0	1809528.0	20	12101.119791197912	0.6	10-05-24 17:47:52.288126
14.998	0.076	250	250	40959	40959	40959	40959	-62.5217995	-62.4913439	-62.4491258	-62.4489613	20.6677497	1715356105.0838563	2.99922365	1887558.0	1892828.0	1894165.0	1892130.0	0.323031403	2262363.0	2261432.0	2260611.0	2260327.0	20	12101.119791197912	0.625	10-05-24 17:48:31.527989
15.599	0.079	250	250	42597	42597	42597	42597	-75.0231106	-74.9837107	-74.9387594	-74.9376755	19.9526559	1715356144.3489497	3.59942156	2265045.0	2271056.0	2272716.0	2270488.0	0.38764805	2714624.0	2713251.0	2712366.0	2711856.0	20	12101.119791197912	0.65	10-05-24 17:49:10.793621
16.199	0.082	250	250	44236	44236	44236	44236	-87.5345289	-87.4858757	-87.4389721	-87.436374	19.4725232	1715356183.5983405	4.19867876	2641963.0	2648717.0	2650691.0	2648277.0	0.452234202	3166773.0	3164978.0	3164009.0	3163299.0	20	12101.119791197912	0.675	10-05-24 17:49:50.042165
