# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	215.255666	220.104955	215.105127	215.165281	21.2750906	1715530537.3559518	-11.9617264	-7453464.0	-7466406.0	-7473012.0	-7470617.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	23001.22770227702	0.0	12-05-24 18:15:43.787009
0.6	0.002	250	250	1638	1638	1638	1638	214.919358	219.809426	214.802828	214.901302	20.9677788	1715530576.59049	-11.3815385	-7156755.0	-7169277.0	-7175747.0	-7173269.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	23001.22770227702	0.025	12-05-24 18:16:23.023227
1.2	0.005	250	250	3276	3276	3276	3276	214.778218	219.718682	214.672734	214.802725	20.6777155	1715530615.8293982	-10.7824664	-6780009.0	-6791820.0	-6797918.0	-6795672.0	-1.16073484	-8123445.0	-8114425.0	-8113478.0	-8109502.0	20	23001.22770227702	0.05	12-05-24 18:17:02.265396
1.8	0.008	250	250	4915	4915	4915	4915	212.617927	212.448505	212.438805	212.433445	20.2067341	1715530655.0677884	-10.1837992	-6403516.0	-6414583.0	-6420374.0	-6418280.0	-1.09653878	-7674119.0	-7665545.0	-7664671.0	-7660837.0	20	23001.22770227702	0.075	12-05-24 18:17:41.512852
2.4	0.011	250	250	6553	6553	6553	6553	200.11378	199.95233	199.945149	199.9399	19.6783899	1715530694.3221495	-9.58360194	-6026090.0	-6036347.0	-6041815.0	-6039936.0	-1.03209504	-7223093.0	-7214952.0	-7214110.0	-7210522.0	20	23001.22770227702	0.1	12-05-24 18:18:20.764985
3.0	0.015	250	250	8191	8191	8191	8191	187.606896	187.45533	187.450293	187.445233	19.3887435	1715530733.5711627	-8.98448015	-5649281.0	-5658837.0	-5663924.0	-5662265.0	-0.967623591	-6771763.0	-6764145.0	-6763340.0	-6759888.0	20	23001.22770227702	0.125	12-05-24 18:19:00.016450
3.6	0.018	250	250	9830	9830	9830	9830	175.096308	174.95436	174.952292	174.947235	19.7275877	1715530772.821956	-8.38569773	-5272700.0	-5281521.0	-5286297.0	-5284801.0	-0.903320867	-6321619.0	-6314474.0	-6313746.0	-6310521.0	20	23001.22770227702	0.15	12-05-24 18:19:39.266452
4.2	0.021	250	250	11468	11468	11468	11468	162.592879	162.459126	162.459961	162.455562	20.2172748	1715530812.0694072	-7.78634075	-4895755.0	-4903853.0	-4908298.0	-4906985.0	-0.83882997	-5870186.0	-5863469.0	-5862860.0	-5859835.0	20	23001.22770227702	0.175	12-05-24 18:20:18.512222
4.8	0.024	250	250	13107	13107	13107	13107	150.080496	149.955001	149.958492	149.953603	20.5474889	1715530851.3814068	-7.18747045	-4519105.0	-4526458.0	-4530587.0	-4529456.0	-0.774250452	-5418156.0	-5411833.0	-5411328.0	-5408465.0	20	23001.22770227702	0.2	12-05-24 18:20:57.824961
5.4	0.027	250	250	14745	14745	14745	14745	137.577881	137.460898	137.464401	137.459684	20.8254782	1715530890.6297748	-6.58778007	-4141941.0	-4148574.0	-4152364.0	-4151460.0	-0.709694382	-4966269.0	-4960398.0	-4959961.0	-4957290.0	20	23001.22770227702	0.225	12-05-24 18:21:37.072504
5.999	0.03	250	250	16383	16383	16383	16383	125.071847	124.963745	124.967923	124.964105	21.1125709	1715530929.9310756	-5.98897153	-3765327.0	-3771249.0	-3774697.0	-3773971.0	-0.645186698	-4514768.0	-4509322.0	-4508964.0	-4506492.0	20	23001.22770227702	0.25	12-05-24 18:22:16.373938
6.6	0.033	250	250	18022	18022	18022	18022	112.562486	112.464076	112.470176	112.466071	21.4391436	1715530969.1833403	-5.38936018	-3388218.0	-3393379.0	-3396526.0	-3395986.0	-0.580621248	-4062851.0	-4057883.0	-4057554.0	-4055311.0	20	23001.22770227702	0.275	12-05-24 18:22:55.627251
7.199	0.036	250	250	19660	19660	19660	19660	100.058998	99.9698541	99.9780599	99.9737065	21.6854147	1715531008.4381433	-4.7906839	-3011712.0	-3016129.0	-3018960.0	-3018598.0	-0.516134433	-3611513.0	-3606867.0	-3606676.0	-3604604.0	20	23001.22770227702	0.3	12-05-24 18:23:34.882860
7.8	0.039	250	250	21298	21298	21298	21298	87.5554348	87.4753913	87.4866271	87.4824574	21.4127916	1715531047.688313	-4.19052169	-2634244.0	-2637904.0	-2640422.0	-2640231.0	-0.451453648	-3158755.0	-3154597.0	-3154431.0	-3152555.0	20	23001.22770227702	0.325	12-05-24 18:24:14.131024
8.399	0.042	250	250	22937	22937	22937	22937	75.0445899	74.9738075	74.9882189	74.9831507	20.8948557	1715531086.9397094	-3.59180713	-2257705.0	-2260620.0	-2262807.0	-2262805.0	-0.38693356	-2707207.0	-2703437.0	-2703320.0	-2701633.0	20	23001.22770227702	0.35	12-05-24 18:24:53.382696
8.999	0.045	250	250	24575	24575	24575	24575	62.5377656	62.4766796	62.493939	62.4899706	20.6909394	1715531126.186442	-2.99323732	-1881248.0	-1883405.0	-1885280.0	-1885473.0	-0.32246398	-2255928.0	-2252572.0	-2252561.0	-2251055.0	20	23001.22770227702	0.375	12-05-24 18:25:32.629528
9.599	0.048	250	250	26214	26214	26214	26214	50.0288603	49.9763069	49.9966864	49.9937876	20.3485555	1715531165.4359996	-2.39404368	-1504403.0	-1505819.0	-1507364.0	-1507739.0	-0.257898139	-1804025.0	-1801105.0	-1801128.0	-1799813.0	20	23001.22770227702	0.4	12-05-24 18:26:11.880370
10.199	0.051	250	250	27852	27852	27852	27852	37.5260786	37.4824632	37.5055685	37.5023132	19.9371801	1715531204.6886287	-1.79438973	-1127279.0	-1127938.0	-1129157.0	-1129732.0	-0.193302652	-1351850.0	-1349336.0	-1349496.0	-1348354.0	20	23001.22770227702	0.425	12-05-24 18:26:51.132572
10.799	0.054	250	250	29490	29490	29490	29490	25.0234556	24.9884253	25.015261	25.012441	19.4815985	1715531243.9359953	-1.1945343	-750004.3	-749921.8	-750814.1	-751575.9	-0.128682322	-899514.7	-897428.8	-897673.2	-896712.1	20	23001.22770227702	0.45	12-05-24 18:27:30.379835
11.399	0.057	250	250	31129	31129	31129	31129	12.5133607	12.4873829	12.5158441	12.5140877	19.6274725	1715531283.2285974	-0.595598844	-373333.8	-372517.1	-373094.0	-374036.3	-0.0641465198	-447814.5	-446188.8	-446499.5	-445744.2	20	23001.22770227702	0.475	12-05-24 18:28:09.674156
11.999	0.061	250	250	32767	32767	32767	32767	0.00834909623	-0.0076064655	0.023412074	0.0206672659	19.9376577	1715531322.4798398	0.00371791877	3577.352	5137.212	4878.004	3756.024	0.00041142906	4145.308	5318.396	4896.42	5532.928	20	23001.22770227702	0.5	12-05-24 18:28:48.922459
12.599	0.064	250	250	34405	34405	34405	34405	-12.4925653	-12.4989108	-12.4653279	-12.4682962	20.3628335	1715531361.736113	0.602764817	380322.7	382622.3	382681.1	381386.3	0.0649320696	455761.5	456470.3	455982.4	456393.9	20	23001.22770227702	0.525	12-05-24 18:29:28.170980
13.199	0.067	250	250	36044	36044	36044	36044	-25.0032858	-25.0004016	-24.9641866	-24.9668431	20.7764156	1715531400.989804	1.20220461	757332.4	760370.4	760753.3	759282.9	0.129502876	907782.4	908029.0	907477.8	907693.1	20	23001.22770227702	0.55	12-05-24 18:30:07.429944
13.799	0.07	250	250	37682	37682	37682	37682	-37.506068	-37.4929978	-37.4547242	-37.4567818	21.104809	1715531440.241436	1.80087381	1133856.0	1137640.0	1138337.0	1136688.0	0.193981961	1359107.0	1358942.0	1358286.0	1358328.0	20	23001.22770227702	0.575	12-05-24 18:30:46.686391
14.399	0.073	250	250	39321	39321	39321	39321	-50.0172382	-49.9948361	-49.9549932	-49.9558348	21.3888353	1715531479.49781	2.39998156	1510658.0	1515185.0	1516215.0	1514371.0	0.258491728	1810692.0	1810115.0	1809366.0	1809225.0	20	23001.22770227702	0.6	12-05-24 18:31:25.942197
14.998	0.076	250	250	40959	40959	40959	40959	-62.5225611	-62.4916108	-62.4493899	-62.4495611	21.64191	1715531518.754476	2.99878304	1887288.0	1892556.0	1893905.0	1891876.0	0.322974744	2262040.0	2261039.0	2260218.0	2259878.0	20	23001.22770227702	0.625	12-05-24 18:32:05.197173
15.599	0.079	250	250	42597	42597	42597	42597	-75.0240651	-74.9842707	-74.9393007	-74.9384113	21.3280821	1715531558.0027726	3.59886384	2264690.0	2270693.0	2272377.0	2270162.0	0.387578803	2714224.0	2712823.0	2711922.0	2711416.0	20	23001.22770227702	0.65	12-05-24 18:32:44.445733
16.2	0.082	250	250	44236	44236	44236	44236	-87.5358776	-87.4867318	-87.4395531	-87.437547	21.0314068	1715531597.2522447	4.198308	2641710.0	2648470.0	2650461.0	2648053.0	0.4521256	3166047.0	3164212.0	3163250.0	3162557.0	20	23001.22770227702	0.675	12-05-24 18:33:23.694307
16.799	0.085	250	250	45874	45874	45874	45874	-100.038317	-99.9806919	-99.9311212	-99.9288322	20.6571131	1715531636.5012455	4.7969798	3018258.0	3025729.0	3028049.0	3025475.0	0.516581745	3617163.0	3614964.0	3613921.0	3613015.0	20	23001.22770227702	0.7	12-05-24 18:34:02.944804
17.399	0.089	250	250	47512	47512	47512	47512	-112.542212	-112.475411	-112.424725	-112.42244	20.0807238	1715531675.7971318	5.39636953	3395218.0	3403456.0	3406105.0	3403329.0	0.581105118	4068838.0	4066178.0	4065075.0	4064023.0	20	23001.22770227702	0.725	12-05-24 18:34:42.239506
17.999	0.092	250	250	49151	49151	49151	49151	-125.05548	-124.979487	-124.92706	-124.924497	19.4785415	1715531715.0541208	5.99569694	3772186.0	3781156.0	3784085.0	3781168.0	0.645648419	4520602.0	4517573.0	4516371.0	4515153.0	20	23001.22770227702	0.75	12-05-24 18:35:21.497285
18.599	0.095	250	250	50789	50789	50789	50789	-137.557892	-137.472328	-137.417954	-137.413662	19.4456793	1715531754.3070948	6.59487662	4149073.0	4158807.0	4162073.0	4158942.0	0.710116132	4971882.0	4968385.0	4967156.0	4965658.0	20	23001.22770227702	0.775	12-05-24 18:36:00.750310
19.198	0.098	250	250	52428	52428	52428	52428	-150.070413	-149.97552	-149.918948	-149.913549	19.8812952	1715531793.5562625	7.19328518	4525436.0	4535901.0	4539483.0	4536189.0	0.774490992	5422630.0	5418666.0	5417258.0	5415606.0	20	23001.22770227702	0.8	12-05-24 18:36:39.999793
19.799	0.101	250	250	54066	54066	54066	54066	-162.573629	-162.47043	-162.41034	-162.405352	20.3327444	1715531832.8058226	7.79289121	4902551.0	4913788.0	4917672.0	4914169.0	0.839019703	5874339.0	5869988.0	5868504.0	5866653.0	20	23001.22770227702	0.825	12-05-24 18:37:19.248589
20.399	0.104	250	250	55704	55704	55704	55704	-175.079215	-174.966186	-174.902868	-174.899422	20.6946766	1715531872.064137	8.39215647	5279475.0	5291422.0	5295637.0	5291959.0	0.903479596	6325594.0	6320784.0	6319199.0	6317182.0	20	23001.22770227702	0.85	12-05-24 18:37:58.507715
20.999	0.108	250	250	57343	57343	57343	57343	-187.594361	-187.472235	-187.404662	-187.401522	21.0190454	1715531911.3228743	8.99091722	5656081.0	5668774.0	5673322.0	5669473.0	0.967960219	6777014.0	6771726.0	6770072.0	6767941.0	20	23001.22770227702	0.875	12-05-24 18:38:37.766480
21.599	0.111	250	250	58981	58981	58981	58981	-200.097692	-199.966003	-199.896515	-199.891898	21.3022092	1715531950.570479	9.5895994	6032599.0	6046083.0	6050943.0	6046896.0	1.03230556	7227391.0	7221668.0	7220008.0	7217643.0	20	23001.22770227702	0.9	12-05-24 18:39:17.014627
22.198	0.114	250	250	60619	60619	60619	60619	-212.603555	-212.461431	-212.389479	-212.385462	21.5977345	1715531989.8338804	10.1875147	6408664.0	6422865.0	6428080.0	6423830.0	1.09661314	7677587.0	7671476.0	7669622.0	7667134.0	20	23001.22770227702	0.925	12-05-24 18:39:56.277830
22.799	0.117	250	250	62258	62258	62258	62258	-225.114471	-224.964653	-224.889495	-224.885174	21.4831274	1715532029.0910394	10.7862591	6785284.0	6800275.0	6805765.0	6801329.0	1.16100918	8128304.0	8121719.0	8119832.0	8117184.0	20	23001.22770227702	0.95	12-05-24 18:40:35.534791
23.399	0.12	250	250	63896	63896	63896	63896	-237.618417	-237.460186	-237.381739	-237.378438	20.9744866	1715532068.380487	11.3842508	6854300.0	7485375.0	6875788.0	7486957.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	23001.22770227702	0.975	12-05-24 18:41:14.814759
23.999	0.124	250	250	65535	65535	65535	65535	-246.791187	-246.792203	-246.818958	-246.816046	20.6198371	1715532107.632224	11.9705222	6845382.0	7485702.0	6867044.0	7487234.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	23001.22770227702	1.0	12-05-24 18:41:54.064637
