# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.278314	210.216891	205.09656	205.163325	40.6745133	1717420384.0934303	-11.960755	-7438720.0	-7451904.0	-7458954.0	-7455822.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1001.009900099001	0.0	03-06-24 15:13:10.776081
0.6	0.002	250	250	1638	1638	1638	1638	204.792093	209.790972	204.677997	204.773327	40.6818395	1717420423.6982296	-11.3815304	-7157007.0	-7169745.0	-7176709.0	-7173521.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1001.009900099001	0.025	03-06-24 15:13:50.379337
1.2	0.005	250	250	3276	3276	3276	3276	204.579889	209.595934	204.473795	204.589978	40.6114698	1717420463.300068	-10.7826625	-6780319.0	-6792380.0	-6798947.0	-6795977.0	-1.1608746	-8125059.0	-8115353.0	-8114697.0	-8111106.0	20	1001.009900099001	0.05	03-06-24 15:14:29.992932
1.8	0.008	250	250	4915	4915	4915	4915	204.486709	209.506211	204.382475	204.508621	40.5742606	1717420502.9154394	-10.1840953	-6403872.0	-6415168.0	-6421378.0	-6418657.0	-1.09659582	-7675031.0	-7665864.0	-7665241.0	-7661814.0	20	1001.009900099001	0.075	03-06-24 15:15:09.611289
2.4	0.012	250	250	6553	6553	6553	6553	200.110711	199.934822	199.924388	199.927305	40.522881	1717420542.5588245	-9.58389173	-6026396.0	-6036924.0	-6042804.0	-6040292.0	-1.03205719	-7223287.0	-7214531.0	-7214035.0	-7210784.0	20	1001.009900099001	0.1	03-06-24 15:15:49.248752
3.0	0.015	250	250	8191	8191	8191	8191	187.605038	187.440185	187.431695	187.434305	40.6614034	1717420582.1779532	-8.98478731	-5649611.0	-5659392.0	-5664883.0	-5662635.0	-0.967492279	-6771375.0	-6763114.0	-6762637.0	-6759550.0	20	1001.009900099001	0.125	03-06-24 15:16:28.875894
3.6	0.018	250	250	9830	9830	9830	9830	175.095681	174.940797	174.934872	174.93718	40.7555831	1717420621.8030562	-8.38607004	-5273068.0	-5282110.0	-5287245.0	-5285223.0	-0.90321104	-6321354.0	-6313610.0	-6313163.0	-6310252.0	20	1001.009900099001	0.15	03-06-24 15:17:08.496598
4.2	0.021	250	250	11468	11468	11468	11468	162.592616	162.447128	162.444011	162.445677	40.7583786	1717420661.4209833	-7.78673141	-4896100.0	-4904338.0	-4909175.0	-4907358.0	-0.838597929	-5869049.0	-5861799.0	-5861399.0	-5858655.0	20	1001.009900099001	0.175	03-06-24 15:17:48.111670
4.8	0.024	250	250	13107	13107	13107	13107	150.080645	149.944064	149.943105	149.944491	40.6842494	1717420701.0355825	-7.18796672	-4519540.0	-4527030.0	-4531507.0	-4529914.0	-0.774260116	-5418688.0	-5411855.0	-5411552.0	-5408954.0	20	1001.009900099001	0.2	03-06-24 15:18:27.728265
5.4	0.027	250	250	14745	14745	14745	14745	137.577525	137.451353	137.450064	137.451606	40.6689223	1717420740.6580372	-6.58818293	-4142365.0	-4149097.0	-4153219.0	-4151851.0	-0.709677045	-4966596.0	-4960249.0	-4959984.0	-4957589.0	20	1001.009900099001	0.225	03-06-24 15:19:07.350644
5.999	0.03	250	250	16383	16383	16383	16383	125.071669	124.955518	124.955479	124.956356	40.6023121	1717420780.2781067	-5.98948575	-3765806.0	-3771786.0	-3775545.0	-3774431.0	-0.645162852	-4514984.0	-4509094.0	-4508915.0	-4506687.0	20	1001.009900099001	0.25	03-06-24 15:19:46.969393
6.6	0.033	250	250	18022	18022	18022	18022	112.562252	112.456999	112.458018	112.458766	40.7353398	1717420819.8964462	-5.38991068	-3388691.0	-3393928.0	-3397344.0	-3396461.0	-0.580607037	-4063109.0	-4057707.0	-4057552.0	-4055486.0	20	1001.009900099001	0.275	03-06-24 15:20:26.588683
7.199	0.036	250	250	19660	19660	19660	19660	100.058886	99.9641859	99.9671978	99.9674016	40.7948167	1717420859.5130475	-4.79110573	-3012074.0	-3016549.0	-3019617.0	-3018962.0	-0.516092075	-3611520.0	-3606564.0	-3606471.0	-3604601.0	20	1001.009900099001	0.3	03-06-24 15:21:06.205429
7.8	0.039	250	250	21298	21298	21298	21298	87.5549049	87.4704563	87.4763619	87.4759784	40.7170244	1717420899.1315646	-4.19086393	-2634565.0	-2638279.0	-2640997.0	-2640535.0	-0.451429176	-3158854.0	-3154378.0	-3154358.0	-3152618.0	20	1001.009900099001	0.325	03-06-24 15:21:45.824479
8.399	0.042	250	250	22937	22937	22937	22937	75.0445834	74.9704985	74.9791448	74.977656	40.5891057	1717420938.7492192	-3.59229794	-2258115.0	-2261081.0	-2263440.0	-2263208.0	-0.386916853	-2707207.0	-2703198.0	-2703250.0	-2701675.0	20	1001.009900099001	0.35	03-06-24 15:22:25.444026
8.999	0.045	250	250	24575	24575	24575	24575	62.5379774	62.4748569	62.4867936	62.4849053	40.5950823	1717420978.373984	-2.99377554	-1881655.0	-1883869.0	-1885888.0	-1885877.0	-0.322427395	-2255775.0	-2252209.0	-2252331.0	-2250933.0	20	1001.009900099001	0.375	03-06-24 15:23:05.066182
9.599	0.048	250	250	26214	26214	26214	26214	50.0293093	49.9759842	49.9903355	49.9890824	40.6338339	1717421017.992287	-2.39450592	-1504765.0	-1506205.0	-1507861.0	-1508092.0	-0.257909123	-1804120.0	-1801066.0	-1801230.0	-1799988.0	20	1001.009900099001	0.4	03-06-24 15:23:44.685989
10.199	0.051	250	250	27852	27852	27852	27852	37.5269275	37.4834596	37.500253	37.498351	40.765512	1717421057.610098	-1.7949922	-1127707.0	-1128394.0	-1129702.0	-1130164.0	-0.193312516	-1351926.0	-1349328.0	-1349565.0	-1348486.0	20	1001.009900099001	0.425	03-06-24 15:24:24.303123
10.799	0.054	250	250	29490	29490	29490	29490	25.0246062	24.9902636	25.0110612	25.0086639	40.7903824	1717421097.2277694	-1.19506758	-750388.6	-750326.1	-751287.4	-751972.6	-0.128698613	-899634.5	-897496.4	-897799.6	-896870.9	20	1001.009900099001	0.45	03-06-24 15:25:03.921062
