# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.726344	219.578933	214.583656	214.674558	21.5591169	1717821588.1919572	-11.9623489	-7454946.0	-7467902.0	-7474427.0	-7471998.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3201.031680316803	0.0	08-06-24 06:39:54.869009
0.6	0.002	250	250	1638	1638	1638	1638	214.407411	219.313845	214.296121	214.402063	20.9552257	1717821627.7904155	-11.3818181	-7157392.0	-7169972.0	-7176339.0	-7173879.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3201.031680316803	0.025	08-06-24 06:40:34.458053
1.2	0.005	250	250	3276	3276	3276	3276	214.305335	219.214815	214.197501	214.316589	20.8024801	1717821667.3910785	-10.7827707	-6780644.0	-6792472.0	-6798462.0	-6796248.0	-1.16074996	-8123771.0	-8114906.0	-8113847.0	-8109904.0	20	3201.031680316803	0.05	08-06-24 06:41:14.080022
1.8	0.008	250	250	4915	4915	4915	4915	212.612288	212.442309	212.432363	212.428232	20.5173998	1717821707.001288	-10.1841349	-6404141.0	-6415235.0	-6420881.0	-6418859.0	-1.09626116	-7672335.0	-7663903.0	-7662947.0	-7659157.0	20	3201.031680316803	0.075	08-06-24 06:41:53.690634
2.401	0.011	250	250	6553	6553	6553	6553	200.108674	199.946621	199.938995	199.93465	20.0629002	1717821746.6356623	-9.58395835	-6026713.0	-6037064.0	-6042376.0	-6040514.0	-1.03180133	-7221181.0	-7213143.0	-7212300.0	-7208686.0	20	3201.031680316803	0.1	08-06-24 06:42:33.326508
3.001	0.015	250	250	8191	8191	8191	8191	187.602591	187.450127	187.444831	187.440547	19.7663728	1717821786.2494962	-8.98489207	-5649923.0	-5659505.0	-5664540.0	-5662862.0	-0.967337876	-6769919.0	-6762349.0	-6761556.0	-6758127.0	20	3201.031680316803	0.125	08-06-24 06:43:12.938742
3.6	0.018	250	250	9830	9830	9830	9830	175.092256	174.94958	174.946973	174.943131	19.6237468	1717821825.8940904	-8.38610856	-5273308.0	-5282143.0	-5286867.0	-5285374.0	-0.902960719	-6319272.0	-6312144.0	-6311448.0	-6308219.0	20	3201.031680316803	0.15	08-06-24 06:43:52.583948
4.2	0.021	250	250	11468	11468	11468	11468	162.589147	162.454867	162.454919	162.451021	19.8867404	1717821865.5101073	-7.78665413	-4896271.0	-4904365.0	-4908759.0	-4907476.0	-0.83854946	-5868407.0	-5861675.0	-5861083.0	-5858042.0	20	3201.031680316803	0.175	08-06-24 06:44:32.197224
4.8	0.024	250	250	13107	13107	13107	13107	150.076791	149.950816	149.953558	149.950102	20.3390688	1717821905.1163356	-7.18783468	-4519628.0	-4527003.0	-4531076.0	-4529974.0	-0.774106936	-5417336.0	-5411062.0	-5410539.0	-5407659.0	20	3201.031680316803	0.2	08-06-24 06:45:11.803867
5.4	0.027	250	250	14745	14745	14745	14745	137.574272	137.457016	137.459918	137.456415	20.691706	1717821944.7243965	-6.58824727	-4142530.0	-4149137.0	-4152909.0	-4151971.0	-0.709622077	-4965919.0	-4960099.0	-4959641.0	-4956989.0	20	3201.031680316803	0.225	08-06-24 06:45:51.413439
6.0	0.03	250	250	16383	16383	16383	16383	125.068653	124.959828	124.964168	124.961079	20.8767448	1717821984.3387187	-5.98926064	-3765795.0	-3771653.0	-3775106.0	-3774371.0	-0.645147683	-4514645.0	-4509216.0	-4508842.0	-4506367.0	20	3201.031680316803	0.25	08-06-24 06:46:31.026969
6.6	0.033	250	250	18022	18022	18022	18022	112.560093	112.460808	112.466708	112.46376	21.153105	1717822023.952519	-5.38972146	-3388696.0	-3393825.0	-3396955.0	-3396397.0	-0.580529545	-4062327.0	-4057353.0	-4057060.0	-4054791.0	20	3201.031680316803	0.275	08-06-24 06:47:10.640595
7.2	0.036	250	250	19660	19660	19660	19660	100.056825	99.9671934	99.9750097	99.9718077	21.49271	1717822063.5646136	-4.79097984	-3012096.0	-3016512.0	-3019275.0	-3018935.0	-0.516079933	-3611177.0	-3606615.0	-3606393.0	-3604287.0	20	3201.031680316803	0.3	08-06-24 06:47:50.252709
7.8	0.039	250	250	21298	21298	21298	21298	87.5536814	87.4728209	87.4838588	87.4802828	21.6667288	1717822103.204866	-4.19087331	-2634639.0	-2638319.0	-2640792.0	-2640610.0	-0.451445289	-3158751.0	-3154637.0	-3154468.0	-3152586.0	20	3201.031680316803	0.325	08-06-24 06:48:29.892453
8.4	0.042	250	250	22937	22937	22937	22937	75.0432255	74.9713982	74.9859396	74.9815546	21.6840731	1717822142.813312	-3.59231795	-2258157.0	-2261068.0	-2263221.0	-2263235.0	-0.386960043	-2707359.0	-2703657.0	-2703578.0	-2701844.0	20	3201.031680316803	0.35	08-06-24 06:49:09.501346
8.999	0.045	250	250	24575	24575	24575	24575	62.53673	62.475082	62.4920203	62.4887525	21.4716284	1717822182.4468684	-2.99368924	-1881659.0	-1883821.0	-1885655.0	-1885849.0	-0.322481876	-2256069.0	-2252768.0	-2252760.0	-2251224.0	20	3201.031680316803	0.375	08-06-24 06:49:49.136523
9.599	0.048	250	250	26214	26214	26214	26214	50.0281249	49.9750624	49.9949489	49.9930548	20.9579088	1717822222.0598283	-2.39437021	-1504699.0	-1506138.0	-1507648.0	-1508016.0	-0.257918881	-1804164.0	-1801268.0	-1801354.0	-1800012.0	20	3201.031680316803	0.4	08-06-24 06:50:28.748686
