# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.975618	210.90177	205.790179	205.865166	39.880094	1718202415.4364495	-11.9609019	-7436782.0	-7451611.0	-7458574.0	-7455517.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	701.0069300693007	0.0	12-06-24 16:27:02.104617
0.6	0.002	250	250	1638	1638	1638	1638	205.711643	210.701566	205.588156	205.690955	39.9022927	1718202455.0200424	-11.3812745	-7154683.0	-7168746.0	-7175543.0	-7172509.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	701.0069300693007	0.025	12-06-24 16:27:41.696689
1.2	0.005	250	250	3276	3276	3276	3276	205.391255	210.389681	205.271973	205.385022	39.8968151	1718202494.6167948	-10.7823489	-6778240.0	-6791383.0	-6797841.0	-6795014.0	-1.1599487	-8116550.0	-8107688.0	-8107008.0	-8103542.0	20	701.0069300693007	0.05	12-06-24 16:28:21.305957
1.8	0.008	250	250	4915	4915	4915	4915	205.291679	210.288231	205.182521	205.30076	39.8991214	1718202534.2237701	-10.1837549	-6402010.0	-6414211.0	-6420334.0	-6417715.0	-1.09558686	-7666385.0	-7657749.0	-7657132.0	-7653888.0	20	701.0069300693007	0.075	12-06-24 16:29:00.912334
2.401	0.012	250	250	6553	6553	6553	6553	200.137048	199.961917	199.952947	199.954713	39.9054639	1718202573.8349123	-9.58366027	-6024686.0	-6036035.0	-6041840.0	-6039483.0	-1.03122511	-7215963.0	-7207733.0	-7207143.0	-7204076.0	20	701.0069300693007	0.1	12-06-24 16:29:40.522438
3.001	0.015	250	250	8191	8191	8191	8191	187.630196	187.465009	187.458205	187.459363	39.9157463	1718202613.4442785	-8.98464185	-5648148.0	-5658624.0	-5664060.0	-5661923.0	-0.967098933	-6767270.0	-6759417.0	-6758854.0	-6755913.0	20	701.0069300693007	0.125	12-06-24 16:30:20.133933
3.6	0.018	250	250	9830	9830	9830	9830	175.118122	174.96329	174.959335	174.960116	39.8905687	1718202653.0575547	-8.38574851	-5271602.0	-5281285.0	-5286326.0	-5284390.0	-0.902567273	-6315696.0	-6308223.0	-6307757.0	-6304984.0	20	701.0069300693007	0.15	12-06-24 16:30:59.747213
4.2	0.021	250	250	11468	11468	11468	11468	162.613623	162.468267	162.466684	162.466864	39.9119024	1718202692.6800377	-7.78638654	-4894806.0	-4903626.0	-4908335.0	-4906615.0	-0.838247003	-5865584.0	-5858501.0	-5858135.0	-5855472.0	20	701.0069300693007	0.175	12-06-24 16:31:39.369907
4.8	0.024	250	250	13107	13107	13107	13107	150.100271	149.96411	149.964351	149.964225	39.9211278	1718202732.2923553	-7.18762673	-4518296.0	-4526324.0	-4530703.0	-4529183.0	-0.773871962	-5415057.0	-5408442.0	-5408093.0	-5405628.0	20	701.0069300693007	0.2	12-06-24 16:32:18.980183
5.4	0.027	250	250	14745	14745	14745	14745	137.595391	137.468905	137.4698	137.469622	39.9091156	1718202771.9013443	-6.58799892	-4141316.0	-4148494.0	-4152544.0	-4151274.0	-0.70928101	-4962991.0	-4956782.0	-4956503.0	-4954180.0	20	701.0069300693007	0.225	12-06-24 16:32:58.588826
6.0	0.03	250	250	16383	16383	16383	16383	125.087754	124.971686	124.973155	124.972698	39.8966229	1718202811.5112612	-5.98910143	-3764741.0	-3771127.0	-3774831.0	-3773767.0	-0.644845749	-4512046.0	-4506269.0	-4506071.0	-4503896.0	20	701.0069300693007	0.25	12-06-24 16:33:38.198844
6.6	0.033	250	250	18022	18022	18022	18022	112.576948	112.471461	112.474437	112.473556	39.8757696	1718202851.122256	-5.38957245	-3387767.0	-3393308.0	-3396678.0	-3395829.0	-0.580299344	-4060264.0	-4054927.0	-4054795.0	-4052798.0	20	701.0069300693007	0.275	12-06-24 16:34:17.816591
7.199	0.036	250	250	19660	19660	19660	19660	100.072467	99.976859	99.9819105	99.9804913	39.8680818	1718202890.7368	-4.7908022	-3011221.0	-3015974.0	-3019007.0	-3018387.0	-0.515819912	-3609025.0	-3604131.0	-3604039.0	-3602194.0	20	701.0069300693007	0.3	12-06-24 16:34:57.425037
