# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.463523	210.391462	205.272342	205.339097	42.6865037	1717089419.581161	-11.9599635	-7438148.0	-7451385.0	-7458429.0	-7455255.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	5801.057420574206	0.0	30-05-24 19:17:06.249229
0.6	0.002	250	250	1638	1638	1638	1638	205.143958	210.139073	205.019243	205.129532	42.6287625	1717089459.1734347	-11.3810599	-7156406.0	-7169238.0	-7176168.0	-7173013.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	5801.057420574206	0.025	30-05-24 19:17:45.851643
1.2	0.005	250	250	3276	3276	3276	3276	204.791814	209.811422	204.692794	204.808841	42.4578526	1717089498.7745645	-10.7822341	-6779832.0	-6791883.0	-6798441.0	-6795550.0	-1.1609281	-8125239.0	-8115558.0	-8114886.0	-8111362.0	20	5801.057420574206	0.05	30-05-24 19:18:25.464360
1.8	0.008	250	250	4915	4915	4915	4915	204.870462	209.889374	204.776625	204.903763	42.410233	1717089538.4114747	-10.1836134	-6403391.0	-6414717.0	-6420884.0	-6418215.0	-1.0966076	-7675052.0	-7665906.0	-7665263.0	-7661813.0	20	5801.057420574206	0.075	30-05-24 19:19:05.102357
2.4	0.012	250	250	6553	6553	6553	6553	200.111569	199.93742	199.92664	199.929448	42.3446838	1717089578.0267296	-9.58348286	-6025950.0	-6036527.0	-6042358.0	-6039893.0	-1.03205523	-7223185.0	-7214487.0	-7213940.0	-7210691.0	20	5801.057420574206	0.1	30-05-24 19:19:44.714918
3.0	0.015	250	250	8191	8191	8191	8191	187.605787	187.441366	187.433301	187.435498	42.4646003	1717089617.641888	-8.98445047	-5649209.0	-5659058.0	-5664481.0	-5662284.0	-0.967671905	-6772507.0	-6764276.0	-6763754.0	-6760684.0	20	5801.057420574206	0.125	30-05-24 19:20:24.331004
3.6	0.018	250	250	9830	9830	9830	9830	175.096354	174.942408	174.936529	174.938391	42.6817803	1717089657.283983	-8.38565224	-5272651.0	-5281724.0	-5286863.0	-5284843.0	-0.90330482	-6321918.0	-6314176.0	-6313729.0	-6310815.0	20	5801.057420574206	0.15	30-05-24 19:21:03.973917
4.2	0.021	250	250	11468	11468	11468	11468	162.593307	162.448374	162.444943	162.447337	42.7453052	1717089696.8960607	-7.78637194	-4895740.0	-4904044.0	-4908843.0	-4907009.0	-0.838779226	-5870266.0	-5862961.0	-5862587.0	-5859844.0	20	5801.057420574206	0.175	30-05-24 19:21:43.585466
4.799	0.024	250	250	13107	13107	13107	13107	150.080832	149.945331	149.944495	149.945873	42.6803343	1717089736.5132172	-7.18755916	-4519127.0	-4526674.0	-4531130.0	-4529534.0	-0.774327511	-5419095.0	-5412271.0	-5411987.0	-5409387.0	20	5801.057420574206	0.2	30-05-24 19:22:23.202594
5.4	0.027	250	250	14745	14745	14745	14745	137.578236	137.452038	137.451249	137.452519	42.5853844	1717089776.1272917	-6.58804406	-4142120.0	-4148890.0	-4153019.0	-4151633.0	-0.709782552	-4967309.0	-4960934.0	-4960669.0	-4958261.0	20	5801.057420574206	0.225	30-05-24 19:23:02.823338
5.999	0.03	250	250	16383	16383	16383	16383	125.07224	124.956031	124.956473	124.957531	42.623268	1717089815.7480204	-5.98913786	-3765469.0	-3771482.0	-3775260.0	-3774088.0	-0.645259286	-4515655.0	-4509759.0	-4509551.0	-4507323.0	20	5801.057420574206	0.25	30-05-24 19:23:42.437684
6.599	0.033	250	250	18022	18022	18022	18022	112.562601	112.457859	112.459561	112.459592	42.5167505	1717089855.3619041	-5.38952976	-3388367.0	-3393621.0	-3397024.0	-3396108.0	-0.58066356	-4063467.0	-4057988.0	-4057874.0	-4055808.0	20	5801.057420574206	0.275	30-05-24 19:24:22.050792
7.199	0.036	250	250	19660	19660	19660	19660	100.059272	99.9648843	99.9683392	99.9678555	42.4717336	1717089894.971575	-4.790753	-3011788.0	-3016298.0	-3019351.0	-3018658.0	-0.516171621	-3611988.0	-3607045.0	-3606971.0	-3605070.0	20	5801.057420574206	0.3	30-05-24 19:25:01.662434
7.8	0.039	250	250	21298	21298	21298	21298	87.5555646	87.4715135	87.4776512	87.4766966	42.5263901	1717089934.589342	-4.19073073	-2634402.0	-2638144.0	-2640852.0	-2640392.0	-0.451489535	-3159197.0	-3154713.0	-3154706.0	-3152959.0	20	5801.057420574206	0.325	30-05-24 19:25:41.278910
8.399	0.042	250	250	22937	22937	22937	22937	75.0443965	74.9707124	74.9800719	74.9779542	42.5133766	1717089974.2025414	-3.59207087	-2257905.0	-2260876.0	-2263217.0	-2263002.0	-0.387005531	-2707843.0	-2703803.0	-2703850.0	-2702283.0	20	5801.057420574206	0.35	30-05-24 19:26:20.892802
8.999	0.045	250	250	24575	24575	24575	24575	62.5377465	62.474923	62.4872053	62.4851205	42.3735061	1717090013.8138044	-2.99358791	-1881476.0	-1883702.0	-1885705.0	-1885703.0	-0.322512343	-2256357.0	-2252816.0	-2252929.0	-2251512.0	20	5801.057420574206	0.375	30-05-24 19:27:00.503333
9.599	0.048	250	250	26214	26214	26214	26214	50.0291946	49.975813	49.9907559	49.98959	42.5470188	1717090053.4561818	-2.39433527	-1504609.0	-1506071.0	-1507725.0	-1507942.0	-0.257939366	-1804311.0	-1801242.0	-1801408.0	-1800159.0	20	5801.057420574206	0.4	30-05-24 19:27:40.145668
10.199	0.051	250	250	27852	27852	27852	27852	37.526797	37.4831042	37.5007197	37.4986057	42.5791186	1717090093.0687068	-1.79470465	-1127488.0	-1128196.0	-1129499.0	-1129957.0	-0.193352603	-1352185.0	-1349575.0	-1349822.0	-1348743.0	20	5801.057420574206	0.425	30-05-24 19:28:19.758524
10.799	0.055	250	250	29490	29490	29490	29490	25.0242565	24.9902369	25.0117207	25.0090687	42.7029874	1717090132.6817706	-1.19492843	-750278.6	-750222.8	-751181.3	-751865.6	-0.128733209	-899833.6	-897705.0	-898018.6	-897096.4	20	5801.057420574206	0.45	30-05-24 19:28:59.369909
