# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.637442	219.49259	214.473313	214.542082	21.2108877	1718027772.6376379	-11.9619508	-7454806.0	-7467754.0	-7474304.0	-7471801.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1401.0138601386013	0.0	10-06-24 15:56:19.316079
0.6	0.002	250	250	1638	1638	1638	1638	214.453939	219.342043	214.332659	214.426021	20.9817693	1718027812.2412503	-11.3817344	-7157339.0	-7169891.0	-7176242.0	-7173749.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1401.0138601386013	0.025	10-06-24 15:56:58.908078
1.2	0.005	250	250	3276	3276	3276	3276	214.150089	219.071817	214.052304	214.179012	20.7308028	1718027851.8348682	-10.7827537	-6780592.0	-6792414.0	-6798489.0	-6796127.0	-1.16069904	-8123369.0	-8114517.0	-8113416.0	-8109503.0	20	1401.0138601386013	0.05	10-06-24 15:57:38.525786
1.8	0.008	250	250	4915	4915	4915	4915	212.617451	212.446838	212.436791	212.432019	20.2854067	1718027891.450724	-10.1841552	-6404120.0	-6415217.0	-6420936.0	-6418775.0	-1.09643877	-7673575.0	-7665183.0	-7664097.0	-7660346.0	20	1401.0138601386013	0.075	10-06-24 15:58:18.139302
2.401	0.012	250	250	6553	6553	6553	6553	200.112702	199.951358	199.943083	199.939004	19.8169081	1718027931.0843701	-9.58403028	-6026692.0	-6037032.0	-6042413.0	-6040472.0	-1.03190827	-7221887.0	-7213940.0	-7212985.0	-7209376.0	20	1401.0138601386013	0.1	10-06-24 15:58:57.774059
3.0	0.015	250	250	8191	8191	8191	8191	187.606205	187.453957	187.448713	187.444265	19.6002465	1718027970.703736	-8.9849412	-5649912.0	-5659496.0	-5664585.0	-5662825.0	-0.967533324	-6771253.0	-6763718.0	-6762851.0	-6759445.0	20	1401.0138601386013	0.125	10-06-24 15:59:37.395658
3.6	0.018	250	250	9830	9830	9830	9830	175.096181	174.9531	174.950594	174.946105	19.9727172	1718028010.328244	-8.38606143	-5273246.0	-5282069.0	-5286822.0	-5285292.0	-0.903097835	-6320213.0	-6313149.0	-6312365.0	-6309171.0	20	1401.0138601386013	0.15	10-06-24 16:00:17.019654
4.2	0.021	250	250	11468	11468	11468	11468	162.593059	162.458255	162.458711	162.454163	20.3617794	1718028049.9494293	-7.78671114	-4896277.0	-4904363.0	-4908815.0	-4907473.0	-0.838575016	-5868569.0	-5861899.0	-5861181.0	-5858191.0	20	1401.0138601386013	0.175	10-06-24 16:00:56.638378
4.8	0.024	250	250	13107	13107	13107	13107	150.080719	149.954149	149.956921	149.95288	20.730132	1718028089.5647647	-7.18794436	-4519651.0	-4526985.0	-4531128.0	-4529963.0	-0.774143883	-5417506.0	-5411283.0	-5410697.0	-5407837.0	20	1401.0138601386013	0.2	10-06-24 16:01:36.253341
5.4	0.027	250	250	14745	14745	14745	14745	137.577874	137.460011	137.463065	137.458919	20.9569506	1718028129.1813	-6.58838489	-4142566.0	-4149138.0	-4152961.0	-4151975.0	-0.709588041	-4965627.0	-4959852.0	-4959334.0	-4956673.0	20	1401.0138601386013	0.225	10-06-24 16:02:15.869485
6.0	0.03	250	250	16383	16383	16383	16383	125.071664	124.962808	124.966824	124.963369	21.2467263	1718028168.797889	-5.98945415	-3765866.0	-3771743.0	-3775212.0	-3774412.0	-0.64509558	-4514260.0	-4508877.0	-4508440.0	-4505985.0	20	1401.0138601386013	0.25	10-06-24 16:02:55.476436
6.6	0.033	250	250	18022	18022	18022	18022	112.562977	112.463791	112.468932	112.465674	21.4724908	1718028208.3975925	-5.38988671	-3388744.0	-3393880.0	-3397026.0	-3396427.0	-0.58050857	-4062128.0	-4057163.0	-4056812.0	-4054544.0	20	1401.0138601386013	0.275	10-06-24 16:03:35.088604
7.199	0.036	250	250	19660	19660	19660	19660	100.059564	99.9693784	99.9770638	99.9733881	21.7415683	1718028248.0172698	-4.7911527	-3012187.0	-3016569.0	-3019412.0	-3018997.0	-0.516020187	-3610756.0	-3606197.0	-3605933.0	-3603864.0	20	1401.0138601386013	0.3	10-06-24 16:04:14.707329
7.8	0.039	250	250	21298	21298	21298	21298	87.5559765	87.4748863	87.4855112	87.4818822	21.5495344	1718028287.6555998	-4.19114609	-2634816.0	-2638457.0	-2640971.0	-2640756.0	-0.451415262	-3158607.0	-3154424.0	-3154243.0	-3152368.0	20	1401.0138601386013	0.325	10-06-24 16:04:54.345260
8.4	0.042	250	250	22937	22937	22937	22937	75.0449604	74.9732873	74.9873929	74.9828755	21.0381146	1718028327.2987273	-3.59241486	-2258226.0	-2261130.0	-2263320.0	-2263288.0	-0.386938954	-2707281.0	-2703531.0	-2703432.0	-2701718.0	20	1401.0138601386013	0.35	10-06-24 16:05:33.976648
8.999	0.045	250	250	24575	24575	24575	24575	62.5383977	62.4763604	62.4933106	62.4896158	20.8279697	1718028366.897454	-2.99390684	-1881787.0	-1883940.0	-1885793.0	-1885958.0	-0.322473079	-2256021.0	-2252702.0	-2252706.0	-2251189.0	20	1401.0138601386013	0.375	10-06-24 16:06:13.586543
9.599	0.048	250	250	26214	26214	26214	26214	50.0294506	49.9764462	49.9962788	49.993688	20.6288446	1718028406.518358	-2.39457135	-1504808.0	-1506222.0	-1507769.0	-1508122.0	-0.257909162	-1804118.0	-1801184.0	-1801248.0	-1799916.0	20	1401.0138601386013	0.4	10-06-24 16:06:53.208254
10.199	0.051	250	250	27852	27852	27852	27852	37.5269492	37.4827087	37.5053674	37.5021035	20.2881856	1718028446.1576087	-1.79496237	-1127678.0	-1128344.0	-1129568.0	-1130115.0	-0.193314926	-1351958.0	-1349465.0	-1349628.0	-1348472.0	20	1401.0138601386013	0.425	10-06-24 16:07:32.852708
10.8	0.054	250	250	29490	29490	29490	29490	25.0244689	24.9885436	25.0150882	25.0122543	19.9269584	1718028485.801758	-1.19511524	-750422.5	-750342.6	-751242.2	-751984.7	-0.12871113	-899734.2	-897688.2	-897920.6	-896939.0	20	1401.0138601386013	0.45	10-06-24 16:08:12.490108
11.399	0.058	250	250	31129	31129	31129	31129	12.514572	12.4881268	12.5161982	12.5141401	19.6975914	1718028525.45139	-0.596225417	-373750.4	-372934.4	-373510.9	-374440.3	-0.0641963836	-448149.0	-446527.7	-446856.7	-446043.9	20	1401.0138601386013	0.475	10-06-24 16:08:52.140965
11.999	0.061	250	250	32767	32767	32767	32767	0.00987987815	-0.00693248704	0.0236841668	0.0212473312	20.0945226	1718028565.0666873	0.00315463902	3214.188	4765.832	4510.56	3390.636	0.000341323112	3638.244	4789.2	4376.408	4999.696	20	1401.0138601386013	0.5	10-06-24 16:09:31.758294
