# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.011	0.0	250	250	0	0	0	0	213.862712	218.77235	213.744097	213.842226	20.4411228	1718712061.6724691	-11.9685641	-7453699.0	-7466637.0	-7473030.0	-7470878.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1.0	0.0	18-06-24 14:01:08.345033
0.6	0.002	250	250	1638	1638	1638	1638	213.692483	218.616129	213.600563	213.707021	20.4172623	1718712101.261514	-11.3814389	-7156261.0	-7168752.0	-7175004.0	-7172818.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1.0	0.025	18-06-24 14:01:47.935244
1.2	0.006	250	250	3276	3276	3276	3276	213.605259	218.538965	213.501106	213.637172	20.4339359	1718712140.8681192	-10.7820739	-6779333.0	-6791078.0	-6797069.0	-6795020.0	-1.16151383	-8128051.0	-8119210.0	-8118165.0	-8114385.0	20	1.0	0.05	18-06-24 14:02:27.553805
1.8	0.009	250	250	4915	4915	4915	4915	212.648099	212.477207	212.468555	212.460874	20.3584256	1718712180.4834712	-10.1834162	-6402854.0	-6413894.0	-6419502.0	-6417631.0	-1.09711004	-7677274.0	-7668837.0	-7667875.0	-7664323.0	20	1.0	0.075	18-06-24 14:03:07.169037
2.4	0.012	250	250	6553	6553	6553	6553	200.142083	199.979418	199.97339	199.96574	20.3835318	1718712220.1238568	-9.58322524	-6025439.0	-6035708.0	-6040989.0	-6039327.0	-1.03249783	-7225126.0	-7217106.0	-7216194.0	-7212805.0	20	1.0	0.1	18-06-24 14:03:46.809643
3.0	0.015	250	250	8191	8191	8191	8191	187.63452	187.48094	187.476768	187.469968	20.477249	1718712259.7593746	-8.98422127	-5648749.0	-5658273.0	-5663251.0	-5661721.0	-0.968037463	-6773914.0	-6766384.0	-6765545.0	-6762330.0	20	1.0	0.125	18-06-24 14:04:26.449821
3.6	0.018	250	250	9830	9830	9830	9830	175.122909	174.978726	174.977391	174.970641	20.4978514	1718712299.3825026	-8.3855149	-5272266.0	-5281039.0	-5285716.0	-5284375.0	-0.903572193	-6322745.0	-6315641.0	-6314914.0	-6311810.0	20	1.0	0.15	18-06-24 14:05:06.066714
4.2	0.021	250	250	11468	11468	11468	11468	162.617806	162.482357	162.483362	162.476768	20.5082005	1718712338.9934194	-7.7861558	-4895330.0	-4903365.0	-4907713.0	-4906560.0	-0.839016494	-5870956.0	-5864276.0	-5863605.0	-5860693.0	20	1.0	0.175	18-06-24 14:05:45.681157
4.799	0.024	250	250	13107	13107	13107	13107	150.103851	149.976351	149.979736	149.973524	20.5158666	1718712378.6275961	-7.18731579	-4518760.0	-4526082.0	-4530125.0	-4529095.0	-0.774502719	-5419455.0	-5413163.0	-5412604.0	-5409874.0	20	1.0	0.2	18-06-24 14:06:25.317059
5.4	0.027	250	250	14745	14745	14745	14745	137.598779	137.480226	137.484143	137.47788	20.5824652	1718712418.2565734	-6.58775967	-4141712.0	-4148300.0	-4152020.0	-4151200.0	-0.709919221	-4967403.0	-4961551.0	-4961066.0	-4958536.0	20	1.0	0.225	18-06-24 14:07:04.945829
5.999	0.03	250	250	16383	16383	16383	16383	125.090875	124.981274	124.986321	124.980436	20.6096796	1718712457.8879085	-5.9889252	-3765109.0	-3770963.0	-3774352.0	-3773712.0	-0.645373521	-4515702.0	-4510229.0	-4509846.0	-4507479.0	20	1.0	0.25	18-06-24 14:07:44.575869
6.6	0.033	250	250	18022	18022	18022	18022	112.579743	112.479884	112.486709	112.480972	20.6229035	1718712497.4944332	-5.38938892	-3388068.0	-3393166.0	-3396261.0	-3395803.0	-0.580767852	-4063502.0	-4058491.0	-4058163.0	-4055997.0	20	1.0	0.275	18-06-24 14:08:24.183629
7.199	0.036	250	250	19660	19660	19660	19660	100.074395	99.9839244	99.9925609	99.9867866	20.6597962	1718712537.12207	-4.79075186	-3011597.0	-3015944.0	-3018738.0	-3018432.0	-0.516257688	-3612022.0	-3607410.0	-3607170.0	-3605177.0	20	1.0	0.3	18-06-24 14:09:03.812688
