# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.942064	210.867982	205.759062	205.830592	39.9047912	1718280377.4280093	-11.9614566	-7437894.0	-7451259.0	-7458151.0	-7455288.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	5501.054450544506	0.0	13-06-24 14:06:24.107640
0.6	0.002	250	250	1638	1638	1638	1638	205.502332	210.490559	205.389955	205.489546	39.8861482	1718280417.0314	-11.381255	-7155667.0	-7168525.0	-7175326.0	-7172423.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	5501.054450544506	0.025	13-06-24 14:07:03.711272
1.2	0.005	250	250	3276	3276	3276	3276	205.318618	210.328659	205.220633	205.323168	39.8612589	1718280456.634806	-10.7823836	-6779154.0	-6791214.0	-6797677.0	-6794977.0	-1.15983007	-8116244.0	-8106795.0	-8105995.0	-8102637.0	20	5501.054450544506	0.05	13-06-24 14:07:43.323325
1.8	0.008	250	250	4915	4915	4915	4915	205.23027	210.232308	205.116497	205.23332	39.8430003	1718280496.24568	-10.1838042	-6402740.0	-6414074.0	-6420159.0	-6417714.0	-1.09563031	-7666930.0	-7657924.0	-7657166.0	-7653949.0	20	5501.054450544506	0.075	13-06-24 14:08:22.924358
2.401	0.012	250	250	6553	6553	6553	6553	200.145709	199.9705	199.961816	199.962406	39.8381954	1718280535.8418863	-9.5835816	-6025342.0	-6035869.0	-6041632.0	-6039359.0	-1.03142458	-7217574.0	-7209027.0	-7208398.0	-7205297.0	20	5501.054450544506	0.1	13-06-24 14:09:02.532872
3.001	0.015	250	250	8191	8191	8191	8191	187.637068	187.472208	187.465448	187.46679	39.8622199	1718280575.4550042	-8.98452951	-5648647.0	-5658356.0	-5663800.0	-5661732.0	-0.967116109	-6767559.0	-6759407.0	-6758811.0	-6755923.0	20	5501.054450544506	0.125	13-06-24 14:09:42.144498
3.6	0.018	250	250	9830	9830	9830	9830	175.125556	174.970968	174.967355	174.967518	39.846652	1718280615.0664587	-8.38564889	-5272036.0	-5281034.0	-5286099.0	-5284253.0	-0.902729017	-6316895.0	-6309271.0	-6308710.0	-6305958.0	20	5501.054450544506	0.15	13-06-24 14:10:21.756298
4.2	0.021	250	250	11468	11468	11468	11468	162.620334	162.475161	162.473994	162.473332	39.8460754	1718280654.702752	-7.78637903	-4895203.0	-4903447.0	-4908167.0	-4906523.0	-0.838285719	-5865942.0	-5858708.0	-5858241.0	-5855631.0	20	5501.054450544506	0.175	13-06-24 14:11:01.391477
4.8	0.024	250	250	13107	13107	13107	13107	150.106214	149.970343	149.970537	149.970423	39.8537632	1718280694.317537	-7.1875051	-4518605.0	-4526104.0	-4530496.0	-4529049.0	-0.773804882	-5414641.0	-5407819.0	-5407428.0	-5405023.0	20	5501.054450544506	0.2	13-06-24 14:11:41.005437
5.4	0.027	250	250	14745	14745	14745	14745	137.60115	137.47521	137.475623	137.475068	39.8615472	1718280733.9281242	-6.58790871	-4141555.0	-4148279.0	-4152305.0	-4151117.0	-0.709343473	-4963548.0	-4957184.0	-4956835.0	-4954534.0	20	5501.054450544506	0.225	13-06-24 14:12:20.617382
6.0	0.03	250	250	16383	16383	16383	16383	125.093236	124.97712	124.978418	124.977924	39.8743282	1718280773.5403664	-5.98909806	-3765018.0	-3771016.0	-3774663.0	-3773678.0	-0.64489278	-4512412.0	-4506499.0	-4506227.0	-4504111.0	20	5501.054450544506	0.25	13-06-24 14:13:00.229963
6.6	0.033	250	250	18022	18022	18022	18022	112.581867	112.476279	112.478891	112.478163	39.8871092	1718280813.1752856	-5.38939454	-3387892.0	-3393110.0	-3396426.0	-3395662.0	-0.580375956	-4060866.0	-4055429.0	-4055264.0	-4053288.0	20	5501.054450544506	0.275	13-06-24 14:13:39.865421
7.2	0.036	250	250	19660	19660	19660	19660	100.076543	99.9814267	99.9858313	99.9837743	39.873175	1718280852.7949893	-4.79068081	-3011403.0	-3015864.0	-3018850.0	-3018276.0	-0.515888536	-3609529.0	-3604563.0	-3604407.0	-3602614.0	20	5501.054450544506	0.3	13-06-24 14:14:19.482245
7.8	0.039	250	250	21298	21298	21298	21298	87.5704104	87.4852226	87.49258	87.4906198	39.9028692	1718280892.4055817	-4.19061791	-2634025.0	-2637740.0	-2640392.0	-2640049.0	-0.451306237	-3157511.0	-3153011.0	-3152945.0	-3151293.0	20	5501.054450544506	0.325	13-06-24 14:14:59.092727
8.4	0.042	250	250	22937	22937	22937	22937	75.0573173	74.9827813	74.9931466	74.9898793	39.8990253	1718280932.0172584	-3.59197675	-2257561.0	-2260509.0	-2262809.0	-2262677.0	-0.386828897	-2706232.0	-2702169.0	-2702181.0	-2700666.0	20	5501.054450544506	0.35	13-06-24 14:15:38.707806
8.999	0.045	250	250	24575	24575	24575	24575	62.5488678	62.4851694	62.4980518	62.49494	39.8819199	1718280971.6319828	-2.99337189	-1881126.0	-1883323.0	-1885290.0	-1885358.0	-0.322380531	-2255158.0	-2251573.0	-2251639.0	-2250298.0	20	5501.054450544506	0.375	13-06-24 14:16:18.321546
9.599	0.048	250	250	26214	26214	26214	26214	50.0380999	49.9841102	49.9996835	49.9970107	39.8853794	1718281011.2682884	-2.39406362	-1504268.0	-1505703.0	-1507320.0	-1507619.0	-0.257869196	-1803614.0	-1800493.0	-1800619.0	-1799425.0	20	5501.054450544506	0.4	13-06-24 14:16:57.956703
10.199	0.051	250	250	27852	27852	27852	27852	37.5332607	37.4891227	37.5072029	37.5035463	39.8827848	1718281050.8824596	-1.79449776	-1127225.0	-1127906.0	-1129178.0	-1129698.0	-0.193280167	-1351530.0	-1348874.0	-1349091.0	-1348047.0	20	5501.054450544506	0.425	13-06-24 14:17:37.579262
10.8	0.054	250	250	29490	29490	29490	29490	25.0287515	24.9940139	25.0159525	25.0120797	39.8733672	1718281090.502962	-1.19470965	-750034.4	-749956.1	-750892.6	-751622.4	-0.128691725	-899455.4	-897281.7	-897567.4	-896661.6	20	5501.054450544506	0.45	13-06-24 14:18:17.191832
11.399	0.057	250	250	31129	31129	31129	31129	12.516942	12.4924586	12.5154212	12.5121928	39.8415588	1718281130.1156662	-0.595731847	-373406.4	-372566.9	-373165.6	-374103.1	-0.0642146563	-448205.3	-446477.0	-446854.4	-446108.1	20	5501.054450544506	0.475	13-06-24 14:18:56.803631
