# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.883568	219.732461	214.727355	214.806802	21.1782112	1718013154.6204054	-11.9619189	-7455155.0	-7468101.0	-7474683.0	-7472255.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.0	10-06-24 11:52:41.297777
0.6	0.002	250	250	1638	1638	1638	1638	214.47458	219.377268	214.35381	214.458482	21.4080004	1718013194.221704	-11.3817507	-7157290.0	-7169802.0	-7176227.0	-7173790.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.025	10-06-24 11:53:20.898322
1.2	0.005	250	250	3276	3276	3276	3276	214.103017	219.023288	213.997765	214.105597	21.7019925	1718013233.8235855	-10.7827963	-6780600.0	-6792353.0	-6798469.0	-6796198.0	-1.16055762	-8122326.0	-8113484.0	-8112388.0	-8108479.0	20	501.0049500495005	0.05	10-06-24 11:54:00.502362
1.8	0.008	250	250	4915	4915	4915	4915	212.617314	212.446473	212.43626	212.431544	21.6834982	1718013273.4207315	-10.184221	-6404097.0	-6415129.0	-6420922.0	-6418810.0	-1.0963948	-7673225.0	-7664743.0	-7663765.0	-7660036.0	20	501.0049500495005	0.075	10-06-24 11:54:40.110131
2.401	0.012	250	250	6553	6553	6553	6553	200.113266	199.950727	199.943317	199.938527	21.2747073	1718013313.0340655	-9.58407789	-6026676.0	-6036981.0	-6042436.0	-6040519.0	-1.03195416	-7222198.0	-7214159.0	-7213237.0	-7209700.0	20	501.0049500495005	0.1	10-06-24 11:55:19.723594
3.0	0.015	250	250	8191	8191	8191	8191	187.607325	187.454041	187.448938	187.444399	21.0546924	1718013352.6485903	-8.98489185	-5649839.0	-5659400.0	-5664479.0	-5662814.0	-0.967397127	-6770342.0	-6762731.0	-6761893.0	-6758542.0	20	501.0049500495005	0.125	10-06-24 11:55:59.337902
3.6	0.018	250	250	9830	9830	9830	9830	175.097164	174.953853	174.951604	174.947002	20.6979347	1718013392.2634463	-8.38613812	-5273270.0	-5282081.0	-5286839.0	-5285338.0	-0.903070362	-6320076.0	-6312904.0	-6312150.0	-6308954.0	20	501.0049500495005	0.15	10-06-24 11:56:38.954475
4.2	0.021	250	250	11468	11468	11468	11468	162.594094	162.458833	162.459024	162.454936	20.2502388	1718013431.8767393	-7.7867148	-4896288.0	-4904346.0	-4908811.0	-4907459.0	-0.838562371	-5868599.0	-5861834.0	-5861127.0	-5858094.0	20	501.0049500495005	0.175	10-06-24 11:57:18.566408
4.8	0.024	250	250	13107	13107	13107	13107	150.081243	149.954765	149.957037	149.953228	19.7944586	1718013471.510744	-7.18790545	-4519681.0	-4526955.0	-4531111.0	-4529969.0	-0.774136479	-5417610.0	-5411304.0	-5410684.0	-5407849.0	20	501.0049500495005	0.2	10-06-24 11:57:58.199236
5.4	0.027	250	250	14745	14745	14745	14745	137.577773	137.460498	137.463065	137.45911	19.6806826	1718013511.1216621	-6.58831951	-4142554.0	-4149113.0	-4152935.0	-4151988.0	-0.709622578	-4966003.0	-4960131.0	-4959619.0	-4956968.0	20	501.0049500495005	0.225	10-06-24 11:58:37.810492
