# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.74027	219.588952	214.574382	214.654576	21.171216	1718009906.3241856	-11.9618969	-7455272.0	-7468203.0	-7474712.0	-7472339.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	301.0029700297003	0.0	10-06-24 10:58:33.001196
0.6	0.002	250	250	1638	1638	1638	1638	214.484107	219.374504	214.359436	214.452892	21.4501635	1718009945.9304347	-11.3817764	-7157342.0	-7169894.0	-7176249.0	-7173812.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	301.0029700297003	0.025	10-06-24 10:59:12.614768
1.2	0.005	250	250	3276	3276	3276	3276	214.122466	219.039758	214.021249	214.121111	21.6704659	1718009985.54077	-10.7827776	-6780606.0	-6792399.0	-6798439.0	-6796208.0	-1.16069368	-8123288.0	-8114477.0	-8113414.0	-8109544.0	20	301.0029700297003	0.05	10-06-24 10:59:52.230806
1.8	0.008	250	250	4915	4915	4915	4915	212.618008	212.446876	212.437242	212.432358	21.6514925	1718010025.1503797	-10.1842325	-6404155.0	-6415226.0	-6420900.0	-6418860.0	-1.09641944	-7673399.0	-7664970.0	-7663951.0	-7660274.0	20	301.0029700297003	0.075	10-06-24 11:00:31.839977
2.401	0.012	250	250	6553	6553	6553	6553	200.113902	199.951403	199.94357	199.939418	21.4227575	1718010064.7651548	-9.58404459	-6026688.0	-6037019.0	-6042368.0	-6040530.0	-1.03184317	-7221428.0	-7213443.0	-7212486.0	-7209033.0	20	301.0029700297003	0.1	10-06-24 11:01:11.455685
3.0	0.015	250	250	8191	8191	8191	8191	187.607594	187.454541	187.449483	187.445083	21.0686829	1718010104.4005456	-8.9848893	-5649882.0	-5659456.0	-5664482.0	-5662836.0	-0.967445721	-6770701.0	-6763102.0	-6762267.0	-6758903.0	20	301.0029700297003	0.125	10-06-24 11:01:51.090394
3.6	0.018	250	250	9830	9830	9830	9830	175.097509	174.953993	174.951369	174.947453	20.5761407	1718010144.0114672	-8.38607555	-5273255.0	-5282061.0	-5286777.0	-5285346.0	-0.902914651	-6319080.0	-6311873.0	-6311127.0	-6307894.0	20	301.0029700297003	0.15	10-06-24 11:02:30.701316
4.2	0.021	250	250	11468	11468	11468	11468	162.59459	162.45924	162.459586	162.455549	20.0284031	1718010183.6245458	-7.78673244	-4896319.0	-4904375.0	-4908770.0	-4907529.0	-0.838538978	-5868460.0	-5861683.0	-5861000.0	-5858042.0	20	301.0029700297003	0.175	10-06-24 11:03:10.313814
4.8	0.024	250	250	13107	13107	13107	13107	150.081273	149.954674	149.957683	149.953809	19.6661621	1718010223.2444005	-7.18781335	-4519609.0	-4526942.0	-4531030.0	-4529951.0	-0.774079247	-5417236.0	-5410915.0	-5410335.0	-5407508.0	20	301.0029700297003	0.2	10-06-24 11:03:49.933041
5.4	0.027	250	250	14745	14745	14745	14745	137.578043	137.460029	137.4635	137.459506	19.7344659	1718010262.8542595	-6.58826523	-4142528.0	-4149118.0	-4152865.0	-4151984.0	-0.709532421	-4965388.0	-4959450.0	-4958975.0	-4956319.0	20	301.0029700297003	0.225	10-06-24 11:04:29.542661
6.0	0.03	250	250	16383	16383	16383	16383	125.071767	124.963009	124.967076	124.963786	20.1109087	1718010302.4688978	-5.98938919	-3765880.0	-3771731.0	-3775167.0	-3774459.0	-0.645024107	-4513808.0	-4508357.0	-4507926.0	-4505503.0	20	301.0029700297003	0.25	10-06-24 11:05:09.147716
6.6	0.033	250	250	18022	18022	18022	18022	112.562187	112.46336	112.469283	112.465962	20.4870231	1718010342.071199	-5.38980316	-3388752.0	-3393856.0	-3396987.0	-3396435.0	-0.580510073	-4062201.0	-4057236.0	-4056901.0	-4054647.0	20	301.0029700297003	0.275	10-06-24 11:05:48.759286
7.199	0.036	250	250	19660	19660	19660	19660	100.058992	99.9693174	99.9774662	99.9734157	20.822316	1718010381.6838474	-4.79114385	-3012195.0	-3016556.0	-3019369.0	-3019014.0	-0.516026775	-3610802.0	-3606235.0	-3605972.0	-3603914.0	20	301.0029700297003	0.3	10-06-24 11:06:28.372827
7.8	0.039	250	250	21298	21298	21298	21298	87.5553158	87.4748518	87.4856638	87.4823047	21.103755	1718010421.2988362	-4.19097035	-2634726.0	-2638357.0	-2640827.0	-2640662.0	-0.451407807	-3158530.0	-3154375.0	-3154196.0	-3152329.0	20	301.0029700297003	0.325	10-06-24 11:07:07.986648
