# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	205.407047	210.338963	205.207464	205.272999	42.7018306	1717095916.780248	-11.9600013	-7438055.0	-7451288.0	-7458318.0	-7455184.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	6201.061380613806	0.0	30-05-24 21:05:23.460183
0.6	0.002	250	250	1638	1638	1638	1638	204.915602	209.909935	204.802081	204.912228	42.7174468	1717095956.3819067	-11.3810869	-7156441.0	-7169309.0	-7176101.0	-7172998.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	6201.061380613806	0.025	30-05-24 21:06:03.059270
1.2	0.005	250	250	3276	3276	3276	3276	204.741983	209.744691	204.643342	204.758611	42.5700574	1717095995.9832864	-10.7821356	-6779755.0	-6791820.0	-6798349.0	-6795432.0	-1.16087756	-8124903.0	-8115204.0	-8114522.0	-8110954.0	20	6201.061380613806	0.05	30-05-24 21:06:42.677823
1.8	0.008	250	250	4915	4915	4915	4915	204.632101	209.640122	204.534707	204.646862	42.711663	1717096035.6016052	-10.1836445	-6403375.0	-6414709.0	-6420848.0	-6418223.0	-1.09660562	-7674995.0	-7665887.0	-7665205.0	-7661765.0	20	6201.061380613806	0.075	30-05-24 21:07:22.293054
2.4	0.012	250	250	6553	6553	6553	6553	200.112174	199.936963	199.926645	199.929314	42.7104099	1717096075.237182	-9.58350164	-6025961.0	-6036509.0	-6042324.0	-6039902.0	-1.03208615	-7223352.0	-7214716.0	-7214140.0	-7210838.0	20	6201.061380613806	0.1	30-05-24 21:08:01.927968
3.0	0.015	250	250	8191	8191	8191	8191	187.606148	187.44142	187.43347	187.435816	42.5360296	1717096114.8612823	-8.98444232	-5649212.0	-5658983.0	-5664489.0	-5662232.0	-0.967682722	-6772587.0	-6764368.0	-6763780.0	-6760685.0	20	6201.061380613806	0.125	30-05-24 21:08:41.552779
3.6	0.018	250	250	9830	9830	9830	9830	175.09594	174.941987	174.936038	174.938581	42.4310545	1717096154.4837534	-8.38565697	-5272638.0	-5281675.0	-5286804.0	-5284793.0	-0.903270264	-6321711.0	-6313953.0	-6313483.0	-6310553.0	20	6201.061380613806	0.15	30-05-24 21:09:21.172383
4.2	0.021	250	250	11468	11468	11468	11468	162.593328	162.448527	162.445162	162.446985	42.4714444	1717096194.0918396	-7.78624968	-4895701.0	-4903998.0	-4908751.0	-4906967.0	-0.838765431	-5870204.0	-5862922.0	-5862486.0	-5859748.0	20	6201.061380613806	0.175	30-05-24 21:10:00.780852
4.799	0.024	250	250	13107	13107	13107	13107	150.080624	149.945594	149.944343	149.946034	42.5436449	1717096233.7043583	-7.18748613	-4519126.0	-4526665.0	-4531065.0	-4529526.0	-0.774283318	-5418782.0	-5411993.0	-5411624.0	-5409028.0	20	6201.061380613806	0.2	30-05-24 21:10:40.393685
5.4	0.027	250	250	14745	14745	14745	14745	137.577936	137.452767	137.451407	137.452617	42.6346427	1717096273.3238153	-6.58794343	-4142042.0	-4148807.0	-4152888.0	-4151554.0	-0.709725597	-4966875.0	-4960546.0	-4960273.0	-4957838.0	20	6201.061380613806	0.225	30-05-24 21:11:20.011494
5.999	0.03	250	250	16383	16383	16383	16383	125.071921	124.956755	124.956288	124.957263	42.8069022	1717096312.935845	-5.98905898	-3765409.0	-3771423.0	-3775164.0	-3774057.0	-0.645233764	-4515385.0	-4509553.0	-4509335.0	-4507040.0	20	6201.061380613806	0.25	30-05-24 21:11:59.619331
6.599	0.033	250	250	18022	18022	18022	18022	112.562481	112.45786	112.459241	112.459886	42.698746	1717096352.5440264	-5.38943231	-3388274.0	-3393541.0	-3396913.0	-3396027.0	-0.580633053	-4063228.0	-4057809.0	-4057662.0	-4055580.0	20	6201.061380613806	0.275	30-05-24 21:12:39.234555
7.199	0.036	250	250	19660	19660	19660	19660	100.059198	99.9649265	99.9681285	99.9681221	42.5716961	1717096392.1599333	-4.7907748	-3011769.0	-3016276.0	-3019294.0	-3018641.0	-0.516161934	-3611899.0	-3606973.0	-3606887.0	-3604974.0	20	6201.061380613806	0.3	30-05-24 21:13:18.848752
7.8	0.039	250	250	21298	21298	21298	21298	87.5552574	87.4711778	87.4770785	87.4766356	42.5603214	1717096431.7749798	-4.19069795	-2634365.0	-2638108.0	-2640790.0	-2640344.0	-0.45150844	-3159314.0	-3154845.0	-3154804.0	-3153027.0	20	6201.061380613806	0.325	30-05-24 21:13:58.463516
8.399	0.042	250	250	22937	22937	22937	22937	75.0445927	74.9709798	74.9798966	74.9779624	42.4315365	1717096471.4109128	-3.59213378	-2257943.0	-2260920.0	-2263256.0	-2263036.0	-0.387004838	-2707791.0	-2703786.0	-2703822.0	-2702230.0	20	6201.061380613806	0.35	30-05-24 21:14:38.087637
8.999	0.045	250	250	24575	24575	24575	24575	62.537868	62.4750981	62.4869383	62.4853396	42.5127982	1717096511.030959	-2.99352604	-1881417.0	-1883646.0	-1885631.0	-1885637.0	-0.322511097	-2256313.0	-2252789.0	-2252900.0	-2251466.0	20	6201.061380613806	0.375	30-05-24 21:15:17.720474
9.599	0.048	250	250	26214	26214	26214	26214	50.0294293	49.9763007	49.9904775	49.9899059	42.5785402	1717096550.6442611	-2.39424479	-1504562.0	-1506021.0	-1507666.0	-1507907.0	-0.25793385	-1804287.0	-1801215.0	-1801394.0	-1800134.0	20	6201.061380613806	0.4	30-05-24 21:15:57.332603
10.199	0.051	250	250	27852	27852	27852	27852	37.5271761	37.4833715	37.500707	37.4984977	42.6019645	1717096590.2568536	-1.79477541	-1127520.0	-1128222.0	-1129522.0	-1129979.0	-0.193339577	-1352132.0	-1349524.0	-1349751.0	-1348648.0	20	6201.061380613806	0.425	30-05-24 21:16:36.945496
