# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	205.926368	210.843974	205.739685	205.78909	39.916419	1718338852.1383047	-11.9616181	-7437767.0	-7451032.0	-7457934.0	-7455031.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	9101.090090900909	0.0	14-06-24 06:20:58.822267
0.6	0.002	250	250	1638	1638	1638	1638	205.476916	210.458045	205.352735	205.444937	39.9321791	1718338891.7450354	-11.3813636	-7155731.0	-7168530.0	-7175313.0	-7172413.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	9101.090090900909	0.025	14-06-24 06:21:38.421455
1.2	0.005	250	250	3276	3276	3276	3276	205.28117	210.279245	205.156301	205.289141	39.9425576	1718338931.3440835	-10.7823236	-6779039.0	-6791090.0	-6797563.0	-6794862.0	-1.16035853	-8120060.0	-8110393.0	-8109706.0	-8106428.0	20	9101.090090900909	0.05	14-06-24 06:22:18.034742
1.8	0.008	250	250	4915	4915	4915	4915	205.180233	210.204184	205.104445	205.21523	39.9112297	1718338970.9629033	-10.1837693	-6402690.0	-6413948.0	-6420044.0	-6417583.0	-1.09593187	-7669176.0	-7659989.0	-7659374.0	-7656181.0	20	9101.090090900909	0.075	14-06-24 06:22:57.657230
2.401	0.012	250	250	6553	6553	6553	6553	200.148993	199.973712	199.964317	199.965185	39.9035419	1718339010.5837655	-9.58365842	-6025316.0	-6035812.0	-6041593.0	-6039297.0	-1.03157472	-7218703.0	-7209985.0	-7209406.0	-7206396.0	20	9101.090090900909	0.1	14-06-24 06:23:37.271504
3.001	0.015	250	250	8191	8191	8191	8191	187.640601	187.476006	187.468856	187.469472	39.9174761	1718339050.1936545	-8.98457712	-5648636.0	-5658366.0	-5663773.0	-5661731.0	-0.966998917	-6766795.0	-6758508.0	-6757987.0	-6755144.0	20	9101.090090900909	0.125	14-06-24 06:24:16.882253
3.6	0.018	250	250	9830	9830	9830	9830	175.128074	174.974107	174.969453	174.969951	39.9186293	1718339089.805896	-8.38579243	-5272073.0	-5281098.0	-5286124.0	-5284328.0	-0.902681794	-6316667.0	-6308848.0	-6308422.0	-6305713.0	20	9101.090090900909	0.15	14-06-24 06:24:56.494975
4.2	0.021	250	250	11468	11468	11468	11468	162.623269	162.477899	162.476024	162.475899	39.9139205	1718339129.417273	-7.78642836	-4895151.0	-4903412.0	-4908109.0	-4906512.0	-0.838190919	-5865283.0	-5857959.0	-5857558.0	-5855021.0	20	9101.090090900909	0.175	14-06-24 06:25:36.106695
4.8	0.024	250	250	13107	13107	13107	13107	150.108424	149.972819	149.972525	149.972309	39.9219927	1718339169.0331035	-7.18759115	-4518629.0	-4526084.0	-4530487.0	-4529080.0	-0.773780845	-5414455.0	-5407611.0	-5407263.0	-5404871.0	20	9101.090090900909	0.2	14-06-24 06:26:15.724022
5.4	0.027	250	250	14745	14745	14745	14745	137.603335	137.477312	137.477604	137.477126	39.9004668	1718339208.6498303	-6.58792043	-4141525.0	-4148250.0	-4152267.0	-4151102.0	-0.709234911	-4962723.0	-4956318.0	-4956031.0	-4953819.0	20	9101.090090900909	0.225	14-06-24 06:26:55.338547
6.0	0.03	250	250	16383	16383	16383	16383	125.095049	124.979085	124.979843	124.979472	39.8930673	1718339248.266639	-5.98906778	-3764933.0	-3770891.0	-3774582.0	-3773614.0	-0.644827448	-4511948.0	-4506007.0	-4505786.0	-4503713.0	20	9101.090090900909	0.25	14-06-24 06:27:34.948953
6.6	0.033	250	250	18022	18022	18022	18022	112.583288	112.478197	112.480586	112.479554	39.8883585	1718339287.8713555	-5.38948044	-3387871.0	-3393096.0	-3396431.0	-3395681.0	-0.58027317	-4060137.0	-4054665.0	-4054491.0	-4052542.0	20	9101.090090900909	0.275	14-06-24 06:28:14.560756
7.2	0.036	250	250	19660	19660	19660	19660	100.077686	99.982956	99.9870111	99.9850715	39.8845146	1718339327.4844198	-4.79078111	-3011415.0	-3015868.0	-3018871.0	-3018316.0	-0.515900798	-3609605.0	-3604619.0	-3604521.0	-3602736.0	20	9101.090090900909	0.3	14-06-24 06:28:54.174061
7.8	0.039	250	250	21298	21298	21298	21298	87.5714958	87.4869391	87.493689	87.4915071	39.8954697	1718339367.0977309	-4.19068651	-2634036.0	-2637734.0	-2640387.0	-2640044.0	-0.451356454	-3157815.0	-3153281.0	-3153273.0	-3151637.0	20	9101.090090900909	0.325	14-06-24 06:29:33.788173
8.4	0.042	250	250	22937	22937	22937	22937	75.0584302	74.9837492	74.9939636	74.9908005	39.9221849	1718339406.714203	-3.59205224	-2257600.0	-2260531.0	-2262843.0	-2262717.0	-0.386858366	-2706393.0	-2702349.0	-2702405.0	-2700931.0	20	9101.090090900909	0.35	14-06-24 06:30:13.402729
8.999	0.045	250	250	24575	24575	24575	24575	62.5495709	62.4859594	62.4987657	62.495645	39.9120946	1718339446.3281126	-2.9934012	-1881143.0	-1883315.0	-1885290.0	-1885377.0	-0.322344114	-2254850.0	-2251267.0	-2251361.0	-2250055.0	20	9101.090090900909	0.375	14-06-24 06:30:53.017750
9.599	0.048	250	250	26214	26214	26214	26214	50.0386455	49.9846461	49.9999582	49.997528	39.9047912	1718339485.9440124	-2.39427932	-1504363.0	-1505789.0	-1507410.0	-1507725.0	-0.257840281	-1803372.0	-1800242.0	-1800400.0	-1799248.0	20	9101.090090900909	0.4	14-06-24 06:31:32.633537
10.199	0.051	250	250	27852	27852	27852	27852	37.5338958	37.4897172	37.5077232	37.504069	39.8934516	1718339525.5790093	-1.79461045	-1127287.0	-1127947.0	-1129238.0	-1129754.0	-0.193317919	-1351757.0	-1349122.0	-1349341.0	-1348334.0	20	9101.090090900909	0.425	14-06-24 06:32:12.268857
10.8	0.054	250	250	29490	29490	29490	29490	25.0289476	24.9946191	25.0159313	25.0123989	39.8952775	1718339565.1973083	-1.19480974	-750108.7	-750023.2	-750957.1	-751688.1	-0.128721457	-899678.7	-897494.6	-897769.6	-896905.6	20	9101.090090900909	0.45	14-06-24 06:32:51.886396
11.4	0.058	250	250	31129	31129	31129	31129	12.5171551	12.493147	12.5153598	12.5122955	39.8775955	1718339604.8332608	-0.595852968	-373477.4	-372636.9	-373228.9	-374174.2	-0.064218996	-448207.6	-446508.5	-446856.2	-446122.7	20	9101.090090900909	0.475	14-06-24 06:33:31.512288
11.999	0.061	250	250	32767	32767	32767	32767	0.0102235059	-0.00323260224	0.0216266209	0.0174045686	39.8740399	1718339644.4305277	0.0034627057	3377.892	4968.16	4706.392	3558.264	0.000310538908	3429.972	4655.776	4241.384	4830.028	20	9101.090090900909	0.5	14-06-24 06:34:11.120000
12.599	0.064	250	250	34405	34405	34405	34405	-12.4930412	-12.4955988	-12.4687486	-12.4736828	39.872214	1718339684.045293	0.602399874	380019.1	382359.2	382442.4	381092.3	0.0647880009	454707.5	455489.0	454994.7	455407.1	20	9101.090090900909	0.525	14-06-24 06:34:50.734119
13.199	0.067	250	250	36044	36044	36044	36044	-25.0059666	-24.9977593	-24.9686317	-24.9741098	39.9044068	1718339723.660071	1.20193473	757024.7	760119.1	760540.7	758988.8	0.129321624	906401.3	906673.4	906126.2	906405.1	20	9101.090090900909	0.55	14-06-24 06:35:30.348832
13.799	0.07	250	250	37682	37682	37682	37682	-37.5111431	-37.4921606	-37.4606441	-37.4657359	39.9154581	1718339763.281552	1.80055403	1133475.0	1137331.0	1138089.0	1136332.0	0.19374592	1357315.0	1357153.0	1356534.0	1356651.0	20	9101.090090900909	0.575	14-06-24 06:36:09.959966
14.399	0.073	250	250	39321	39321	39321	39321	-50.024445	-49.994863	-49.9622532	-49.9668145	39.9038302	1718339802.8770003	2.39970838	1510269.0	1514890.0	1515999.0	1514018.0	0.258251583	1808805.0	1808151.0	1807483.0	1807440.0	20	9101.090090900909	0.6	14-06-24 06:36:49.571964
14.999	0.076	250	250	40959	40959	40959	40959	-62.5311786	-62.4927076	-62.4576724	-62.4616617	39.8837458	1718339842.5265818	2.99860676	1886847.0	1892251.0	1893690.0	1891503.0	0.32270825	2259982.0	2258843.0	2258130.0	2257946.0	20	9101.090090900909	0.625	14-06-24 06:37:29.215176
15.599	0.079	250	250	42597	42597	42597	42597	-75.0346215	-74.9861419	-74.9488704	-74.9522377	39.8979682	1718339882.1374683	3.5986188	2264198.0	2270332.0	2272101.0	2269714.0	0.387296622	2712077.0	2710476.0	2709682.0	2709332.0	20	9101.090090900909	0.65	14-06-24 06:38:08.826665
16.2	0.082	250	250	44236	44236	44236	44236	-87.5487566	-87.4894634	-87.4507359	-87.4534719	39.9010434	1718339921.7519403	4.19799548	2641146.0	2648015.0	2650148.0	2647555.0	0.451783966	3163412.0	3161347.0	3160497.0	3159989.0	20	9101.090090900909	0.675	14-06-24 06:38:48.440069
16.799	0.086	250	250	45874	45874	45874	45874	-100.053908	-99.9852572	-99.9440123	-99.9470263	39.9071936	1718339961.3642745	4.79670806	3017660.0	3025293.0	3027756.0	3024952.0	0.5162466	3614685.0	3612140.0	3611215.0	3610586.0	20	9101.090090900909	0.7	14-06-24 06:39:28.052879
17.399	0.089	250	250	47512	47512	47512	47512	-112.559893	-112.480796	-112.438673	-112.441812	39.9289118	1718340000.9760084	5.396047	3394584.0	3402955.0	3405790.0	3402743.0	0.580789616	4066423.0	4063425.0	4062438.0	4061604.0	20	9101.090090900909	0.725	14-06-24 06:40:07.663594
18.0	0.092	250	250	49151	49151	49151	49151	-125.075223	-124.986148	-124.942454	-124.946238	39.9287196	1718340040.6150727	5.99534805	3771471.0	3780600.0	3783770.0	3780535.0	0.645344829	4518305.0	4514829.0	4513768.0	4512822.0	20	9101.090090900909	0.75	14-06-24 06:40:47.303797
18.6	0.095	250	250	50789	50789	50789	50789	-137.580455	-137.480375	-137.434486	-137.437588	39.922281	1718340080.2306848	6.59458628	4148322.0	4158200.0	4161707.0	4158265.0	0.70981106	4969492.0	4965556.0	4964419.0	4963329.0	20	9101.090090900909	0.775	14-06-24 06:41:26.918714
19.199	0.098	250	250	52428	52428	52428	52428	-150.094842	-149.984691	-149.937401	-149.939166	39.8955658	1718340119.8631206	7.19311161	4524729.0	4535361.0	4539205.0	4535557.0	0.774220486	5420318.0	5415919.0	5414771.0	5413521.0	20	9101.090090900909	0.8	14-06-24 06:42:06.551491
19.799	0.101	250	250	54066	54066	54066	54066	-162.600793	-162.48046	-162.430673	-162.433194	39.8798058	1718340159.4747024	7.79274503	4901829.0	4913218.0	4917406.0	4913548.0	0.838568283	5870774.0	5865894.0	5864671.0	5863289.0	20	9101.090090900909	0.825	14-06-24 06:42:46.162619
20.4	0.104	250	250	55704	55704	55704	55704	-175.108441	-174.977187	-174.924541	-174.928877	39.8683701	1718340199.1090999	8.39207361	5278714.0	5290830.0	5295373.0	5291316.0	0.90312153	6322669.0	6317325.0	6316016.0	6314447.0	20	9101.090090900909	0.85	14-06-24 06:43:25.799750
20.999	0.108	250	250	57343	57343	57343	57343	-187.625519	-187.484464	-187.427584	-187.432401	39.8676974	1718340238.725406	8.99085712	5655289.0	5668173.0	5673054.0	5668775.0	0.967574844	6773692.0	6767909.0	6766570.0	6764877.0	20	9101.090090900909	0.875	14-06-24 06:44:05.414163
21.599	0.111	250	250	58981	58981	58981	58981	-200.130932	-199.978748	-199.920156	-199.924338	39.8598174	1718340278.3605845	9.58981426	6031940.0	6045614.0	6050839.0	6046318.0	1.03201487	7224816.0	7218464.0	7217090.0	7215216.0	20	9101.090090900909	0.9	14-06-24 06:44:45.050603
22.199	0.114	250	250	60619	60619	60619	60619	-212.638959	-212.475419	-212.414588	-212.419848	39.8601057	1718340317.9720607	10.1879996	6408159.0	6422564.0	6428147.0	6423425.0	1.09636112	7675088.0	7668346.0	7666839.0	7664863.0	20	9101.090090900909	0.925	14-06-24 06:45:24.662004
22.799	0.117	250	250	62258	62258	62258	62258	-225.150802	-224.979155	-224.914959	-224.920413	39.8881663	1718340357.6104286	10.7872523	6785010.0	6800221.0	6806134.0	6801187.0	1.16064784	8125046.0	8117801.0	8116269.0	8114117.0	20	9101.090090900909	0.95	14-06-24 06:46:04.298650
23.399	0.12	250	250	63896	63896	63896	63896	-237.656856	-237.475611	-237.408503	-237.414804	39.919302	1718340397.2254155	11.3861872	6878387.0	7478443.0	6900434.0	7479923.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	9101.090090900909	0.975	14-06-24 06:46:43.904217
23.999	0.124	250	250	65535	65535	65535	65535	-239.764517	-239.773858	-239.773901	-239.773524	39.9329479	1718340436.8241897	11.9738373	6870294.0	7478661.0	6892429.0	7480088.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	9101.090090900909	1.0	14-06-24 06:47:23.501999
