# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.549737	219.384967	214.384426	214.460751	20.9828234	1717605484.252018	-11.9608501	-7454974.0	-7467993.0	-7474457.0	-7471949.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2301.0227702277025	0.0	05-06-24 18:38:10.931967
0.6	0.002	250	250	1638	1638	1638	1638	214.227515	219.137967	214.118759	214.217054	20.8602628	1717605523.860385	-11.3810257	-7157107.0	-7169639.0	-7176024.0	-7173495.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2301.0227702277025	0.025	05-06-24 18:38:50.543375
1.2	0.005	250	250	3276	3276	3276	3276	214.108125	219.028977	214.024077	214.124566	20.5785363	1717605563.4766026	-10.7820493	-6780363.0	-6792156.0	-6798189.0	-6795909.0	-1.16072376	-8123723.0	-8114906.0	-8113806.0	-8109784.0	20	2301.0227702277025	0.05	05-06-24 18:39:30.167483
1.8	0.008	250	250	4915	4915	4915	4915	212.60163	212.431268	212.42176	212.417553	20.2014637	1717605603.0964248	-10.1835213	-6403940.0	-6414961.0	-6420683.0	-6418603.0	-1.09629954	-7672754.0	-7664330.0	-7663367.0	-7659548.0	20	2301.0227702277025	0.075	05-06-24 18:40:09.789786
2.401	0.012	250	250	6553	6553	6553	6553	200.098235	199.936886	199.92875	199.925168	19.8442296	1717605642.7197275	-9.5833159	-6026424.0	-6036725.0	-6042137.0	-6040238.0	-1.03177832	-7221160.0	-7213187.0	-7212249.0	-7208599.0	20	2301.0227702277025	0.1	05-06-24 18:40:49.414716
3.0	0.015	250	250	8191	8191	8191	8191	187.592526	187.440661	187.435624	187.431461	19.6684548	1717605682.3456666	-8.98425928	-5649628.0	-5659210.0	-5664273.0	-5662574.0	-0.967395152	-6770487.0	-6762948.0	-6762105.0	-6758663.0	20	2301.0227702277025	0.125	05-06-24 18:41:29.038093
3.6	0.018	250	250	9830	9830	9830	9830	175.083636	174.941017	174.938308	174.934738	20.1567132	1717605721.9682539	-8.38551848	-5273033.0	-5281869.0	-5286623.0	-5285091.0	-0.902961148	-6319375.0	-6312322.0	-6311575.0	-6308306.0	20	2301.0227702277025	0.15	05-06-24 18:42:08.661913
4.2	0.021	250	250	11468	11468	11468	11468	162.581135	162.446528	162.446814	162.443483	20.5631085	1717605761.5896118	-7.78613649	-4896064.0	-4904174.0	-4908589.0	-4907256.0	-0.838607125	-5868916.0	-5862257.0	-5861611.0	-5858526.0	20	2301.0227702277025	0.175	05-06-24 18:42:48.280898
4.8	0.024	250	250	13107	13107	13107	13107	150.069955	149.943992	149.946183	149.943114	20.8425351	1717605801.2090864	-7.18731926	-4519404.0	-4526791.0	-4530881.0	-4529727.0	-0.774129332	-5417601.0	-5411335.0	-5410749.0	-5407865.0	20	2301.0227702277025	0.2	05-06-24 18:43:27.901775
5.4	0.027	250	250	14745	14745	14745	14745	137.567938	137.450493	137.452938	137.450297	21.0778821	1717605840.8270175	-6.58775769	-4142293.0	-4148891.0	-4152695.0	-4151746.0	-0.709591714	-4965803.0	-4960010.0	-4959497.0	-4956809.0	20	2301.0227702277025	0.225	05-06-24 18:44:07.525727
