# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.613821	219.466907	214.460999	214.531977	21.5692744	1718014778.7888396	-11.962098	-7454921.0	-7467851.0	-7474439.0	-7472000.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	601.0059400594006	0.0	10-06-24 12:19:45.466616
0.6	0.002	250	250	1638	1638	1638	1638	214.206537	219.107193	214.100136	214.193148	21.5567213	1718014818.4246325	-11.3816672	-7157221.0	-7169722.0	-7176170.0	-7173707.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	601.0059400594006	0.025	10-06-24 12:20:25.101378
1.2	0.005	250	250	3276	3276	3276	3276	214.022082	218.942401	213.91923	214.033787	21.2178829	1718014858.0498054	-10.7827844	-6780590.0	-6792353.0	-6798489.0	-6796178.0	-1.1605896	-8122607.0	-8113709.0	-8112703.0	-8108707.0	20	601.0059400594006	0.05	10-06-24 12:21:04.737641
1.8	0.008	250	250	4915	4915	4915	4915	212.617168	212.446977	212.436476	212.431882	20.9892437	1718014897.6584008	-10.1842624	-6404140.0	-6415127.0	-6420947.0	-6418864.0	-1.09634207	-7672828.0	-7664434.0	-7663411.0	-7659659.0	20	601.0059400594006	0.075	10-06-24 12:21:44.347536
2.401	0.012	250	250	6553	6553	6553	6553	200.113247	199.951886	199.944234	199.939511	20.7433559	1718014937.2713292	-9.5839894	-6026618.0	-6036918.0	-6042330.0	-6040477.0	-1.03179087	-7221035.0	-7213058.0	-7212127.0	-7208545.0	20	601.0059400594006	0.1	10-06-24 12:22:23.958934
3.0	0.015	250	250	8191	8191	8191	8191	187.606952	187.454447	187.449076	187.444977	20.2260908	1718014976.8845677	-8.98482873	-5649808.0	-5659333.0	-5664478.0	-5662773.0	-0.967534729	-6771334.0	-6763733.0	-6762889.0	-6759510.0	20	601.0059400594006	0.125	10-06-24 12:23:03.573455
3.6	0.018	250	250	9830	9830	9830	9830	175.096621	174.953469	174.951123	174.946911	19.7146912	1718015016.5151021	-8.38604359	-5273221.0	-5282015.0	-5286826.0	-5285295.0	-0.902884398	-6318767.0	-6311639.0	-6310859.0	-6307591.0	20	601.0059400594006	0.15	10-06-24 12:23:43.205259
4.2	0.021	250	250	11468	11468	11468	11468	162.593378	162.458609	162.458475	162.454798	19.6470561	1718015056.1303678	-7.78668519	-4896232.0	-4904296.0	-4908763.0	-4907452.0	-0.838594681	-5868738.0	-5862030.0	-5861331.0	-5858322.0	20	601.0059400594006	0.175	10-06-24 12:24:22.819995
4.8	0.024	250	250	13107	13107	13107	13107	150.08051	149.954364	149.957125	149.953323	20.0298405	1718015095.7453249	-7.18783955	-4519590.0	-4526961.0	-4531097.0	-4529959.0	-0.774091723	-5417207.0	-5410916.0	-5410347.0	-5407507.0	20	601.0059400594006	0.2	10-06-24 12:25:02.433691
5.4	0.027	250	250	14745	14745	14745	14745	137.577765	137.460079	137.463167	137.459016	20.3160708	1718015135.3557594	-6.58812623	-4142393.0	-4149012.0	-4152812.0	-4151875.0	-0.709543517	-4965344.0	-4959511.0	-4959013.0	-4956338.0	20	601.0059400594006	0.225	10-06-24 12:25:42.045248
