# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.024	0.0	250	250	0	0	0	0	206.101447	211.020564	205.927564	205.984658	39.8534749	1718661478.6255543	-11.9606746	-7437171.0	-7450543.0	-7457377.0	-7454635.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2601.0257402574025	0.0	17-06-24 23:58:05.302570
0.6	0.002	250	250	1638	1638	1638	1638	205.487374	210.474351	205.36879	205.462034	39.8492466	1718661518.2230053	-11.381333	-7155316.0	-7168155.0	-7174909.0	-7172067.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	2601.0257402574025	0.025	17-06-24 23:58:44.900469
1.2	0.005	250	250	3276	3276	3276	3276	205.285043	210.284466	205.189984	205.309669	39.8380032	1718661557.8453453	-10.7824676	-6778773.0	-6790853.0	-6797260.0	-6794648.0	-1.1608101	-8122930.0	-8113165.0	-8112476.0	-8109252.0	20	2601.0257402574025	0.05	17-06-24 23:59:24.535337
1.8	0.008	250	250	4915	4915	4915	4915	205.209799	210.207739	205.116355	205.217863	39.8351203	1718661597.471347	-10.1839048	-6402402.0	-6413732.0	-6419785.0	-6417393.0	-1.09651983	-7673016.0	-7663758.0	-7663121.0	-7659999.0	20	2601.0257402574025	0.075	18-06-24 00:00:04.161692
2.401	0.012	250	250	6553	6553	6553	6553	200.156652	199.982018	199.972441	199.972555	39.8488623	1718661637.0854976	-9.58388071	-6025119.0	-6035674.0	-6041373.0	-6039221.0	-1.0320142	-7221535.0	-7212803.0	-7212184.0	-7209266.0	20	2601.0257402574025	0.1	18-06-24 00:00:43.774946
3.001	0.015	250	250	8191	8191	8191	8191	187.647847	187.483754	187.476347	187.475868	39.8100387	1718661676.6970613	-8.98476365	-5648417.0	-5658222.0	-5663598.0	-5661619.0	-0.967595463	-6770657.0	-6762337.0	-6761837.0	-6759023.0	20	2601.0257402574025	0.125	18-06-24 00:01:23.385375
3.6	0.018	250	250	9830	9830	9830	9830	175.135336	174.981406	174.976857	174.975678	39.8105192	1718661716.3085265	-8.38594513	-5271890.0	-5280935.0	-5285958.0	-5284194.0	-0.903192595	-6319974.0	-6312159.0	-6311714.0	-6309074.0	20	2601.0257402574025	0.15	18-06-24 00:02:02.997997
4.2	0.021	250	250	11468	11468	11468	11468	162.630232	162.484945	162.482574	162.481425	39.8216666	1718661755.9219832	-7.78657043	-4895014.0	-4903287.0	-4907970.0	-4906418.0	-0.838691758	-5868671.0	-5861264.0	-5860857.0	-5858309.0	20	2601.0257402574025	0.175	18-06-24 00:02:42.610870
4.8	0.024	250	250	13107	13107	13107	13107	150.114857	149.978922	149.978989	149.978075	39.8208978	1718661795.5324357	-7.187778	-4518488.0	-4526016.0	-4530358.0	-4529008.0	-0.774250234	-5417637.0	-5410683.0	-5410308.0	-5407945.0	20	2601.0257402574025	0.2	18-06-24 00:03:22.219945
5.4	0.027	250	250	14745	14745	14745	14745	137.608946	137.482954	137.483617	137.481253	39.8169578	1718661835.1404703	-6.5882026	-4141490.0	-4148248.0	-4152236.0	-4151099.0	-0.70969207	-4965801.0	-4959346.0	-4959076.0	-4956862.0	20	2601.0257402574025	0.225	18-06-24 00:04:01.836739
