# 
A1	f1	A2	f2	Amax	Delay	a	
0	0	5.0	16525252.525252525	0.0026302679918953843	0.1	0	10-04-24 20:30:08.733714
0	0	5.0	16818181.818181816	0.002398832919019492	0.1	0	10-04-24 20:30:15.231371
0	0	5.0	17111111.111111112	0.0021877616239495542	0.1	0	10-04-24 20:30:21.729186
0	0	5.0	17404040.404040404	0.0020892961308540407	0.1	0	10-04-24 20:30:28.226777
0	0	5.0	17696969.6969697	0.0019054607179632493	0.1	0	10-04-24 20:30:34.724473
0	0	5.0	17989898.98989899	0.0017378008287493763	0.1	0	10-04-24 20:30:41.222175
0	0	5.0	18282828.282828283	0.001584893192461115	0.1	0	10-04-24 20:30:47.719840
0	0	5.0	18575757.575757578	0.001445439770745928	0.1	0	10-04-24 20:30:54.217521
0	0	5.0	18868686.868686866	0.0013182567385564082	0.1	0	10-04-24 20:31:00.715199
0	0	5.0	19161616.16161616	0.0012589254117941681	0.1	0	10-04-24 20:31:07.212932
0	0	5.0	19454545.454545453	0.0011481536214968829	0.1	0	10-04-24 20:31:13.710586
0	0	5.0	19747474.74747475	0.0010471285480509	0.1	0	10-04-24 20:31:20.208138
0	0	5.0	20040404.04040404	0.001000000000000001	0.1	0	10-04-24 20:31:26.706034
0	0	5.0	20333333.333333332	0.0009120108393559102	0.1	0	10-04-24 20:31:33.203693
0	0	5.0	20626262.626262628	0.000870963589956081	0.1	0	10-04-24 20:31:39.701368
0	0	5.0	20919191.91919192	0.0008317637711026717	0.1	0	10-04-24 20:31:46.199125
0	0	5.0	21212121.212121215	0.0008317637711026717	0.1	0	10-04-24 20:31:52.696763
0	0	5.0	21505050.505050506	0.0008317637711026717	0.1	0	10-04-24 20:31:59.194441
0	0	5.0	21797979.7979798	0.0008317637711026717	0.1	0	10-04-24 20:32:05.692114
0	0	5.0	22090909.09090909	0.0008317637711026717	0.1	0	10-04-24 20:32:12.189774
0	0	5.0	22383838.38383838	0.0008317637711026717	0.1	0	10-04-24 20:32:18.687533
0	0	5.0	22676767.676767677	0.0008317637711026717	0.1	0	10-04-24 20:32:25.184994
0	0	5.0	22969696.96969697	0.0008317637711026717	0.1	0	10-04-24 20:32:31.682690
0	0	5.0	23262626.26262626	0.0008317637711026717	0.1	0	10-04-24 20:32:38.180572
0	0	5.0	23555555.555555556	0.0008317637711026717	0.1	0	10-04-24 20:32:44.678239
0	0	5.0	23848484.848484848	0.0008317637711026717	0.1	0	10-04-24 20:32:51.175896
0	0	5.0	24141414.141414143	0.0008317637711026717	0.1	0	10-04-24 20:32:57.673810
0	0	5.0	24434343.434343435	0.0008317637711026717	0.1	0	10-04-24 20:33:04.171254
0	0	5.0	24727272.72727273	0.0008317637711026717	0.1	0	10-04-24 20:33:10.668827
0	0	5.0	25020202.020202022	0.0008317637711026717	0.1	0	10-04-24 20:33:17.166660
0	0	5.0	25313131.313131314	0.0008317637711026717	0.1	0	10-04-24 20:33:23.664375
0	0	5.0	25606060.606060605	0.0008317637711026717	0.1	0	10-04-24 20:33:30.162019
0	0	5.0	25898989.898989897	0.0008317637711026717	0.1	0	10-04-24 20:33:36.659722
0	0	5.0	26191919.191919193	0.0008317637711026717	0.1	0	10-04-24 20:33:43.157499
0	0	5.0	26484848.484848484	0.0008317637711026717	0.1	0	10-04-24 20:33:49.655166
0	0	5.0	26777777.777777776	0.0008317637711026717	0.1	0	10-04-24 20:33:56.153055
0	0	5.0	27070707.07070707	0.0008317637711026717	0.1	0	10-04-24 20:34:02.650639
0	0	5.0	27363636.363636363	0.0008317637711026717	0.1	0	10-04-24 20:34:09.148118
0	0	5.0	27656565.65656566	0.0008317637711026717	0.1	0	10-04-24 20:34:15.645754
0	0	5.0	27949494.94949495	0.0008317637711026717	0.1	0	10-04-24 20:34:22.143503
0	0	5.0	28242424.242424242	0.0008317637711026717	0.1	0	10-04-24 20:34:28.641594
0	0	5.0	28535353.535353534	0.0008317637711026717	0.1	0	10-04-24 20:34:35.139126
0	0	5.0	28828282.828282826	0.0008317637711026717	0.1	0	10-04-24 20:34:41.636600
0	0	5.0	29121212.12121212	0.0008317637711026717	0.1	0	10-04-24 20:34:48.134789
0	0	5.0	29414141.414141413	0.0008317637711026717	0.1	0	10-04-24 20:34:54.632210
0	0	5.0	29707070.70707071	0.0008317637711026717	0.1	0	10-04-24 20:35:01.129649
0	0	5.0	30000000.0	0.0008317637711026717	0.1	0	10-04-24 20:35:07.627400
