# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
11066.819197003217	0.1	11066.819197003217	0.0003410614131513842	-69.34334825643573	-13.0948104677806	0.02165768348889819	0.06125717943916734	0.011831254408950592	0.5	11066.819197003217	20-05-24 17:33:02.826934
11066.819197003217	0.6482758620689655	11066.819197003217	0.0001260477746664176	-77.98929634503057	3.506768201927645	0.20353514413651266	0.5756843225148379	0.009941264186743628	0.5	11066.819197003217	20-05-24 17:33:21.748518
11066.819197003217	1.196551724137931	11066.819197003217	0.00011417694817634165	-78.84843138771608	1.3961274731157967	0.3938956995127895	1.1141052808228487	0.014459326971274734	0.5	11066.819197003217	20-05-24 17:33:28.933927
11066.819197003217	1.7448275862068967	11066.819197003217	2.7642537693922002e-06	-111.16844179044543	33.4290738856723	0.5897497536750026	1.6680642001067616	0.015387368674864798	0.5	11066.819197003217	20-05-24 17:33:35.181210
11066.819197003217	2.293103448275862	11066.819197003217	8.044803395818221e-06	-101.8896913001731	-5.360901345513729	0.7870637064549266	2.2261523362403874	0.016349767743057884	0.5	11066.819197003217	20-05-24 17:33:41.514463
11066.819197003217	2.841379310344828	11066.819197003217	1.061759788150573e-05	-99.47947453290176	-10.090533660119574	0.9842253040784181	2.783809546916965	0.016637303830316662	0.5	11066.819197003217	20-05-24 17:33:47.837168
11066.819197003217	3.3896551724137933	11066.819197003217	2.5458640723595004e-06	-111.8832957544179	13.003160648355697	1.1818590944953413	3.342802320498594	0.02208232964488152	0.5	11066.819197003217	20-05-24 17:33:52.394048
11066.819197003217	3.937931034482759	11066.819197003217	8.766529957502716e-06	-101.14344557516492	-19.90205712534352	1.3807917034401618	3.9054687076346513	0.027857785097769542	0.5	11066.819197003217	20-05-24 17:33:56.693960
11066.819197003217	4.486206896551724	11066.819197003217	9.056492514617168e-06	-100.86079934996175	0.5507776193228083	1.5796931481833287	4.46804694909743	0.01679069853943639	0.5	11066.819197003217	20-05-24 17:34:03.495317
11066.819197003217	5.0344827586206895	11066.819197003217	7.915883846809732e-06	-102.03001174019631	-7.370307234321201	1.777810019356426	5.028406081393265	0.02682600184537974	0.5	11066.819197003217	20-05-24 17:34:07.984677
11066.819197003217	5.582758620689655	11066.819197003217	6.103263027674261e-06	-104.28875826363723	-5.277895084795648	1.977768765241658	5.593974822085286	0.01626703576486983	0.5	11066.819197003217	20-05-24 17:34:12.226940
11066.819197003217	6.13103448275862	11066.819197003217	8.078902818007754e-06	-101.85295232025021	10.892830785377603	2.1741222559686046	6.14934636129598	0.017525884820808666	0.5	11066.819197003217	20-05-24 17:34:18.679056
11066.819197003217	6.679310344827586	11066.819197003217	1.0250329274434631e-05	-99.78524366821699	-8.511649785563025	2.371075380349959	6.706413920599713	0.029259055898035232	0.5	11066.819197003217	20-05-24 17:34:23.031987
11066.819197003217	7.227586206896552	11066.819197003217	9.284663650772989e-06	-100.64467649063076	-4.72137983120422	2.5715050658373833	7.273314679636693	0.016983762396858924	0.5	11066.819197003217	20-05-24 17:34:27.453381
11066.819197003217	7.775862068965518	11066.819197003217	1.0637456125668751e-05	-99.4632443631422	0.8301156439871816	2.771514467431179	7.839026696308838	0.02228081957666722	0.5	11066.819197003217	20-05-24 17:34:31.784270
11066.819197003217	8.324137931034484	11066.819197003217	1.047571801283758e-05	-99.59632401004657	13.246538191492844	2.9713062299079485	8.404123136598981	0.029044827356182145	0.5	11066.819197003217	20-05-24 17:34:36.421414
11066.819197003217	8.872413793103448	11066.819197003217	9.665712942477922e-06	-100.29532213831692	-7.509864334285826	3.1716055085635753	8.970655049415651	0.030220120599712116	0.5	11066.819197003217	20-05-24 17:34:40.641518
11066.819197003217	9.420689655172414	11066.819197003217	6.94992294563916e-06	-103.16040020882859	11.63064450104417	3.371264091842224	9.535374802049379	0.017626582983951738	0.5	11066.819197003217	20-05-24 17:34:46.863895
11066.819197003217	9.96896551724138	11066.819197003217	8.173633310091953e-06	-101.7516969947733	6.737230929519168	3.569656639027541	10.096513663855816	0.02334566361510806	0.5	11066.819197003217	20-05-24 17:34:51.153651
11066.819197003217	10.517241379310345	11066.819197003217	7.425016416205366e-06	-102.58605163628361	15.806344838515818	3.7696114020658045	10.662071139355437	0.02549730888764575	0.5	11066.819197003217	20-05-24 17:34:55.453077
11066.819197003217	11.065517241379311	11066.819197003217	8.153496141679159e-06	-101.77312259952055	-1.1181145745874617	3.9672333065044807	11.22103029431379	0.02641669751532458	0.5	11066.819197003217	20-05-24 17:35:00.049999
11066.819197003217	11.613793103448275	11066.819197003217	1.0865097534557986e-05	-99.27932741442513	7.8057688021900695	4.164543174736656	11.779106877601771	0.028406051322530195	0.5	11066.819197003217	20-05-24 17:35:04.499818
11066.819197003217	12.162068965517241	11066.819197003217	8.083790673084469e-06	-101.84769881827904	-3.4922031611994884	4.360915369891052	12.33453132092242	0.02890278609474361	0.5	11066.819197003217	20-05-24 17:35:08.679733
11066.819197003217	12.710344827586207	11066.819197003217	8.636843375125948e-06	-101.27289912092064	-3.8985081905378864	4.5187410456810815	12.780929743308334	0.03319758120595563	0.5	11066.819197003217	20-05-24 17:35:13.225186
11066.819197003217	13.258620689655173	11066.819197003217	9.606323008705215e-06	-100.34885628952345	-2.654353108282645	4.638938122078559	13.12089841450615	0.03695808411529781	0.5	11066.819197003217	20-05-24 17:35:17.579953
