# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0.01	0	0.01	13897435.897435898	13897435.897435898	-57.599999999999994	1.7378008287493764e-09	1.7378008287493764e-09	-57.599999999999994	0.00029477116792092954	-0.0031763526868682597	0.9992688851601059	1716201433	0.1	13897435.897435898	20-05-24 12:37:13.665600
0.01	0	0.01	14333333.333333332	14333333.333333332	-58.39999999999999	1.445439770745931e-09	1.445439770745931e-09	-58.39999999999999	0.000268834500273489	0.7298116760371931	1.1829902563758201	1716201440	0.1	14333333.333333332	20-05-24 12:37:20.646885
0.01	0	0.01	14769230.769230768	14769230.769230768	-59.599999999999994	1.0964781961431874e-09	1.0964781961431874e-09	-59.599999999999994	0.0002341450614622469	1.8273999066619595	1.5231405862247567	1716201447	0.1	14769230.769230768	20-05-24 12:37:27.628559
0.01	0	0.01	15205128.205128206	15205128.205128206	-60.8	8.317637711026709e-10	8.317637711026709e-10	-60.8	0.00020393182330164544	2.8863554172615706	1.9437282276757353	1716201454	0.1	15205128.205128206	20-05-24 12:37:34.609700
0.01	0	0.01	15641025.641025642	15641025.641025642	-61.599999999999994	6.918309709189376e-10	6.918309709189376e-10	-61.599999999999994	0.00018598803334071492	3.7568244530351382	2.375102984058659	1716201461	0.1	15641025.641025642	20-05-24 12:37:41.590635
0.01	0	0.01	16076923.076923078	16076923.076923078	-62.8	5.248074602497734e-10	5.248074602497734e-10	-62.8	0.00016198880520730029	5.115224672975609	3.247300409484633	1716201468	0.1	16076923.076923078	20-05-24 12:37:48.571772
0.01	0	0.01	16512820.512820512	16512820.512820512	-63.599999999999994	4.3651583224016655e-10	4.3651583224016655e-10	-63.599999999999994	0.00014773554620337086	5.8541491231925455	3.8495938542128565	1716201475	0.1	16512820.512820512	20-05-24 12:37:55.554518
0.01	0	0.01	16948717.948717948	16948717.948717948	-64.39999999999999	3.6307805477010177e-10	3.6307805477010177e-10	-64.39999999999999	0.00013473641949564004	6.623577288181002	4.595764105412927	1716201482	0.1	16948717.948717948	20-05-24 12:38:02.535187
0.01	0	0.01	17384615.384615384	17384615.384615384	-65.6	2.754228703338169e-10	2.754228703338169e-10	-65.6	0.00011735051562175109	7.90565317645215	6.1739814123860555	1716201489	0.1	17384615.384615384	20-05-24 12:38:09.516662
0.01	0	0.01	17820512.82051282	17820512.82051282	-66.39999999999999	2.2908676527677796e-10	2.2908676527677796e-10	-66.39999999999999	0.00010702494225104211	8.449862373495563	6.998198185891417	1716201496	0.1	17820512.82051282	20-05-24 12:38:16.498045
0.01	0	0.01	18256410.256410256	18256410.256410256	-67.19999999999999	1.9054607179632522e-10	1.9054607179632522e-10	-67.19999999999999	9.760790741439067e-05	9.437025872480818	8.784207523135246	1716201503	0.1	18256410.256410256	20-05-24 12:38:23.480276
0.01	0	0.01	18692307.692307696	18692307.692307696	-68.0	1.5848931924611142e-10	1.5848931924611142e-10	-68.0	8.901946956877226e-05	10.396795962453805	10.956695601033639	1716201510	0.1	18692307.692307696	20-05-24 12:38:30.461342
0.01	0	0.01	19128205.128205128	19128205.128205128	-69.19999999999999	1.2022644346174155e-10	1.2022644346174155e-10	-69.19999999999999	7.753271679160403e-05	11.638944234185757	14.584596669986237	1716201517	0.1	19128205.128205128	20-05-24 12:38:37.442745
0.01	0	0.01	19564102.564102564	19564102.564102564	-70.0	1e-10	1e-10	-70.0	7.071067811865475e-05	12.573649908902835	18.08693554349434	1716201524	0.1	19564102.564102564	20-05-24 12:38:44.424229
0.01	0	0.01	20000000.0	20000000.0	-70.8	8.317637711026709e-11	8.317637711026709e-11	-70.8	6.448890490241988e-05	13.267603870317227	21.220733290319544	1716201531	0.1	20000000.0	20-05-24 12:38:51.405939
