# 
A1	f1	A2	f2	Delay	a	
0	1.0	10.0	7300000.0	0.5	0.0	10-04-24 19:05:56.139738
0	508475.5593220339	10.0	7300000.0	0.5	0.0	10-04-24 19:05:56.666050
0	1016950.1186440678	10.0	7300000.0	0.5	0.0	10-04-24 19:05:57.193198
0	1525424.6779661018	10.0	7300000.0	0.5	0.0	10-04-24 19:05:57.718394
0	2033899.2372881356	10.0	7300000.0	0.5	0.0	10-04-24 19:05:58.244850
0	2542373.7966101696	10.0	7300000.0	0.5	0.0	10-04-24 19:05:58.770074
0	3050848.3559322036	10.0	7300000.0	0.5	0.0	10-04-24 19:05:59.297285
0	3559322.9152542376	10.0	7300000.0	0.5	0.0	10-04-24 19:05:59.822754
0	4067797.474576271	10.0	7300000.0	0.5	0.0	10-04-24 19:06:00.347751
0	4576272.033898305	10.0	7300000.0	0.5	0.0	10-04-24 19:06:00.872789
