# 
A1	f1	A2	f2	Delay	a	
20000000.0	2105264.052631579	7.0	1.0	0.5	0.0	10-04-24 18:20:28.839319
20000000.0	2105264.052631579	7.0	1052632.5263157894	0.5	0.0	10-04-24 18:20:29.361553
20000000.0	2105264.052631579	7.0	2105264.052631579	0.5	0.0	10-04-24 18:20:29.885152
20000000.0	2105264.052631579	7.0	3157895.578947368	0.5	0.0	10-04-24 18:20:30.410335
20000000.0	2105264.052631579	7.0	4210527.105263158	0.5	0.0	10-04-24 18:20:30.936491
20000000.0	2105264.052631579	7.0	5263158.631578947	0.5	0.0	10-04-24 18:20:31.461611
20000000.0	2105264.052631579	7.0	6315790.157894736	0.5	0.0	10-04-24 18:20:31.988082
20000000.0	2105264.052631579	7.0	7368421.684210526	0.5	0.0	10-04-24 18:20:32.513312
20000000.0	2105264.052631579	7.0	8421053.210526315	0.5	0.0	10-04-24 18:20:33.040375
20000000.0	2105264.052631579	7.0	9473684.736842105	0.5	0.0	10-04-24 18:20:33.565835
20000000.0	2105264.052631579	7.0	10526316.263157895	0.5	0.0	10-04-24 18:20:34.088628
20000000.0	2105264.052631579	7.0	11578947.789473685	0.5	0.0	10-04-24 18:20:34.611738
20000000.0	2105264.052631579	7.0	12631579.315789472	0.5	0.0	10-04-24 18:20:35.137623
20000000.0	2105264.052631579	7.0	13684210.842105264	0.5	0.0	10-04-24 18:20:35.661243
20000000.0	2105264.052631579	7.0	14736842.368421052	0.5	0.0	10-04-24 18:20:36.188892
20000000.0	2105264.052631579	7.0	15789473.894736843	0.5	0.0	10-04-24 18:20:36.715900
20000000.0	2105264.052631579	7.0	16842105.42105263	0.5	0.0	10-04-24 18:20:37.243588
20000000.0	2105264.052631579	7.0	17894736.94736842	0.5	0.0	10-04-24 18:20:37.771831
20000000.0	2105264.052631579	7.0	18947368.47368421	0.5	0.0	10-04-24 18:20:38.297086
20000000.0	2105264.052631579	7.0	20000000.0	0.5	0.0	10-04-24 18:20:38.823641
