# 
A1	f1	A2	f2	Delay	a	
0	4576272.033898305	10.0	1.0	0.5	0.0	10-04-24 19:06:07.383048
0	4576272.033898305	10.0	508475.5593220339	0.5	0.0	10-04-24 19:06:07.904382
0	4576272.033898305	10.0	1016950.1186440678	0.5	0.0	10-04-24 19:06:08.432283
0	4576272.033898305	10.0	1525424.6779661018	0.5	0.0	10-04-24 19:06:08.960585
0	4576272.033898305	10.0	2033899.2372881356	0.5	0.0	10-04-24 19:06:09.486255
0	4576272.033898305	10.0	2542373.7966101696	0.5	0.0	10-04-24 19:06:10.012415
0	4576272.033898305	10.0	3050848.3559322036	0.5	0.0	10-04-24 19:06:10.537170
0	4576272.033898305	10.0	3559322.9152542376	0.5	0.0	10-04-24 19:06:11.062860
0	4576272.033898305	10.0	4067797.474576271	0.5	0.0	10-04-24 19:06:11.589996
0	4576272.033898305	10.0	4576272.033898305	0.5	0.0	10-04-24 19:06:12.115286
0	4576272.033898305	10.0	5084746.593220339	0.5	0.0	10-04-24 19:06:12.642913
0	4576272.033898305	10.0	5593221.152542373	0.5	0.0	10-04-24 19:06:13.168933
0	4576272.033898305	10.0	6101695.711864407	0.5	0.0	10-04-24 19:06:13.695031
0	4576272.033898305	10.0	6610170.27118644	0.5	0.0	10-04-24 19:06:14.221421
0	4576272.033898305	10.0	7118644.830508475	0.5	0.0	10-04-24 19:06:14.747078
0	4576272.033898305	10.0	7627119.389830508	0.5	0.0	10-04-24 19:06:15.274138
0	4576272.033898305	10.0	8135593.949152542	0.5	0.0	10-04-24 19:06:15.799302
0	4576272.033898305	10.0	8644068.508474577	0.5	0.0	10-04-24 19:06:16.326212
0	4576272.033898305	10.0	9152543.06779661	0.5	0.0	10-04-24 19:06:16.852231
0	4576272.033898305	10.0	9661017.627118643	0.5	0.0	10-04-24 19:06:17.378248
0	4576272.033898305	10.0	10169492.186440678	0.5	0.0	10-04-24 19:06:17.905306
0	4576272.033898305	10.0	10677966.745762711	0.5	0.0	10-04-24 19:06:18.431851
0	4576272.033898305	10.0	11186441.305084746	0.5	0.0	10-04-24 19:06:18.958863
0	4576272.033898305	10.0	11694915.86440678	0.5	0.0	10-04-24 19:06:19.484115
0	4576272.033898305	10.0	12203390.423728814	0.5	0.0	10-04-24 19:06:20.011799
0	4576272.033898305	10.0	12711864.983050847	0.5	0.0	10-04-24 19:06:20.538874
0	4576272.033898305	10.0	13220339.54237288	0.5	0.0	10-04-24 19:06:21.065147
0	4576272.033898305	10.0	13728814.101694915	0.5	0.0	10-04-24 19:06:21.592421
0	4576272.033898305	10.0	14237288.66101695	0.5	0.0	10-04-24 19:06:22.118165
0	4576272.033898305	10.0	14745763.220338983	0.5	0.0	10-04-24 19:06:22.644188
0	4576272.033898305	10.0	15254237.779661017	0.5	0.0	10-04-24 19:06:23.170312
0	4576272.033898305	10.0	15762712.338983051	0.5	0.0	10-04-24 19:06:23.697534
0	4576272.033898305	10.0	16271186.898305085	0.5	0.0	10-04-24 19:06:24.223439
0	4576272.033898305	10.0	16779661.457627118	0.5	0.0	10-04-24 19:06:24.750254
0	4576272.033898305	10.0	17288136.016949154	0.5	0.0	10-04-24 19:06:25.277585
0	4576272.033898305	10.0	17796610.576271184	0.5	0.0	10-04-24 19:06:25.802704
0	4576272.033898305	10.0	18305085.13559322	0.5	0.0	10-04-24 19:06:26.328671
0	4576272.033898305	10.0	18813559.694915254	0.5	0.0	10-04-24 19:06:26.853736
0	4576272.033898305	10.0	19322034.254237287	0.5	0.0	10-04-24 19:06:27.379524
0	4576272.033898305	10.0	19830508.813559324	0.5	0.0	10-04-24 19:06:27.905634
0	4576272.033898305	10.0	20338983.372881357	0.5	0.0	10-04-24 19:06:28.431626
0	4576272.033898305	10.0	20847457.93220339	0.5	0.0	10-04-24 19:06:28.958712
0	4576272.033898305	10.0	21355932.491525423	0.5	0.0	10-04-24 19:06:29.486129
0	4576272.033898305	10.0	21864407.050847456	0.5	0.0	10-04-24 19:06:30.013054
0	4576272.033898305	10.0	22372881.610169493	0.5	0.0	10-04-24 19:06:30.540651
0	4576272.033898305	10.0	22881356.169491526	0.5	0.0	10-04-24 19:06:31.066318
0	4576272.033898305	10.0	23389830.72881356	0.5	0.0	10-04-24 19:06:31.593596
0	4576272.033898305	10.0	23898305.288135592	0.5	0.0	10-04-24 19:06:32.119471
0	4576272.033898305	10.0	24406779.84745763	0.5	0.0	10-04-24 19:06:32.646103
0	4576272.033898305	10.0	24915254.40677966	0.5	0.0	10-04-24 19:06:33.174255
0	4576272.033898305	10.0	25423728.966101695	0.5	0.0	10-04-24 19:06:33.700092
0	4576272.033898305	10.0	25932203.525423728	0.5	0.0	10-04-24 19:06:34.227847
0	4576272.033898305	10.0	26440678.08474576	0.5	0.0	10-04-24 19:06:34.754195
0	4576272.033898305	10.0	26949152.644067798	0.5	0.0	10-04-24 19:06:35.282767
0	4576272.033898305	10.0	27457627.20338983	0.5	0.0	10-04-24 19:06:35.810053
0	4576272.033898305	10.0	27966101.762711864	0.5	0.0	10-04-24 19:06:36.337598
0	4576272.033898305	10.0	28474576.3220339	0.5	0.0	10-04-24 19:06:36.866114
0	4576272.033898305	10.0	28983050.88135593	0.5	0.0	10-04-24 19:06:37.392325
0	4576272.033898305	10.0	29491525.440677967	0.5	0.0	10-04-24 19:06:37.918876
0	4576272.033898305	10.0	30000000.0	0.5	0.0	10-04-24 19:06:38.446579
