# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.138	0.0	250	250	-7415213.0	-7429024.0	-7436280.0	-7434413.0	-7435599.0	-7430270.0	-7429700.0	-7427402.0	-11.8637772	21.0207762	6	21.0	11-03-24 16:55:44.183240
0.601	0.002	250	250	-7160194.0	-7172707.0	-7179033.0	-7176740.0	-7179207.0	-7173677.0	-7172587.0	-7169814.0	-11.3864508	20.9730207	6	21.0	11-03-24 16:55:51.370396
1.201	0.005	250	250	-6785255.0	-6797038.0	-6803054.0	-6800921.0	-6803285.0	-6798000.0	-6796951.0	-6794307.0	-10.7899532	21.1083212	6	21.0	11-03-24 16:55:58.936698
1.8	0.008	250	250	-6409110.0	-6420170.0	-6425864.0	-6423886.0	-6426167.0	-6421121.0	-6420155.0	-6417613.0	-10.1918292	21.0937406	6	21.0	11-03-24 16:56:06.614539
2.401	0.012	250	250	-6031664.0	-6041989.0	-6047369.0	-6045575.0	-6047753.0	-6042926.0	-6042068.0	-6039627.0	-9.59169944	21.1269155	6	21.0	11-03-24 16:56:13.780269
3.001	0.015	250	250	-5654745.0	-5664370.0	-5669393.0	-5667768.0	-5669878.0	-5665257.0	-5664495.0	-5662190.0	-8.9924425	21.1215502	6	21.0	11-03-24 16:56:21.358564
3.601	0.018	250	250	-5277984.0	-5286894.0	-5291565.0	-5290131.0	-5292116.0	-5287768.0	-5287047.0	-5284861.0	-8.39339548	21.2559292	6	21.0	11-03-24 16:56:28.836454
4.201	0.021	250	250	-4900754.0	-4908894.0	-4913275.0	-4912022.0	-4913939.0	-4909787.0	-4909157.0	-4907088.0	-7.79361865	21.2844966	6	21.0	11-03-24 16:56:36.515688
4.8	0.024	250	250	-4523901.0	-4531282.0	-4535354.0	-4534281.0	-4536105.0	-4532171.0	-4531622.0	-4529674.0	-7.19448825	21.3976805	6	21.0	11-03-24 16:56:43.693445
5.401	0.027	250	250	-4146516.0	-4153154.0	-4156919.0	-4156011.0	-4157732.0	-4154045.0	-4153583.0	-4151758.0	-6.59445163	21.3794138	6	21.0	11-03-24 16:56:50.961239
6.0	0.03	250	250	-3769654.0	-3775562.0	-3778979.0	-3778272.0	-3779881.0	-3776441.0	-3776048.0	-3774340.0	-5.9952978	21.4677165	6	21.0	11-03-24 16:56:58.637051
6.601	0.033	250	250	-3392293.0	-3397448.0	-3400546.0	-3400026.0	-3401561.0	-3398342.0	-3398044.0	-3396431.0	-5.39530508	21.4706449	6	21.0	11-03-24 16:57:05.916040
7.2	0.036	250	250	-3015552.0	-3019945.0	-3022729.0	-3022410.0	-3023812.0	-3020843.0	-3020616.0	-3019136.0	-4.79627422	21.5148781	6	21.0	11-03-24 16:57:13.482678
7.801	0.039	250	250	-2637798.0	-2641445.0	-2643908.0	-2643772.0	-2645104.0	-2642363.0	-2642218.0	-2640843.0	-4.19574088	21.6216114	6	21.0	11-03-24 16:57:20.856397
8.4	0.042	250	250	-2261014.0	-2263927.0	-2266079.0	-2266116.0	-2267346.0	-2264834.0	-2264786.0	-2263517.0	-3.59679544	21.6741384	6	21.0	11-03-24 16:57:28.431605
9.0	0.045	250	250	-1884261.0	-1886420.0	-1888252.0	-1888481.0	-1889617.0	-1887328.0	-1887353.0	-1886212.0	-2.99772473	21.6706161	6	21.0	11-03-24 16:57:35.899501
9.6	0.048	250	250	-1507047.0	-1508469.0	-1509988.0	-1510388.0	-1511439.0	-1509379.0	-1509482.0	-1508460.0	-2.39798598	21.764448	6	21.0	11-03-24 16:57:43.109352
10.2	0.051	250	250	-1129646.0	-1130327.0	-1131529.0	-1132105.0	-1133059.0	-1131245.0	-1131428.0	-1130518.0	-1.79802948	21.7920938	6	21.0	11-03-24 16:57:50.332728
10.801	0.055	250	250	-752172.8	-752110.4	-752991.1	-753753.9	-754617.0	-753026.8	-753298.0	-752497.9	-1.19779016	21.7609257	6	21.0	11-03-24 16:57:58.224755
11.401	0.058	250	250	-375242.5	-374437.8	-375006.6	-375950.7	-376713.6	-375347.9	-375707.7	-375015.9	-0.598589026	21.8704235	6	21.0	11-03-24 16:58:05.697441
12.001	0.061	250	250	1822.224	3373.712	3111.972	1996.136	1341.68	2465.904	2025.788	2601.444	0.000992957632	21.8916186	6	21.0	11-03-24 16:58:12.972771
12.6	0.064	250	250	378648.4	380934.1	380989.9	379702.5	379135.3	380026.3	379506.2	379963.0	0.600115888	21.9082061	6	21.0	11-03-24 16:58:20.138826
13.201	0.067	250	250	755740.2	758771.4	759142.3	757681.2	757204.1	757863.5	757254.8	757609.0	1.19977742	21.9644192	6	21.0	11-03-24 16:58:27.615212
13.8	0.07	250	250	1132473.0	1136248.0	1136933.0	1135294.0	1134910.0	1135334.0	1134653.0	1134886.0	1.79867016	21.9185067	6	21.0	11-03-24 16:58:35.295128
14.4	0.073	250	250	1509641.0	1514158.0	1515154.0	1513335.0	1513069.0	1513253.0	1512487.0	1512608.0	2.39833943	21.9572108	6	21.0	11-03-24 16:58:42.784680
14.999	0.076	250	250	1886541.0	1891797.0	1893127.0	1891112.0	1890930.0	1890886.0	1890045.0	1890051.0	2.99759793	21.9793274	6	21.0	11-03-24 16:58:50.768859
15.6	0.079	250	250	2264194.0	2270196.0	2271847.0	2269649.0	2269564.0	2269298.0	2268363.0	2268257.0	3.59799286	22.0777669	6	21.0	11-03-24 16:58:58.337032
16.2	0.082	250	250	2641483.0	2648211.0	2650186.0	2647820.0	2647841.0	2647340.0	2646322.0	2646091.0	4.19782452	22.0493634	6	21.0	11-03-24 16:59:05.912265
16.8	0.085	250	250	3018357.0	3025845.0	3028111.0	3025575.0	3025686.0	3024953.0	3023868.0	3023519.0	4.79691886	22.13398	6	21.0	11-03-24 16:59:13.387545
17.4	0.088	250	250	3395514.0	3403758.0	3406337.0	3403615.0	3403819.0	3402852.0	3401661.0	3401233.0	5.39659423	22.1728479	6	21.0	11-03-24 16:59:21.168156
18.0	0.092	250	250	3772811.0	3781780.0	3784703.0	3781775.0	3782095.0	3780893.0	3779624.0	3779086.0	5.99630211	22.1488882	6	21.0	11-03-24 16:59:28.643924
18.6	0.095	250	250	4149931.0	4159635.0	4162883.0	4159785.0	4160178.0	4158727.0	4157408.0	4156740.0	6.59593639	22.2629937	6	21.0	11-03-24 16:59:35.819111
19.2	0.098	250	250	4526570.0	4537018.0	4540611.0	4537311.0	4537832.0	4536158.0	4534732.0	4533938.0	7.19465815	22.3849344	6	21.0	11-03-24 16:59:43.310513
19.8	0.101	250	250	4903949.0	4915166.0	4919026.0	4915581.0	4916199.0	4914293.0	4912781.0	4911857.0	7.79466055	22.2484131	6	21.0	11-03-24 16:59:50.975625
20.4	0.104	250	250	5281121.0	5293074.0	5297307.0	5293621.0	5294330.0	5292212.0	5290609.0	5289604.0	8.39423576	22.3625186	6	21.0	11-03-24 16:59:58.307495
21.0	0.107	250	250	5657865.0	5670561.0	5675104.0	5671250.0	5672048.0	5669678.0	5668020.0	5666884.0	8.99319093	22.4224178	6	21.0	11-03-24 17:00:05.933846
21.6	0.11	250	250	6034597.0	6048019.0	6052874.0	6048856.0	6049743.0	6047191.0	6045419.0	6044153.0	9.59215802	22.3958573	6	21.0	11-03-24 17:00:13.499228
22.199	0.113	250	250	6410797.0	6425004.0	6430181.0	6425938.0	6426942.0	6424132.0	6422257.0	6420940.0	10.1902786	22.4703371	6	21.0	11-03-24 17:00:21.091688
22.8	0.117	250	250	6787394.0	6802379.0	6807844.0	6803429.0	6804570.0	6801537.0	6799627.0	6798143.0	10.7889923	22.4767878	6	21.0	11-03-24 17:00:28.571354
23.4	0.12	250	250	6853208.0	7487306.0	6874555.0	7488858.0	7485574.0	6871336.0	7479835.0	7478269.0	11.3864632	22.5339225	6	21.0	11-03-24 17:00:36.234271
