# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.6	0.033	250	250	-3388305.0	-3393476.0	-3396603.0	-3396081.0	-4060774.0	-4055723.0	-4055433.0	-4053090.0	-5.38916192	-0.580187397	24.1240577	1711453917.6731713	6	14.0	26-03-24 12:51:57.673227
7.2	0.036	250	250	-3011773.0	-3016177.0	-3019009.0	-3018656.0	-3609763.0	-3605153.0	-3604908.0	-3602810.0	-4.79050007	-0.515758081	24.1636833	1711453925.702489	6	14.0	26-03-24 12:52:05.702544
7.8	0.039	250	250	-2634351.0	-2638025.0	-2640532.0	-2640359.0	-3157648.0	-3153465.0	-3153326.0	-3151373.0	-4.19041721	-0.451165674	24.2607428	1711453933.7451427	6	14.0	26-03-24 12:52:13.745190
8.4	0.042	250	250	-2257851.0	-2260773.0	-2262952.0	-2262967.0	-2706519.0	-2702764.0	-2702695.0	-2700953.0	-3.5918403	-0.386730598	24.2948392	1711453941.6124167	6	14.0	26-03-24 12:52:21.612472
8.999	0.045	250	250	-1881421.0	-1883596.0	-1885451.0	-1885655.0	-2255548.0	-2252216.0	-2252213.0	-2250663.0	-2.99334506	-0.32230623	24.2552136	1711453949.4863162	6	14.0	26-03-24 12:52:29.486363
9.599	0.048	250	250	-1504510.0	-1505945.0	-1507475.0	-1507858.0	-1803952.0	-1801065.0	-1801136.0	-1799771.0	-2.39410428	-0.257793852	24.1415667	1711453957.5529594	6	14.0	26-03-24 12:52:37.553015
10.2	0.051	250	250	-1127421.0	-1128106.0	-1129322.0	-1129884.0	-1352044.0	-1349576.0	-1349742.0	-1348571.0	-1.79455813	-0.193234348	24.098255	1711453965.5966465	6	14.0	26-03-24 12:52:45.596696
10.801	0.054	250	250	-750183.5	-750117.9	-751010.6	-751769.2	-899985.5	-897965.3	-898206.3	-897230.3	-1.19471392	-0.128650303	24.0162391	1711453973.4048767	6	14.0	26-03-24 12:52:53.404931
11.4	0.058	250	250	-373519.9	-372710.4	-373289.8	-374224.8	-448567.2	-446971.8	-447286.9	-446486.8	-0.595880265	-0.0641670607	23.9554184	1711453981.2444232	6	14.0	26-03-24 12:53:01.244482
12.0	0.061	250	250	3375.676	4931.74	4668.992	3557.84	3058.58	4227.024	3823.804	4476.84	0.00341247712	0.000358371369	23.9121066	1711453989.2744632	6	14.0	26-03-24 12:53:09.274524
12.6	0.064	250	250	380026.4	382319.3	382374.0	381090.8	454448.2	455167.1	454682.2	455113.8	0.602258407	0.0648378542	23.9225426	1711453997.2983463	6	14.0	26-03-24 12:53:17.298405
13.2	0.067	250	250	757062.7	760104.5	760480.7	759016.1	906287.5	906563.4	906024.1	906254.2	1.20174226	0.129391249	23.8356199	1711454005.32173	6	14.0	26-03-24 12:53:25.321786
13.799	0.07	250	250	1133638.0	1137419.0	1138122.0	1136471.0	1357540.0	1357379.0	1356786.0	1356804.0	1.80042811	0.193842315	23.8801524	1711454013.3448753	6	14.0	26-03-24 12:53:33.344929
14.399	0.073	250	250	1510457.0	1514992.0	1516005.0	1514182.0	1809066.0	1808480.0	1807794.0	1807627.0	2.39955219	0.258339518	23.7996804	1711454021.1478896	6	14.0	26-03-24 12:53:41.147945
14.999	0.076	250	250	1887077.0	1892353.0	1893668.0	1891674.0	2260325.0	2259334.0	2258550.0	2258193.0	2.99831322	0.322798801	23.8181109	1711454029.2249577	6	14.0	26-03-24 12:53:49.225015
15.6	0.079	250	250	2264370.0	2270395.0	2272047.0	2269858.0	2712524.0	2711084.0	2710251.0	2709679.0	3.59816511	0.387401824	23.8328554	1711454037.270964	6	14.0	26-03-24 12:53:57.271013
16.2	0.082	250	250	2641204.0	2647970.0	2649950.0	2647587.0	3164213.0	3162353.0	3161432.0	3160696.0	4.19732501	0.451939548	23.8614227	1711454045.1006901	6	14.0	26-03-24 12:54:05.100747
16.8	0.085	250	250	3017733.0	3025252.0	3027538.0	3024995.0	3615405.0	3613104.0	3612125.0	3611195.0	4.79592068	0.516380082	23.737639	1711454052.8967345	6	14.0	26-03-24 12:54:12.896788
17.4	0.088	250	250	3394544.0	3402805.0	3405427.0	3402679.0	4066757.0	4064044.0	4062963.0	4061862.0	5.3950105	0.580849817	23.7750984	1711454060.9073858	6	14.0	26-03-24 12:54:20.907440
18.0	0.091	250	250	3771353.0	3780369.0	3783306.0	3780379.0	4518176.0	4515010.0	4513843.0	4512543.0	5.99412835	0.645341466	23.6058607	1711454068.7374847	6	14.0	26-03-24 12:54:28.737537
18.6	0.095	250	250	4148226.0	4157969.0	4161222.0	4158118.0	4969780.0	4966188.0	4964969.0	4963439.0	6.5933084	0.709853315	23.6144536	1711454076.7658207	6	14.0	26-03-24 12:54:36.765875
19.2	0.098	250	250	4524608.0	4535106.0	4538672.0	4535415.0	5420810.0	5416782.0	5415503.0	5413801.0	7.19167328	0.774279496	23.5121642	1711454084.8047984	6	14.0	26-03-24 12:54:44.804853
19.8	0.101	250	250	4901609.0	4912844.0	4916753.0	4913276.0	5872654.0	5868201.0	5866821.0	5864934.0	7.79109763	0.838818465	23.4246192	1711454092.604578	6	14.0	26-03-24 12:54:52.604631
20.4	0.104	250	250	5278498.0	5290472.0	5294687.0	5291027.0	6323964.0	6319087.0	6317633.0	6315578.0	8.39021776	0.903295392	23.4301484	1711454100.6649199	6	14.0	26-03-24 12:55:00.664977
21.0	0.107	250	250	5654916.0	5667631.0	5672175.0	5668342.0	6775126.0	6769835.0	6768303.0	6766027.0	8.98870318	0.967756589	23.4338345	1711454108.5277107	6	14.0	26-03-24 12:55:08.527765
21.6	0.11	250	250	6031314.0	6044770.0	6049662.0	6045632.0	7226319.0	7220555.0	7218990.0	7216510.0	9.58712932	1.03221122	23.4743816	1711454116.5525842	6	14.0	26-03-24 12:55:16.552639
22.199	0.113	250	250	6407256.0	6421460.0	6426608.0	6422441.0	7677054.0	7670872.0	7669204.0	7666536.0	10.1847989	1.09657671	23.5898716	1711454124.5774202	6	14.0	26-03-24 12:55:24.577476
22.799	0.117	250	250	6783588.0	6798539.0	6804003.0	6799654.0	8128067.0	8121462.0	8119718.0	8116849.0	10.7830164	1.16098239	23.4694748	1711454132.3759792	6	14.0	26-03-24 12:55:32.376033
23.399	0.12	250	250	6853071.0	7485962.0	6874309.0	7487602.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3800942	9.9e+37	23.6129098	1711454140.4391272	6	14.0	26-03-24 12:55:40.439189
24.0	0.123	250	250	6844546.0	7486157.0	6865845.0	7487784.0	8388607.0	8388607.0	8388607.0	8388607.0	11.965604	9.9e+37	23.5711419	1711454148.2286527	6	14.0	26-03-24 12:55:48.228712
