# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.086	0.0	250	250	-7446182.0	-7459744.0	-7466474.0	-7464670.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8846353	9.9e+37	11.0715371	1713887202.3268151	6	27.0	23-04-24 17:46:42.326878
0.6	0.002	250	250	-7154713.0	-7167274.0	-7173371.0	-7171201.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.377882	9.9e+37	11.0363821	1713887210.3533726	6	27.0	23-04-24 17:46:50.353434
1.201	0.005	250	250	-6779575.0	-6791372.0	-6797186.0	-6795177.0	-8123803.0	-8115270.0	-8114053.0	-8109716.0	-10.7812197	-1.16077996	11.0276889	1713887218.1850982	6	27.0	23-04-24 17:46:58.185153
1.8	0.008	250	250	-6403673.0	-6414744.0	-6420188.0	-6418397.0	-7673464.0	-7665373.0	-7664240.0	-7660101.0	-10.1834004	-1.09641369	11.0634171	1713887225.9821784	6	27.0	23-04-24 17:47:05.982233
2.401	0.011	250	250	-6026417.0	-6036741.0	-6041880.0	-6040255.0	-7221325.0	-7213651.0	-7212605.0	-7208688.0	-9.58358462	-1.03181844	11.1143344	1713887234.0003498	6	27.0	23-04-24 17:47:14.000403
3.001	0.014	250	250	-5649786.0	-5659371.0	-5664215.0	-5662761.0	-6770030.0	-6762768.0	-6761834.0	-6758073.0	-8.98480236	-0.967336721	11.1302879	1713887242.0800633	6	27.0	23-04-24 17:47:22.080114
3.6	0.018	250	250	-5273272.0	-5282103.0	-5286673.0	-5285359.0	-6318854.0	-6312015.0	-6311137.0	-6307660.0	-8.38606907	-0.902874166	11.1508268	1713887250.114359	6	27.0	23-04-24 17:47:30.114412
4.2	0.021	250	250	-4896391.0	-4904476.0	-4908747.0	-4907599.0	-5867221.0	-5860753.0	-5859990.0	-5856693.0	-7.78686505	-0.838329399	11.1231232	1713887258.1248548	6	27.0	23-04-24 17:47:38.124908
4.8	0.024	250	250	-4519870.0	-4527235.0	-4531129.0	-4530192.0	-5415852.0	-5409807.0	-5409127.0	-5406042.0	-7.18822075	-0.773869527	11.1103222	1713887266.0084417	6	27.0	23-04-24 17:47:46.008496
5.4	0.027	250	250	-4142767.0	-4149391.0	-4153022.0	-4152232.0	-4964251.0	-4958619.0	-4958013.0	-4955139.0	-6.58862458	-0.709351537	11.1074563	1713887273.8074625	6	27.0	23-04-24 17:47:53.807516
6.0	0.03	250	250	-3766088.0	-3771942.0	-3775281.0	-3774658.0	-4512839.0	-4507620.0	-4507104.0	-4504441.0	-5.98974285	-0.644836412	11.0633215	1713887281.8776298	6	27.0	23-04-24 17:48:01.877685
6.6	0.033	250	250	-3388994.0	-3394110.0	-3397113.0	-3396690.0	-4061011.0	-4056195.0	-4055783.0	-4053327.0	-5.39019298	-0.580288422	11.055297	1713887289.8955095	6	27.0	23-04-24 17:48:09.895563
7.2	0.036	250	250	-3012421.0	-3016798.0	-3019494.0	-3019236.0	-3609907.0	-3605511.0	-3605184.0	-3602915.0	-4.79145462	-0.515844227	11.0442156	1713887297.727152	6	27.0	23-04-24 17:48:17.727206
7.801	0.039	250	250	-2634953.0	-2638595.0	-2640993.0	-2640898.0	-3157800.0	-3153819.0	-3153567.0	-3151508.0	-4.1913734	-0.451257167	11.0973301	1713887305.5275567	6	27.0	23-04-24 17:48:25.527611
8.4	0.042	250	250	-2258525.0	-2261437.0	-2263535.0	-2263601.0	-2706873.0	-2703285.0	-2703113.0	-2701307.0	-3.59288826	-0.386818079	11.1307656	1713887313.5418313	6	27.0	23-04-24 17:48:33.541886
