# 
ch2a	ch2a avglen	Delay	a	
1455068.0	10.0	0.1	0	12-12-23 19:19:55.959435
1455068.0	10.0	0.1	0	12-12-23 19:19:56.081845
95592.0	10.0	0.1	0	12-12-23 19:19:56.203707
-387147.3	10.0	0.1	0	12-12-23 19:19:56.327993
-387147.3	10.0	0.1	0	12-12-23 19:19:56.450629
-387147.3	10.0	0.1	0	12-12-23 19:19:56.573107
-387147.3	10.0	0.1	0	12-12-23 19:19:56.695554
-418201.0	10.0	0.1	0	12-12-23 19:19:56.818107
-931669.4	10.0	0.1	0	12-12-23 19:19:56.940535
-931669.4	10.0	0.1	0	12-12-23 19:19:57.062960
-931669.4	10.0	0.1	0	12-12-23 19:19:57.185502
-931669.4	10.0	0.1	0	12-12-23 19:19:57.308074
-931669.4	10.0	0.1	0	12-12-23 19:19:57.430411
1604395.0	10.0	0.1	0	12-12-23 19:19:57.552539
1604395.0	10.0	0.1	0	12-12-23 19:19:57.674670
1604395.0	10.0	0.1	0	12-12-23 19:19:57.797189
1604395.0	10.0	0.1	0	12-12-23 19:19:57.920096
1604395.0	10.0	0.1	0	12-12-23 19:19:58.042010
-1084494.0	10.0	0.1	0	12-12-23 19:19:58.164360
-1084494.0	10.0	0.1	0	12-12-23 19:19:58.286774
-1084494.0	10.0	0.1	0	12-12-23 19:19:58.408821
-1084494.0	10.0	0.1	0	12-12-23 19:19:58.530524
-1084494.0	10.0	0.1	0	12-12-23 19:19:58.652532
-191980.3	10.0	0.1	0	12-12-23 19:19:58.774701
-191980.3	10.0	0.1	0	12-12-23 19:19:58.896880
-191980.3	10.0	0.1	0	12-12-23 19:19:59.019109
-191980.3	10.0	0.1	0	12-12-23 19:19:59.141140
-191980.3	10.0	0.1	0	12-12-23 19:19:59.263878
336699.6	10.0	0.1	0	12-12-23 19:19:59.386318
1363229.0	10.0	0.1	0	12-12-23 19:19:59.507855
1363229.0	10.0	0.1	0	12-12-23 19:19:59.629906
1363229.0	10.0	0.1	0	12-12-23 19:19:59.752207
1363229.0	10.0	0.1	0	12-12-23 19:19:59.874298
1363229.0	10.0	0.1	0	12-12-23 19:19:59.996459
-1509400.0	10.0	0.1	0	12-12-23 19:20:00.118522
-1509400.0	10.0	0.1	0	12-12-23 19:20:00.240595
-1509400.0	10.0	0.1	0	12-12-23 19:20:00.362324
-1509400.0	10.0	0.1	0	12-12-23 19:20:00.484735
-1509400.0	10.0	0.1	0	12-12-23 19:20:00.607383
597459.4	10.0	0.1	0	12-12-23 19:20:00.729333
597459.4	10.0	0.1	0	12-12-23 19:20:00.851853
597459.4	10.0	0.1	0	12-12-23 19:20:00.973767
597459.4	10.0	0.1	0	12-12-23 19:20:01.095717
597459.4	10.0	0.1	0	12-12-23 19:20:01.218486
779278.5	10.0	0.1	0	12-12-23 19:20:01.340849
