# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7446664.0	-7460057.0	-7467039.0	-7464817.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2563089	1714010178.4224648	6	145.0	25-04-24 03:56:18.422519
0.6	0.002	250	250	-7153777.0	-7166339.0	-7172794.0	-7170302.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.3688078	1714010185.1924841	6	145.0	25-04-24 03:56:25.192544
1.2	0.005	250	250	-6778791.0	-6790550.0	-6796723.0	-6794445.0	-8124354.0	-8115432.0	-8114375.0	-8110392.0	-1.16079348	21.3597044	1714010191.9737527	6	145.0	25-04-24 03:56:31.973802
1.8	0.008	250	250	-6402846.0	-6413904.0	-6419691.0	-6417624.0	-7673837.0	-7665389.0	-7664408.0	-7660604.0	-1.09642824	21.3660289	1714010198.7554348	6	145.0	25-04-24 03:56:38.755516
2.401	0.011	250	250	-6025701.0	-6036016.0	-6041463.0	-6039594.0	-7221693.0	-7213638.0	-7212775.0	-7209159.0	-1.03182363	21.4147081	1714010205.535444	6	145.0	25-04-24 03:56:45.535526
3.0	0.014	250	250	-5649105.0	-5658711.0	-5663823.0	-5662129.0	-6770277.0	-6762648.0	-6761891.0	-6758461.0	-0.967331101	21.4481512	1714010212.3209293	6	145.0	25-04-24 03:56:52.320983
3.6	0.018	250	250	-5272640.0	-5281471.0	-5286278.0	-5284772.0	-6319065.0	-6311872.0	-6311157.0	-6307953.0	-0.902863003	21.44221	1714010219.127167	6	145.0	25-04-24 03:56:59.127219
4.2	0.021	250	250	-4895750.0	-4903848.0	-4908336.0	-4906996.0	-5867314.0	-5860543.0	-5859914.0	-5856870.0	-0.838328223	21.5044965	1714010225.9349794	6	145.0	25-04-24 03:57:05.935030
4.8	0.024	250	250	-4519201.0	-4526571.0	-4530742.0	-4529585.0	-5416144.0	-5409838.0	-5409245.0	-5406424.0	-0.773870385	21.5395686	1714010232.7595966	6	145.0	25-04-24 03:57:12.759651
5.4	0.027	250	250	-4142122.0	-4148743.0	-4152575.0	-4151640.0	-4964364.0	-4958473.0	-4957954.0	-4955312.0	-0.709330606	21.6302193	1714010239.5677264	6	145.0	25-04-24 03:57:19.567775
6.0	0.03	250	250	-3765563.0	-3771457.0	-3774961.0	-3774210.0	-4513167.0	-4507715.0	-4507287.0	-4504821.0	-0.644869765	21.6159413	1714010246.3708034	6	145.0	25-04-24 03:57:26.370857
