# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7445892.0	-7459352.0	-7466297.0	-7464047.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.5119082	1713982634.7673523	6	46.0	24-04-24 20:17:14.767413
0.6	0.002	250	250	-7153829.0	-7166448.0	-7172857.0	-7170363.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.541614	1713982641.5386987	6	46.0	24-04-24 20:17:21.538762
1.2	0.005	250	250	-6778866.0	-6790747.0	-6796835.0	-6794541.0	-8125251.0	-8116315.0	-8115370.0	-8111342.0	-1.16092204	22.5395059	1713982648.3238175	6	46.0	24-04-24 20:17:28.323871
1.8	0.008	250	250	-6402961.0	-6414097.0	-6419856.0	-6417749.0	-7674465.0	-7665940.0	-7665069.0	-7661250.0	-1.09650349	22.5783151	1713982655.1075516	6	46.0	24-04-24 20:17:35.107641
2.401	0.011	250	250	-6025768.0	-6036185.0	-6041557.0	-6039671.0	-7222420.0	-7214328.0	-7213515.0	-7209895.0	-1.03192413	22.5882809	1713982661.8885868	6	46.0	24-04-24 20:17:41.888638
3.0	0.015	250	250	-5649125.0	-5658799.0	-5663854.0	-5662154.0	-6770890.0	-6763228.0	-6762497.0	-6759049.0	-0.967411622	22.6267069	1713982668.6724648	6	46.0	24-04-24 20:17:48.672518
3.6	0.018	250	250	-5272670.0	-5281564.0	-5286340.0	-5284800.0	-6319580.0	-6312365.0	-6311723.0	-6308455.0	-0.902941913	22.6807524	1713982675.4822428	6	46.0	24-04-24 20:17:55.482296
4.2	0.021	250	250	-4895841.0	-4903984.0	-4908444.0	-4907095.0	-5867863.0	-5861050.0	-5860500.0	-5857406.0	-0.838399281	22.7315398	1713982682.2838295	6	46.0	24-04-24 20:18:02.283882
4.8	0.024	250	250	-4519328.0	-4526694.0	-4530851.0	-4529684.0	-5416650.0	-5410269.0	-5409804.0	-5406881.0	-0.773941776	22.7388225	1713982689.0904584	6	46.0	24-04-24 20:18:09.090512
5.4	0.027	250	250	-4142241.0	-4148887.0	-4152699.0	-4151723.0	-4964768.0	-4958831.0	-4958430.0	-4955716.0	-0.709379202	22.7750445	1713982695.8985558	6	46.0	24-04-24 20:18:15.898607
6.0	0.03	250	250	-3765601.0	-3771513.0	-3775001.0	-3774217.0	-4513447.0	-4507957.0	-4507600.0	-4505103.0	-0.644907103	22.7436138	1713982702.7071009	6	46.0	24-04-24 20:18:22.707157
6.6	0.033	250	250	-3388535.0	-3393699.0	-3396844.0	-3396271.0	-4061621.0	-4056570.0	-4056301.0	-4054002.0	-0.580357411	22.7880768	1713982709.5138927	6	46.0	24-04-24 20:18:29.513945
7.199	0.036	250	250	-3012083.0	-3016504.0	-3019335.0	-3018930.0	-3610564.0	-3605928.0	-3605726.0	-3603617.0	-0.515911317	22.7893225	1713982716.3219376	6	46.0	24-04-24 20:18:36.321990
7.8	0.039	250	250	-2634649.0	-2638323.0	-2640828.0	-2640623.0	-3158299.0	-3154116.0	-3153966.0	-3152045.0	-0.451299539	22.7730322	1713982723.1307526	6	46.0	24-04-24 20:18:43.130807
8.4	0.042	250	250	-2258113.0	-2261039.0	-2263230.0	-2263212.0	-2707021.0	-2703271.0	-2703217.0	-2701498.0	-0.386832804	22.8010132	1713982729.9382923	6	46.0	24-04-24 20:18:49.938346
8.999	0.045	250	250	-1881669.0	-1883865.0	-1885730.0	-1885899.0	-2255915.0	-2252586.0	-2252604.0	-2251042.0	-0.322390094	22.7343187	1713982736.745268	6	46.0	24-04-24 20:18:56.745317
9.599	0.048	250	250	-1504784.0	-1506224.0	-1507763.0	-1508122.0	-1804262.0	-1801382.0	-1801449.0	-1800121.0	-0.257861073	22.7062419	1713982743.5514464	6	46.0	24-04-24 20:19:03.551501
10.199	0.051	250	250	-1127699.0	-1128383.0	-1129606.0	-1130158.0	-1352331.0	-1349879.0	-1350043.0	-1348901.0	-0.193304643	22.6797941	1713982750.332123	6	46.0	24-04-24 20:19:10.332175
10.8	0.054	250	250	-750469.8	-750411.4	-751308.9	-752049.4	-900303.4	-898284.6	-898511.3	-897559.0	-0.12872509	22.6887059	1713982757.1157289	6	46.0	24-04-24 20:19:17.115786
11.4	0.058	250	250	-373775.0	-372978.4	-373552.6	-374484.1	-448860.2	-447278.0	-447596.4	-446789.8	-0.0642299386	22.7376726	1713982763.9006066	6	46.0	24-04-24 20:19:23.900665
11.999	0.061	250	250	3064.372	4611.604	4365.436	3242.444	2741.836	3873.616	3501.24	4091.192	0.00029560166	22.6735655	1713982770.682622	6	46.0	24-04-24 20:19:30.682678
12.599	0.064	250	250	379775.4	382054.2	382129.1	380825.0	454255.1	454955.4	454485.7	454889.5	0.0647926504	22.60965	1713982777.4647574	6	46.0	24-04-24 20:19:37.464815
13.199	0.067	250	250	756782.0	759799.8	760197.2	758709.3	906094.3	906351.6	905821.2	906036.9	0.129342838	22.6041879	1713982784.2497785	6	46.0	24-04-24 20:19:44.249837
13.799	0.07	250	250	1133288.0	1137056.0	1137770.0	1136104.0	1357308.0	1357142.0	1356536.0	1356574.0	0.193809722	22.6119498	1713982791.0322645	6	46.0	24-04-24 20:19:51.032318
14.399	0.073	250	250	1510172.0	1514680.0	1515732.0	1513864.0	1809054.0	1808444.0	1807745.0	1807624.0	0.258342665	22.6778776	1713982797.8201416	6	46.0	24-04-24 20:19:57.820194
14.999	0.076	250	250	1886826.0	1892072.0	1893451.0	1891400.0	2260441.0	2259378.0	2258622.0	2258301.0	0.322820771	22.6350437	1713982804.604207	6	46.0	24-04-24 20:20:04.604260
15.599	0.079	250	250	2264220.0	2270222.0	2271921.0	2269668.0	2712774.0	2711277.0	2710454.0	2709943.0	0.387443274	22.5388351	1713982811.3879843	6	46.0	24-04-24 20:20:11.388037
16.2	0.082	250	250	2641199.0	2647938.0	2649959.0	2647518.0	3164645.0	3162722.0	3161791.0	3161081.0	0.451991575	22.6059128	1713982818.1690917	6	46.0	24-04-24 20:20:18.169144
16.8	0.085	250	250	3017770.0	3025260.0	3027600.0	3024976.0	3615934.0	3613594.0	3612593.0	3611693.0	0.516467431	22.5008882	1713982824.9596882	6	46.0	24-04-24 20:20:24.959741
17.4	0.088	250	250	3394649.0	3402873.0	3405560.0	3402731.0	4067650.0	4064876.0	4063822.0	4062707.0	0.58099556	22.4648579	1713982831.7407515	6	46.0	24-04-24 20:20:31.740803
18.0	0.091	250	250	3771493.0	3780453.0	3783465.0	3780439.0	4519243.0	4516061.0	4514910.0	4513615.0	0.645502538	22.489485	1713982838.5254166	6	46.0	24-04-24 20:20:38.525465
18.6	0.095	250	250	4148275.0	4157988.0	4161324.0	4158129.0	4970917.0	4967294.0	4966059.0	4964584.0	0.710022362	22.4492384	1713982845.305702	6	46.0	24-04-24 20:20:45.305756
19.199	0.098	250	250	4524613.0	4535084.0	4538735.0	4535347.0	5421834.0	5417797.0	5416500.0	5414863.0	0.774438084	22.4695534	1713982852.0868034	6	46.0	24-04-24 20:20:52.086851
19.8	0.101	250	250	4901607.0	4912829.0	4916807.0	4913234.0	5873507.0	5869054.0	5867619.0	5865788.0	0.83896086	22.3520715	1713982858.8696253	6	46.0	24-04-24 20:20:58.869678
20.4	0.104	250	250	5278349.0	5290320.0	5294624.0	5290857.0	6324795.0	6319918.0	6318413.0	6316411.0	0.903431137	22.3225573	1713982865.6526227	6	46.0	24-04-24 20:21:05.652676
21.0	0.107	250	250	5654743.0	5667458.0	5672078.0	5668119.0	6775886.0	6770550.0	6768991.0	6766768.0	0.967870975	22.2391893	1713982872.4342978	6	46.0	24-04-24 20:21:12.434351
21.599	0.11	250	250	6031123.0	6044592.0	6049537.0	6045409.0	7227036.0	7221275.0	7219628.0	7217239.0	1.03231544	22.2215574	1713982879.2214823	6	46.0	24-04-24 20:21:19.221533
22.199	0.113	250	250	6406988.0	6421217.0	6426481.0	6422149.0	7677281.0	7671115.0	7669452.0	7666886.0	1.09664876	22.2071836	1713982886.003943	6	46.0	24-04-24 20:21:26.003989
22.799	0.117	250	250	6783178.0	6798209.0	6803741.0	6799275.0	8128234.0	8121587.0	8119838.0	8117055.0	1.161054	22.1774778	1713982892.7865374	6	46.0	24-04-24 20:21:32.786588
23.399	0.12	250	250	6856178.0	7485062.0	6877313.0	7486666.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.0735073	1713982899.5567498	6	46.0	24-04-24 20:21:39.556811
23.999	0.123	250	250	6847696.0	7485215.0	6868845.0	7486837.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.0792568	1713982906.3504088	6	46.0	24-04-24 20:21:46.350470
