# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
62.2337588	49.859842	26614.0	24614.0	26614.0	24614.0	2.0	26614.0	-2000.0	19-12-23 19:38:03.381630
60.6746072	48.3203116	26614.0	24814.0	26614.0	24814.0	2.0	26614.0	-1800.0	19-12-23 19:38:06.658308
59.120516	46.9697651	26614.0	25014.0	26614.0	25014.0	2.0	26614.0	-1600.0	19-12-23 19:38:09.933658
57.5956319	46.9697755	26614.0	25214.0	26614.0	25214.0	2.0	26614.0	-1400.0	19-12-23 19:38:13.212159
56.0709488	46.9698221	26614.0	25414.0	26614.0	25414.0	2.0	26614.0	-1200.0	19-12-23 19:38:16.493928
54.546427	46.9698773	26614.0	25614.0	26614.0	25614.0	2.0	26614.0	-1000.0	19-12-23 19:38:19.791334
53.0193519	46.9698738	26614.0	25814.0	26614.0	25814.0	2.0	26614.0	-800.0	19-12-23 19:38:23.042450
51.4946025	46.9697204	26614.0	26014.0	26614.0	26014.0	2.0	26614.0	-600.0	19-12-23 19:38:26.155768
49.9699461	46.9698106	26614.0	26214.0	26614.0	26214.0	2.0	26614.0	-400.0	19-12-23 19:38:29.391072
48.4455761	46.9697541	26614.0	26414.0	26614.0	26414.0	2.0	26614.0	-200.0	19-12-23 19:38:32.668032
46.9180455	46.9697107	26614.0	26614.0	26614.0	26614.0	2.0	26614.0	0.0	19-12-23 19:38:35.944693
45.3935501	46.9697633	26614.0	26814.0	26614.0	26814.0	2.0	26614.0	200.0	19-12-23 19:38:39.118923
43.8687501	46.9697321	26614.0	27014.0	26614.0	27014.0	2.0	26614.0	400.0	19-12-23 19:38:42.240518
42.3438487	46.9698097	26614.0	27214.0	26614.0	27214.0	2.0	26614.0	600.0	19-12-23 19:38:45.468193
40.8188626	46.9696488	26614.0	27414.0	26614.0	27414.0	2.0	26614.0	800.0	19-12-23 19:38:48.743630
39.2922384	46.9697328	26614.0	27614.0	26614.0	27614.0	2.0	26614.0	1000.0	19-12-23 19:38:52.021744
37.7673947	46.9697065	26614.0	27814.0	26614.0	27814.0	2.0	26614.0	1200.0	19-12-23 19:38:55.260799
36.2424709	46.9697231	26614.0	28014.0	26614.0	28014.0	2.0	26614.0	1400.0	19-12-23 19:38:58.575328
34.8168651	46.9755045	26614.0	28214.0	26614.0	28214.0	2.0	26614.0	1600.0	19-12-23 19:39:01.749781
34.849928	47.0086271	26614.0	28414.0	26614.0	28414.0	2.0	26614.0	1800.0	19-12-23 19:39:05.026524
34.8842713	47.0406436	26614.0	28614.0	26614.0	28614.0	2.0	26614.0	2000.0	19-12-23 19:39:08.303369
