# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
13.2	0.067	250	250	757040.7	760078.1	760451.8	758994.5	906281.9	906564.6	906036.3	906244.9	1.20168873	0.129378166	24.3636545	1711453679.9259217	6	13.0	26-03-24 12:47:59.925981
13.799	0.07	250	250	1133550.0	1137326.0	1138036.0	1136389.0	1357510.0	1357354.0	1356738.0	1356754.0	1.80032109	0.193841252	24.5181478	1711453687.9438808	6	13.0	26-03-24 12:48:07.943936
14.399	0.073	250	250	1510384.0	1514909.0	1515926.0	1514105.0	1809151.0	1808553.0	1807872.0	1807700.0	2.39945288	0.258360633	24.5467151	1711453695.9678779	6	13.0	26-03-24 12:48:15.967927
14.999	0.076	250	250	1886962.0	1892237.0	1893570.0	1891568.0	2260474.0	2259460.0	2258720.0	2258358.0	2.99820479	0.322827485	24.4465919	1711453703.768136	6	13.0	26-03-24 12:48:23.768186
15.6	0.079	250	250	2264353.0	2270373.0	2272039.0	2269843.0	2712800.0	2711341.0	2710516.0	2709951.0	3.59812437	0.387440957	24.5381222	1711453711.619333	6	13.0	26-03-24 12:48:31.619426
16.2	0.082	250	250	2641186.0	2647942.0	2649945.0	2647562.0	3164460.0	3162541.0	3161642.0	3160920.0	4.19727033	0.451934339	24.4871391	1711453719.4215314	6	13.0	26-03-24 12:48:39.421621
16.8	0.085	250	250	3017761.0	3025268.0	3027594.0	3025016.0	3615575.0	3613235.0	3612263.0	3611330.0	4.79594294	0.516396031	24.5611603	1711453727.2224002	6	13.0	26-03-24 12:48:47.222453
17.4	0.088	250	250	3394570.0	3402839.0	3405477.0	3402717.0	4067276.0	4064523.0	4063466.0	4062331.0	5.39504392	0.580931793	24.5519451	1711453735.2345011	6	13.0	26-03-24 12:48:55.234554
18.0	0.091	250	250	3771271.0	3780286.0	3783241.0	3780299.0	4518757.0	4515572.0	4514454.0	4513115.0	5.99399017	0.645435808	24.4650224	1711453743.065678	6	13.0	26-03-24 12:49:03.065733
18.6	0.095	250	250	4148102.0	4157886.0	4161165.0	4158044.0	4970438.0	4966832.0	4965614.0	4964095.0	6.59318949	0.709954347	24.4300044	1711453751.092247	6	13.0	26-03-24 12:49:11.092302
19.199	0.098	250	250	4524506.0	4535033.0	4538619.0	4535321.0	5421593.0	5417555.0	5416250.0	5414552.0	7.19155842	0.774392065	24.4837521	1711453759.144383	6	13.0	26-03-24 12:49:19.144468
19.8	0.101	250	250	4901513.0	4912771.0	4916701.0	4913202.0	5873283.0	5868830.0	5867434.0	5865533.0	7.79094674	0.838924823	24.480066	1711453767.1546931	6	13.0	26-03-24 12:49:27.154748
20.4	0.104	250	250	5278402.0	5290415.0	5294641.0	5290966.0	6325038.0	6320182.0	6318679.0	6316603.0	8.39008302	0.903432175	24.4662431	1711453775.1970582	6	13.0	26-03-24 12:49:35.197112
21.0	0.107	250	250	5654896.0	5667680.0	5672238.0	5668383.0	6776195.0	6770893.0	6769350.0	6767055.0	8.98869208	0.967869705	24.4745369	1711453783.0657003	6	13.0	26-03-24 12:49:43.065756
21.6	0.11	250	250	6031260.0	6044741.0	6049634.0	6045586.0	7226787.0	7221040.0	7219427.0	7216921.0	9.58707041	1.0322345	24.4902028	1711453790.9363334	6	13.0	26-03-24 12:49:50.936390
22.199	0.113	250	250	6407182.0	6421432.0	6426620.0	6422399.0	7677197.0	7671016.0	7669332.0	7666626.0	10.1846712	1.09656018	24.4521211	1711453798.9573607	6	13.0	26-03-24 12:49:58.957414
22.799	0.117	250	250	6783456.0	6798497.0	6803978.0	6799578.0	8127831.0	8121218.0	8119455.0	8116601.0	10.7830153	1.16094628	24.5390437	1711453807.011575	6	13.0	26-03-24 12:50:07.011633
23.399	0.12	250	250	6854211.0	7485749.0	6875611.0	7487364.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801265	9.9e+37	24.5685326	1711453814.857243	6	13.0	26-03-24 12:50:14.857307
24.0	0.123	250	250	6845738.0	7485889.0	6867244.0	7487531.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9655892	9.9e+37	24.5332154	1711453822.671562	6	13.0	26-03-24 12:50:22.671588
