# 
ch2a	ch2a avglen	Delay	a	
-57612.9	10.0	0.1	35.0	12-12-23 19:22:43.467070
-57612.9	19.166666666666664	0.1	35.0	12-12-23 19:22:43.603239
-57612.9	28.333333333333332	0.1	35.0	12-12-23 19:22:43.737546
-404875.2	37.5	0.1	35.0	12-12-23 19:22:43.871743
-1179032.0	46.666666666666664	0.1	35.0	12-12-23 19:22:44.008906
-1179032.0	55.833333333333336	0.1	35.0	12-12-23 19:22:44.142012
-1179032.0	65.0	0.1	35.0	12-12-23 19:22:44.278745
-1179032.0	74.16666666666667	0.1	35.0	12-12-23 19:22:44.415657
1590028.0	83.33333333333333	0.1	35.0	12-12-23 19:22:44.552742
1590028.0	92.5	0.1	35.0	12-12-23 19:22:44.690505
1590028.0	101.66666666666667	0.1	35.0	12-12-23 19:22:44.827975
1590028.0	110.83333333333333	0.1	35.0	12-12-23 19:22:44.962949
1590028.0	120.0	0.1	35.0	12-12-23 19:22:45.102176
