# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-172.311449	-182.028544	57381.5	55381.5	57381.5	55381.5	2.0	57381.5	-2000.0	19-12-23 19:28:42.430109
-173.865987	-183.560634	57381.5	55581.5	57381.5	55581.5	2.0	57381.5	-1800.0	19-12-23 19:28:45.707019
-175.424137	-185.09782	57381.5	55781.5	57381.5	55781.5	2.0	57381.5	-1600.0	19-12-23 19:28:48.983877
-176.980382	-186.63389	57381.5	55981.5	57381.5	55981.5	2.0	57381.5	-1400.0	19-12-23 19:28:52.260754
-178.526866	-187.673543	57381.5	56181.5	57381.5	56181.5	2.0	57381.5	-1200.0	19-12-23 19:28:55.537416
-180.051352	-187.672979	57381.5	56381.5	57381.5	56381.5	2.0	57381.5	-1000.0	19-12-23 19:28:58.814506
-181.576143	-187.673114	57381.5	56581.5	57381.5	56581.5	2.0	57381.5	-800.0	19-12-23 19:29:02.091093
-183.103236	-187.67299	57381.5	56781.5	57381.5	56781.5	2.0	57381.5	-600.0	19-12-23 19:29:05.207214
-184.627761	-187.672994	57381.5	56981.5	57381.5	56981.5	2.0	57381.5	-400.0	19-12-23 19:29:08.440146
-186.152667	-187.672983	57381.5	57181.5	57381.5	57181.5	2.0	57381.5	-200.0	19-12-23 19:29:11.717100
-187.678615	-187.673231	57381.5	57381.5	57381.5	57381.5	2.0	57381.5	0.0	19-12-23 19:29:14.993670
-189.206208	-187.67328	57381.5	57581.5	57381.5	57581.5	2.0	57381.5	200.0	19-12-23 19:29:18.270625
-190.730738	-187.673471	57381.5	57781.5	57381.5	57781.5	2.0	57381.5	400.0	19-12-23 19:29:21.445098
-192.255127	-187.673042	57381.5	57981.5	57381.5	57981.5	2.0	57381.5	600.0	19-12-23 19:29:24.721413
-193.779311	-187.67366	57381.5	58181.5	57381.5	58181.5	2.0	57381.5	800.0	19-12-23 19:29:27.998680
-195.304362	-187.673482	57381.5	58381.5	57381.5	58381.5	2.0	57381.5	1000.0	19-12-23 19:29:31.275554
-196.774957	-187.672847	57381.5	58581.5	57381.5	58581.5	2.0	57381.5	1200.0	19-12-23 19:29:34.552387
-196.747302	-187.646167	57381.5	58781.5	57381.5	58781.5	2.0	57381.5	1400.0	19-12-23 19:29:37.725810
-196.712592	-187.614099	57381.5	58981.5	57381.5	58981.5	2.0	57381.5	1600.0	19-12-23 19:29:40.901343
-196.68019	-187.582518	57381.5	59181.5	57381.5	59181.5	2.0	57381.5	1800.0	19-12-23 19:29:44.015537
-196.648547	-187.552336	57381.5	59381.5	57381.5	59381.5	2.0	57381.5	2000.0	19-12-23 19:29:47.250561
