# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.142	0.0	250	250	-7421148.0	-7434709.0	-7441821.0	-7440223.0	-7443086.0	-7438044.0	-7437071.0	-7434738.0	-11.8665023	13.5018553	6.0	3.0	14-12-23 15:08:31.031964
0.5	0.002	250	250	-7223983.0	-7236661.0	-7242895.0	-7240688.0	-7244729.0	-7239327.0	-7238063.0	-7235246.0	-11.486243	13.5018553	6.0	3.0	14-12-23 15:08:38.207475
1.0	0.004	250	250	-6912701.0	-6924736.0	-6930787.0	-6928665.0	-6932592.0	-6927395.0	-6926172.0	-6923432.0	-10.9908833	13.4841716	6.0	3.0	14-12-23 15:08:45.469275
1.499	0.007	250	250	-6599582.0	-6611021.0	-6616811.0	-6614844.0	-6618617.0	-6613605.0	-6612463.0	-6609833.0	-10.4930604	13.5241925	6.0	3.0	14-12-23 15:08:52.640907
2.0	0.01	250	250	-6285147.0	-6295997.0	-6301484.0	-6299644.0	-6303292.0	-6298463.0	-6297384.0	-6294850.0	-9.99320972	13.4661858	6.0	3.0	14-12-23 15:08:59.816734
2.499	0.012	250	250	-5971280.0	-5981427.0	-5986681.0	-5985000.0	-5988497.0	-5983828.0	-5982832.0	-5980411.0	-9.49416016	13.5502527	6.0	3.0	14-12-23 15:09:07.034189
3.0	0.015	250	250	-5656527.0	-5666104.0	-5671071.0	-5669528.0	-5672850.0	-5668392.0	-5667469.0	-5665136.0	-8.99379776	13.5828278	6.0	3.0	14-12-23 15:09:14.210145
3.499	0.017	250	250	-5342678.0	-5351637.0	-5356344.0	-5354957.0	-5358144.0	-5353864.0	-5353036.0	-5350772.0	-8.49484067	13.6181951	6.0	3.0	14-12-23 15:09:21.663083
4.0	0.02	250	250	-5028255.0	-5036602.0	-5041044.0	-5039801.0	-5042849.0	-5038740.0	-5037957.0	-5035829.0	-7.99505651	13.6731075	6.0	3.0	14-12-23 15:09:28.843795
4.5	0.022	250	250	-4713760.0	-4721518.0	-4725679.0	-4724576.0	-4727491.0	-4723568.0	-4722871.0	-4720827.0	-7.49517321	13.7720659	6.0	3.0	14-12-23 15:09:36.013123
5.0	0.025	250	250	-4399320.0	-4406442.0	-4410353.0	-4409403.0	-4412176.0	-4408432.0	-4407821.0	-4405869.0	-6.99534581	13.8530384	6.0	3.0	14-12-23 15:09:43.289759
5.5	0.027	250	250	-4084977.0	-4091473.0	-4095129.0	-4094313.0	-4096931.0	-4093380.0	-4092820.0	-4090993.0	-6.49556438	13.8173689	6.0	3.0	14-12-23 15:09:50.460338
5.999	0.03	250	250	-3770992.0	-3776858.0	-3780277.0	-3779613.0	-3782056.0	-3778699.0	-3778236.0	-3776486.0	-5.9965304	13.860182	6.0	3.0	14-12-23 15:09:57.713337
6.499	0.033	250	250	-3456596.0	-3461844.0	-3464996.0	-3464460.0	-3466798.0	-3463625.0	-3463220.0	-3461571.0	-5.49674552	13.902995	6.0	3.0	14-12-23 15:10:04.899014
6.999	0.035	250	250	-3142497.0	-3147131.0	-3150002.0	-3149638.0	-3151810.0	-3148849.0	-3148514.0	-3146975.0	-4.99741547	13.9489024	6.0	3.0	14-12-23 15:10:12.097130
7.499	0.038	250	250	-2827623.0	-2831648.0	-2834243.0	-2834036.0	-2836076.0	-2833278.0	-2833017.0	-2831574.0	-4.49687105	13.889965	6.0	3.0	14-12-23 15:10:19.440143
7.999	0.04	250	250	-2513565.0	-2516962.0	-2519306.0	-2519244.0	-2521119.0	-2518513.0	-2518332.0	-2516978.0	-3.99764793	13.9703089	6.0	3.0	14-12-23 15:10:26.647993
8.499	0.043	250	250	-2199090.0	-2201870.0	-2203950.0	-2204033.0	-2205758.0	-2203357.0	-2203238.0	-2201998.0	-3.49773028	13.8974107	6.0	3.0	14-12-23 15:10:33.820878
