# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
8.4	0.042	250	250	-2258200.0	-2261096.0	-2263198.0	-2263281.0	-2707463.0	-2703872.0	-2703740.0	-2701884.0	-3.59238227	-0.386891569	15.2678034	1711457847.1683617	6	25.999999999999996	26-03-24 13:57:27.168420
8.999	0.045	250	250	-1881754.0	-1883915.0	-1885686.0	-1885961.0	-2256297.0	-2253104.0	-2253052.0	-2251417.0	-2.99381677	-0.32242903	15.2370897	1711457855.1955333	6	25.999999999999996	26-03-24 13:57:35.195590
9.599	0.048	250	250	-1504872.0	-1506286.0	-1507754.0	-1508197.0	-1804685.0	-1801899.0	-1801942.0	-1800508.0	-2.39461231	-0.257908886	15.1989302	1711457863.2345397	6	25.999999999999996	26-03-24 13:57:43.234596
10.2	0.051	250	250	-1127763.0	-1128434.0	-1129612.0	-1130207.0	-1352705.0	-1350331.0	-1350442.0	-1349225.0	-1.79504882	-0.193340732	15.1542557	1711457871.258301	6	25.999999999999996	26-03-24 13:57:51.258357
10.801	0.055	250	250	-750515.3	-750443.1	-751305.6	-752082.9	-900522.7	-898558.7	-898757.3	-897752.0	-1.1953283	-0.128750455	15.1216806	1711457879.0877252	6	25.999999999999996	26-03-24 13:57:59.087789
11.4	0.058	250	250	-373875.0	-373061.8	-373627.2	-374561.6	-449084.2	-447521.5	-447820.8	-447013.6	-0.596429864	-0.0642443579	15.0844518	1711457887.115785	6	25.999999999999996	26-03-24 13:58:07.115846
12.0	0.061	250	250	3023.376	4570.452	4312.628	3203.816	2670.408	3808.648	3411.964	4019.632	0.00282055324	0.000296396083	15.0686296	1711457895.170045	6	25.999999999999996	26-03-24 13:58:15.170101
12.6	0.064	250	250	379701.8	381980.8	382033.5	380762.8	454172.8	454896.7	454415.1	454835.9	0.601726931	0.0647967661	15.0379159	1711457903.223147	6	25.999999999999996	26-03-24 13:58:23.223210
13.2	0.067	250	250	756658.5	759667.0	760032.6	758599.5	906009.2	906316.2	905770.8	905977.7	1.20108607	0.129349259	15.0611839	1711457911.0444098	6	25.999999999999996	26-03-24 13:58:31.044471
13.799	0.07	250	250	1133144.0	1136892.0	1137561.0	1135960.0	1357289.0	1357166.0	1356551.0	1356513.0	1.79962585	0.193817215	15.0956205	1711457918.8471045	6	25.999999999999996	26-03-24 13:58:38.847161
14.399	0.073	250	250	1510041.0	1514530.0	1515507.0	1513739.0	1809075.0	1808545.0	1807835.0	1807611.0	2.39883739	0.258352987	15.0627432	1711457926.9047318	6	25.999999999999996	26-03-24 13:58:46.904787
14.999	0.076	250	250	1886670.0	1891882.0	1893171.0	1891233.0	2260504.0	2259575.0	2258777.0	2258334.0	2.99761976	0.32284344	15.1458793	1711457934.764476	6	25.999999999999996	26-03-24 13:58:54.764535
15.599	0.079	250	250	2263960.0	2269919.0	2271508.0	2269401.0	2712749.0	2711407.0	2710516.0	2709876.0	3.59744791	0.387457927	15.176593	1711457942.6356053	6	25.999999999999996	26-03-24 13:59:02.635657
16.2	0.082	250	250	2640790.0	2647470.0	2649380.0	2647105.0	3164396.0	3162642.0	3161704.0	3160839.0	4.19657105	0.451981342	15.2783435	1711457950.663984	6	25.999999999999996	26-03-24 13:59:10.664041
16.8	0.085	250	250	3017337.0	3024771.0	3026983.0	3024539.0	3615791.0	3613620.0	3612590.0	3611515.0	4.79524801	0.516461779	15.2370897	1711457958.4848447	6	25.999999999999996	26-03-24 13:59:18.484902
17.4	0.088	250	250	3394126.0	3402305.0	3404816.0	3402205.0	4067477.0	4064908.0	4063782.0	4062530.0	5.39426465	0.580987167	15.2929328	1711457966.286806	6	25.999999999999996	26-03-24 13:59:26.286862
18.0	0.092	250	250	3770938.0	3779847.0	3782680.0	3779880.0	4519164.0	4516183.0	4514954.0	4513500.0	5.99334944	0.645525215	15.3003786	1711457974.084524	6	25.999999999999996	26-03-24 13:59:34.084581
18.6	0.095	250	250	4147766.0	4157423.0	4160538.0	4157571.0	4970978.0	4967577.0	4966262.0	4964596.0	6.59236899	0.71005316	15.3124779	1711457981.9218073	6	25.999999999999996	26-03-24 13:59:41.921865
19.199	0.098	250	250	4524084.0	4534465.0	4537911.0	4534772.0	5422023.0	5418193.0	5416808.0	5414921.0	7.19075187	0.774507616	15.3497066	1711457989.9403243	6	25.999999999999996	26-03-24 13:59:49.940383
19.8	0.101	250	250	4901125.0	4912254.0	4916015.0	4912700.0	5874075.0	5869844.0	5868410.0	5866341.0	7.7902216	0.839080371	15.355291	1711457997.963563	6	25.999999999999996	26-03-24 13:59:57.963618
20.4	0.104	250	250	5278020.0	5289907.0	5293939.0	5290473.0	6325852.0	6321203.0	6319652.0	6317372.0	8.38938733	0.903606519	15.3310923	1711458005.9885337	6	25.999999999999996	26-03-24 14:00:05.988590
21.0	0.107	250	250	5654488.0	5667114.0	5671423.0	5667814.0	6777198.0	6772150.0	6770514.0	6768007.0	8.98794304	0.968066208	15.2966557	1711458013.8053803	6	25.999999999999996	26-03-24 14:00:13.805436
21.599	0.11	250	250	6030901.0	6044274.0	6048902.0	6045115.0	7228201.0	7222748.0	7221055.0	7218357.0	9.5863329	1.03250553	15.2321339	1711458021.6062667	6	25.999999999999996	26-03-24 14:00:21.606321
22.199	0.113	250	250	6406774.0	6420879.0	6425829.0	6421864.0	7678568.0	7672719.0	7670946.0	7667996.0	10.1838776	1.09684556	15.2650113	1711458029.65586	6	25.999999999999996	26-03-24 14:00:29.655916
22.799	0.117	250	250	6782980.0	6797871.0	6803122.0	6799004.0	8129555.0	8123269.0	8121411.0	8118266.0	10.7820816	1.16127568	15.1502307	1711458037.4632595	6	25.999999999999996	26-03-24 14:00:37.463309
23.399	0.12	250	250	6840167.0	7487687.0	6861287.0	7489343.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3792446	9.9e+37	15.2026531	1711458045.255311	6	25.999999999999996	26-03-24 14:00:45.255375
23.999	0.123	250	250	6831388.0	7487859.0	6852577.0	7489520.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9645965	9.9e+37	15.1120712	1711458053.3184612	6	25.999999999999996	26-03-24 14:00:53.318528
