# 
ch2a	ch2a avglen	Delay	a	
637397.2	10.0	0.1	28.000000000000004	12-12-23 19:22:31.064884
-1374102.0	19.166666666666664	0.1	28.000000000000004	12-12-23 19:22:31.201182
-1374102.0	28.333333333333332	0.1	28.000000000000004	12-12-23 19:22:31.335631
-1374102.0	37.5	0.1	28.000000000000004	12-12-23 19:22:31.470473
-1374102.0	46.666666666666664	0.1	28.000000000000004	12-12-23 19:22:31.606237
272599.0	55.833333333333336	0.1	28.000000000000004	12-12-23 19:22:31.742788
272599.0	65.0	0.1	28.000000000000004	12-12-23 19:22:31.880650
272599.0	74.16666666666667	0.1	28.000000000000004	12-12-23 19:22:32.016762
272599.0	83.33333333333333	0.1	28.000000000000004	12-12-23 19:22:32.154198
272599.0	92.5	0.1	28.000000000000004	12-12-23 19:22:32.289736
1056338.0	101.66666666666667	0.1	28.000000000000004	12-12-23 19:22:32.425921
1056338.0	110.83333333333333	0.1	28.000000000000004	12-12-23 19:22:32.561278
1056338.0	120.0	0.1	28.000000000000004	12-12-23 19:22:32.695817
