# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.089	0.0	250	250	-7443913.0	-7457453.0	-7464390.0	-7462236.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8816239	9.9e+37	20.7689413	1711514448.2092922	6	165.0	27-03-24 05:40:48.209352
0.6	0.002	250	250	-7154084.0	-7166702.0	-7173075.0	-7170675.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767219	9.9e+37	20.7124043	1711514456.0074277	6	165.0	27-03-24 05:40:56.007494
1.2	0.005	250	250	-6778964.0	-6790819.0	-6796864.0	-6794643.0	-8124729.0	-8115753.0	-8114838.0	-8110766.0	-10.78006	-1.16076108	20.680207	1711514464.0254924	6	165.0	27-03-24 05:41:04.025550
1.8	0.008	250	250	-6403016.0	-6414132.0	-6419857.0	-6417825.0	-7674123.0	-7665538.0	-7664698.0	-7660795.0	-10.1822357	-1.09637738	20.6959224	1711514472.0631514	6	165.0	27-03-24 05:41:12.063209
2.401	0.011	250	250	-6025796.0	-6036174.0	-6041533.0	-6039712.0	-7222095.0	-7213940.0	-7213180.0	-7209482.0	-9.58245033	-1.03178758	20.7169081	1711514480.1153994	6	165.0	27-03-24 05:41:20.115456
3.001	0.014	250	250	-5649133.0	-5658774.0	-5663816.0	-5662180.0	-6770610.0	-6762912.0	-6762213.0	-6758723.0	-8.98361845	-0.967289784	20.6979347	1711514488.1535695	6	165.0	27-03-24 05:41:28.153623
3.6	0.018	250	250	-5272678.0	-5281555.0	-5286306.0	-5284844.0	-6319449.0	-6312147.0	-6311520.0	-6308217.0	-8.38505924	-0.902842845	20.6433143	1711514496.1788576	6	165.0	27-03-24 05:41:36.178914
4.2	0.021	250	250	-4895754.0	-4903906.0	-4908314.0	-4907048.0	-5867870.0	-5861010.0	-5860452.0	-5857350.0	-7.78577926	-0.838321645	20.6809736	1711514504.2203543	6	165.0	27-03-24 05:41:44.220446
4.8	0.024	250	250	-4519146.0	-4526575.0	-4530654.0	-4529568.0	-5416474.0	-5410049.0	-5409569.0	-5406663.0	-7.18705624	-0.773844157	20.6856691	1711514512.0280588	6	165.0	27-03-24 05:41:52.028115
5.4	0.027	250	250	-4142091.0	-4148782.0	-4152566.0	-4151639.0	-4964658.0	-4958698.0	-4958293.0	-4955538.0	-6.58748318	-0.70929632	20.6960182	1711514520.0961492	6	165.0	27-03-24 05:42:00.096204
6.0	0.03	250	250	-3765489.0	-3771408.0	-3774853.0	-3774139.0	-4513410.0	-4507876.0	-4507535.0	-4504973.0	-5.98875512	-0.644847117	20.6554841	1711514528.1511052	6	165.0	27-03-24 05:42:08.151160
6.6	0.033	250	250	-3388394.0	-3393569.0	-3396718.0	-3396150.0	-4061530.0	-4056450.0	-4056188.0	-4053823.0	-5.38914385	-0.580283759	20.6835609	1711514536.1720276	6	165.0	27-03-24 05:42:16.172082
7.2	0.036	250	250	-3011842.0	-3016274.0	-3019095.0	-3018722.0	-3610278.0	-3605605.0	-3605397.0	-3603269.0	-4.79051886	-0.515819672	20.6827943	1711514544.2318985	6	165.0	27-03-24 05:42:24.231952
7.8	0.039	250	250	-2634432.0	-2638105.0	-2640602.0	-2640427.0	-3158099.0	-3153865.0	-3153745.0	-3151773.0	-4.19047925	-0.451223075	20.5927185	1711514552.0501928	6	165.0	27-03-24 05:42:32.050248
8.4	0.042	250	250	-2257952.0	-2260885.0	-2263045.0	-2263068.0	-2706821.0	-2703039.0	-2702998.0	-2701219.0	-3.59194399	-0.386766192	20.5285155	1711514560.1043715	6	165.0	27-03-24 05:42:40.104423
8.999	0.045	250	250	-1881535.0	-1883713.0	-1885572.0	-1885759.0	-2255755.0	-2252410.0	-2252427.0	-2250876.0	-2.99341664	-0.322319147	20.4840526	1711514568.1269498	6	165.0	27-03-24 05:42:48.127005
9.599	0.048	250	250	-1504561.0	-1505983.0	-1507521.0	-1507898.0	-1804015.0	-1801131.0	-1801222.0	-1799853.0	-2.39409996	-0.25779794	20.4755241	1711514576.167128	6	165.0	27-03-24 05:42:56.167182
10.199	0.051	250	250	-1127486.0	-1128174.0	-1129385.0	-1129946.0	-1352138.0	-1349673.0	-1349845.0	-1348667.0	-1.79455409	-0.193243305	20.483286	1711514584.191043	6	165.0	27-03-24 05:43:04.191097
10.8	0.054	250	250	-750249.3	-750185.4	-751070.0	-751829.9	-900044.6	-898003.6	-898246.7	-897282.7	-1.19479623	-0.128665493	20.4915269	1711514592.0222645	6	165.0	27-03-24 05:43:12.022327
11.4	0.058	250	250	-373555.0	-372736.6	-373314.6	-374255.7	-448603.0	-447017.9	-447329.9	-446530.8	-0.595888399	-0.0641805168	20.4910478	1711514599.8305185	6	165.0	27-03-24 05:43:19.830580
12.0	0.061	250	250	3346.504	4900.656	4642.364	3524.148	3078.876	4240.544	3841.148	4466.924	0.0033795632	0.000351670258	20.5745117	1711514607.9106448	6	165.0	27-03-24 05:43:27.910708
12.599	0.064	250	250	379968.6	382261.3	382326.7	381030.5	454423.5	455139.8	454684.3	455087.5	0.602176154	0.0648278114	20.6555799	1711514615.762511	6	165.0	27-03-24 05:43:35.762573
13.2	0.067	250	250	756963.6	760000.7	760389.2	758907.3	906226.6	906484.0	905963.8	906167.4	1.20157126	0.129373535	20.6643	1711514623.779043	6	165.0	27-03-24 05:43:43.779097
13.799	0.07	250	250	1133492.0	1137271.0	1137987.0	1136323.0	1357435.0	1357253.0	1356661.0	1356658.0	1.80022318	0.193826713	20.6546216	1711514631.8179631	6	165.0	27-03-24 05:43:51.818050
14.399	0.073	250	250	1510340.0	1514870.0	1515895.0	1514053.0	1809070.0	1808462.0	1807792.0	1807630.0	2.39934158	0.258345708	20.6670789	1711514639.911106	6	165.0	27-03-24 05:43:59.911162
14.999	0.076	250	250	1886934.0	1892210.0	1893554.0	1891529.0	2260474.0	2259441.0	2258694.0	2258310.0	2.99809874	0.322834792	20.7119252	1711514647.992729	6	165.0	27-03-24 05:44:07.992784
15.599	0.079	250	250	2264385.0	2270399.0	2272072.0	2269860.0	2712874.0	2711388.0	2710571.0	2710017.0	3.59808808	0.387438698	20.7543758	1711514656.070863	6	165.0	27-03-24 05:44:16.070916
16.2	0.082	250	250	2641311.0	2648065.0	2650060.0	2647658.0	3164651.0	3162730.0	3161822.0	3161037.0	4.19733142	0.451969241	20.7852316	1711514664.1510196	6	165.0	27-03-24 05:44:24.151074
16.8	0.085	250	250	3017861.0	3025354.0	3027669.0	3025085.0	3615713.0	3613354.0	3612401.0	3611452.0	4.79604626	0.516403093	20.8312277	1711514671.9846377	6	165.0	27-03-24 05:44:31.984692
17.4	0.088	250	250	3394644.0	3402899.0	3405555.0	3402773.0	4067295.0	4064516.0	4063442.0	4062302.0	5.39501954	0.580913285	20.8744449	1711514679.8629115	6	165.0	27-03-24 05:44:39.862967
18.0	0.092	250	250	3771423.0	3780413.0	3783401.0	3780429.0	4518859.0	4515683.0	4514528.0	4513204.0	5.99407266	0.645418675	20.9573339	1711514687.6691833	6	165.0	27-03-24 05:44:47.669238
18.6	0.095	250	250	4148210.0	4157940.0	4161227.0	4158100.0	4970430.0	4966808.0	4965604.0	4964059.0	6.59312538	0.709930723	21.0330359	1711514695.7560568	6	165.0	27-03-24 05:44:55.756113
19.199	0.098	250	250	4524554.0	4535045.0	4538658.0	4535322.0	5421578.0	5417510.0	5416235.0	5414506.0	7.19146858	0.774374939	21.0681079	1711514703.8293912	6	165.0	27-03-24 05:45:03.829448
19.8	0.101	250	250	4901680.0	4912919.0	4916851.0	4913313.0	5873532.0	5869061.0	5867710.0	5865777.0	7.79098527	0.838941054	21.1175538	1711514711.8876696	6	165.0	27-03-24 05:45:11.887727
20.4	0.104	250	250	5278469.0	5290424.0	5294690.0	5290970.0	6325323.0	6320417.0	6318996.0	6316833.0	8.39002705	0.903476698	21.1844399	1711514719.9185972	6	165.0	27-03-24 05:45:19.918654
21.0	0.107	250	250	5654924.0	5667644.0	5672239.0	5668332.0	6776539.0	6771172.0	6769691.0	6767331.0	8.98846991	0.96790889	21.2373355	1711514727.7266257	6	165.0	27-03-24 05:45:27.726681
