# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	1.7587939698492463	10-04-24 17:29:52.966097
0	10000000.0	1.0	1164285.7142857143	0.2	1.7587939698492463	10-04-24 17:29:53.191834
0	10000000.0	1.0	2228571.4285714286	0.2	1.7587939698492463	10-04-24 17:29:53.417733
0	10000000.0	1.0	3292857.1428571427	0.2	1.7587939698492463	10-04-24 17:29:53.646710
0	10000000.0	1.0	4357142.857142857	0.2	1.7587939698492463	10-04-24 17:29:53.872773
0	10000000.0	1.0	5421428.571428572	0.2	1.7587939698492463	10-04-24 17:29:54.098262
0	10000000.0	1.0	6485714.285714285	0.2	1.7587939698492463	10-04-24 17:29:54.324752
0	10000000.0	1.0	7550000.0	0.2	1.7587939698492463	10-04-24 17:29:54.550898
0	10000000.0	1.0	8614285.714285715	0.2	1.7587939698492463	10-04-24 17:29:54.782020
0	10000000.0	1.0	9678571.42857143	0.2	1.7587939698492463	10-04-24 17:29:55.008172
0	10000000.0	1.0	10742857.142857144	0.2	1.7587939698492463	10-04-24 17:29:55.234750
0	10000000.0	1.0	11807142.857142856	0.2	1.7587939698492463	10-04-24 17:29:55.462115
0	10000000.0	1.0	12871428.57142857	0.2	1.7587939698492463	10-04-24 17:29:55.688187
0	10000000.0	1.0	13935714.285714285	0.2	1.7587939698492463	10-04-24 17:29:55.913072
0	10000000.0	1.0	15000000.0	0.2	1.7587939698492463	10-04-24 17:29:56.138912
