# 
ch2a	ch2a avglen	Delay	a	
-1128437.0	10.0	0.1	23.0	12-12-23 19:22:22.204384
-1128437.0	19.166666666666664	0.1	23.0	12-12-23 19:22:22.340776
-1128437.0	28.333333333333332	0.1	23.0	12-12-23 19:22:22.476958
-1128437.0	37.5	0.1	23.0	12-12-23 19:22:22.614258
-627060.2	46.666666666666664	0.1	23.0	12-12-23 19:22:22.750940
-130698.8	55.833333333333336	0.1	23.0	12-12-23 19:22:22.886906
-130698.8	65.0	0.1	23.0	12-12-23 19:22:23.024140
-130698.8	74.16666666666667	0.1	23.0	12-12-23 19:22:23.161673
-130698.8	83.33333333333333	0.1	23.0	12-12-23 19:22:23.298713
1325827.0	92.5	0.1	23.0	12-12-23 19:22:23.435887
1325827.0	101.66666666666667	0.1	23.0	12-12-23 19:22:23.572149
1325827.0	110.83333333333333	0.1	23.0	12-12-23 19:22:23.708842
1325827.0	120.0	0.1	23.0	12-12-23 19:22:23.846515
