# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.078	0.0	250	250	-7450836.0	-7464009.0	-7470839.0	-7468457.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6882268	1713948902.1527038	6	4.0	24-04-24 10:55:02.152774
0.6	0.002	250	250	-7154594.0	-7167122.0	-7173596.0	-7171059.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6811357	1713948908.9508805	6	4.0	24-04-24 10:55:08.950948
1.2	0.005	250	250	-6779474.0	-6791279.0	-6797401.0	-6795055.0	-8124141.0	-8115289.0	-8114266.0	-8110262.0	-1.16073576	22.693018	1713948915.7307408	6	4.0	24-04-24 10:55:15.730795
1.8	0.008	250	250	-6403529.0	-6414562.0	-6420372.0	-6418210.0	-7673350.0	-7664908.0	-7663977.0	-7660149.0	-1.09633865	22.739685	1713948922.5112476	6	4.0	24-04-24 10:55:22.511300
2.401	0.011	250	250	-6026365.0	-6036672.0	-6042156.0	-6040200.0	-7221642.0	-7213626.0	-7212767.0	-7209133.0	-1.03180064	22.7641204	1713948929.2895193	6	4.0	24-04-24 10:55:29.289577
3.001	0.014	250	250	-5649736.0	-5659296.0	-5664431.0	-5662661.0	-6770337.0	-6762756.0	-6761941.0	-6758509.0	-0.96732055	22.7844354	1713948936.070921	6	4.0	24-04-24 10:55:36.070971
3.6	0.018	250	250	-5273252.0	-5282078.0	-5286899.0	-5285327.0	-6319166.0	-6312003.0	-6311271.0	-6308034.0	-0.902867658	22.7923889	1713948942.8519964	6	4.0	24-04-24 10:55:42.852055
4.2	0.021	250	250	-4896374.0	-4904454.0	-4908924.0	-4907582.0	-5867596.0	-5860851.0	-5860237.0	-5857172.0	-0.838353055	22.8215198	1713948949.6369178	6	4.0	24-04-24 10:55:49.636969
4.8	0.024	250	250	-4519777.0	-4527135.0	-4531263.0	-4530091.0	-5416453.0	-5410141.0	-5409562.0	-5406698.0	-0.773898658	22.7715948	1713948956.4190776	6	4.0	24-04-24 10:55:56.419138
5.4	0.027	250	250	-4142705.0	-4149307.0	-4153157.0	-4152149.0	-4964812.0	-4958943.0	-4958477.0	-4955789.0	-0.709375827	22.6728947	1713948963.2026837	6	4.0	24-04-24 10:56:03.202743
6.0	0.03	250	250	-3766076.0	-3771942.0	-3775453.0	-3774640.0	-4513461.0	-4508003.0	-4507606.0	-4505122.0	-0.644899798	22.591539	1713948969.98144	6	4.0	24-04-24 10:56:09.981493
6.6	0.033	250	250	-3389075.0	-3394199.0	-3397362.0	-3396761.0	-4061760.0	-4056705.0	-4056393.0	-4054121.0	-0.580354516	22.5991092	1713948976.7824242	6	4.0	24-04-24 10:56:16.782485
7.2	0.036	250	250	-3012486.0	-3016862.0	-3019727.0	-3019308.0	-3610524.0	-3605919.0	-3605681.0	-3603565.0	-0.515897407	22.5436263	1713948983.5881548	6	4.0	24-04-24 10:56:23.588211
7.8	0.039	250	250	-2635051.0	-2638706.0	-2641222.0	-2640993.0	-3158309.0	-3154137.0	-3153954.0	-3152048.0	-0.45129265	22.5244613	1713948990.3985453	6	4.0	24-04-24 10:56:30.398595
8.4	0.042	250	250	-2258565.0	-2261462.0	-2263664.0	-2263623.0	-2707229.0	-2703483.0	-2703393.0	-2701675.0	-0.386853036	22.4549879	1713948997.2022748	6	4.0	24-04-24 10:56:37.202323
8.999	0.045	250	250	-1882057.0	-1884215.0	-1886087.0	-1886247.0	-2256090.0	-2252783.0	-2252778.0	-2251211.0	-0.322407963	22.4677327	1713949003.9797373	6	4.0	24-04-24 10:56:43.979825
9.599	0.048	250	250	-1505154.0	-1506562.0	-1508121.0	-1508462.0	-1804458.0	-1801606.0	-1801683.0	-1800332.0	-0.257891627	22.4065003	1713949010.765788	6	4.0	24-04-24 10:56:50.765847
10.2	0.051	250	250	-1128071.0	-1128739.0	-1129975.0	-1130509.0	-1352672.0	-1350220.0	-1350373.0	-1349219.0	-0.193353351	22.2932348	1713949017.5490599	6	4.0	24-04-24 10:56:57.549111
10.8	0.054	250	250	-750819.3	-750740.3	-751645.7	-752379.3	-900612.2	-898590.8	-898831.0	-897860.4	-0.128763138	22.1944388	1713949024.332205	6	4.0	24-04-24 10:57:04.332264
11.4	0.057	250	250	-374091.0	-373275.9	-373862.8	-374781.1	-449195.1	-447637.5	-447962.1	-447136.3	-0.0642732018	22.1518924	1713949031.1135962	6	4.0	24-04-24 10:57:11.113658
12.0	0.061	250	250	2774.012	4325.42	4070.308	2961.496	2411.54	3541.904	3155.32	3782.996	0.000248236237	22.1213241	1713949037.8937135	6	4.0	24-04-24 10:57:17.893774
12.6	0.064	250	250	379478.4	381765.5	381834.3	380547.2	453817.5	454506.7	454038.7	454467.2	0.0647321398	22.1336856	1713949044.6765804	6	4.0	24-04-24 10:57:24.676638
13.2	0.067	250	250	756470.7	759492.7	759889.3	758410.1	905578.0	905834.4	905296.7	905531.3	0.129275953	22.0492635	1713949051.47661	6	4.0	24-04-24 10:57:31.476672
13.799	0.07	250	250	1133028.0	1136782.0	1137507.0	1135838.0	1356831.0	1356666.0	1356052.0	1356097.0	0.193739474	21.8860729	1713949058.2633443	6	4.0	24-04-24 10:57:38.263391
14.399	0.073	250	250	1509887.0	1514373.0	1515429.0	1513566.0	1808420.0	1807837.0	1807148.0	1806959.0	0.258256402	21.859146	1713949065.048922	6	4.0	24-04-24 10:57:45.048976
14.999	0.076	250	250	1886518.0	1891743.0	1893120.0	1891070.0	2259788.0	2258774.0	2257981.0	2257659.0	0.322731923	21.7867979	1713949071.835179	6	4.0	24-04-24 10:57:51.835236
15.599	0.079	250	250	2263897.0	2269857.0	2271565.0	2269327.0	2712025.0	2710563.0	2709725.0	2709174.0	0.387339073	21.8090294	1713949078.61758	6	4.0	24-04-24 10:57:58.617636
16.2	0.082	250	250	2640907.0	2647611.0	2649637.0	2647203.0	3163760.0	3161871.0	3160961.0	3160230.0	0.451866651	21.729686	1713949085.4016602	6	4.0	24-04-24 10:58:05.401722
16.8	0.085	250	250	3017492.0	3024932.0	3027282.0	3024668.0	3615126.0	3612788.0	3611780.0	3610893.0	0.516344102	21.6705618	1713949092.1844945	6	4.0	24-04-24 10:58:12.184554
17.4	0.088	250	250	3394444.0	3402641.0	3405317.0	3402500.0	4066903.0	4064170.0	4063095.0	4062011.0	0.580885198	21.5303693	1713949098.9694061	6	4.0	24-04-24 10:58:18.969462
18.0	0.091	250	250	3771362.0	3780288.0	3783296.0	3780306.0	4518565.0	4515435.0	4514256.0	4512960.0	0.645402495	21.5530799	1713949105.750477	6	4.0	24-04-24 10:58:25.750530
18.6	0.095	250	250	4148062.0	4157726.0	4161064.0	4157884.0	4969993.0	4966439.0	4965220.0	4963723.0	0.7098974	21.4968305	1713949112.55866	6	4.0	24-04-24 10:58:32.558721
19.199	0.098	250	250	4524418.0	4534815.0	4538458.0	4535097.0	5420976.0	5416982.0	5415664.0	5413975.0	0.7743189	21.3399644	1713949119.3418562	6	4.0	24-04-24 10:58:39.341913
19.8	0.101	250	250	4901393.0	4912552.0	4916523.0	4912959.0	5872829.0	5868361.0	5867000.0	5865147.0	0.838860323	21.3547215	1713949126.1208932	6	4.0	24-04-24 10:58:46.120972
20.4	0.104	250	250	5278138.0	5290032.0	5294322.0	5290565.0	6324281.0	6319415.0	6317965.0	6315924.0	0.903355425	21.3262614	1713949132.9113615	6	4.0	24-04-24 10:58:52.911411
21.0	0.107	250	250	5654509.0	5667101.0	5671752.0	5667806.0	6775402.0	6770107.0	6768574.0	6766324.0	0.967802776	21.2229617	1713949139.692553	6	4.0	24-04-24 10:58:59.692609
21.6	0.11	250	250	6030946.0	6044314.0	6049275.0	6045146.0	7226488.0	7220742.0	7219180.0	7216695.0	1.03223361	21.3033591	1713949146.4762232	6	4.0	24-04-24 10:59:06.476279
22.199	0.113	250	250	6406750.0	6420870.0	6426153.0	6421825.0	7676911.0	7670755.0	7669058.0	7666433.0	1.09657788	21.2667538	1713949153.260954	6	4.0	24-04-24 10:59:13.261011
22.799	0.116	250	250	6782926.0	6797797.0	6803385.0	6798900.0	8127878.0	8121270.0	8119491.0	8116674.0	1.16098938	21.2817984	1713949160.041514	6	4.0	24-04-24 10:59:20.041572
23.399	0.12	250	250	6855043.0	7485036.0	6876022.0	7486636.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.3262614	1713949166.818984	6	4.0	24-04-24 10:59:26.819052
23.999	0.123	250	250	6846606.0	7485209.0	6867678.0	7486826.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.2827567	1713949173.591614	6	4.0	24-04-24 10:59:33.591676
