# 
voltage	Source_Voltage	Delay	a	
993.386455	1000.0	0.1	0	17-09-24 15:41:14.305212
993.4043549999999	1000.0	0.1	0	17-09-24 15:41:14.428966
993.429415	1000.0	0.1	0	17-09-24 15:41:14.551629
993.361395	1000.0	0.1	0	17-09-24 15:41:14.675172
993.273685	1000.0	0.1	0	17-09-24 15:41:14.797331
993.23878	1000.0	0.1	0	17-09-24 15:41:14.919812
993.227145	1000.0	0.1	0	17-09-24 15:41:15.043632
993.221775	1000.0	0.1	0	17-09-24 15:41:15.166524
993.21014	1000.0	0.1	0	17-09-24 15:41:15.289673
993.198505	1000.0	0.1	0	17-09-24 15:41:15.413759
993.19582	1000.0	0.1	0	17-09-24 15:41:15.536623
993.185975	1000.0	0.1	0	17-09-24 15:41:15.659922
993.17971	1000.0	0.1	0	17-09-24 15:41:15.783422
993.1761300000001	1000.0	0.1	0	17-09-24 15:41:15.907104
993.1788150000001	1000.0	0.1	0	17-09-24 15:41:16.030846
993.17971	1000.0	0.1	0	17-09-24 15:41:16.154272
993.17971	1000.0	0.1	0	17-09-24 15:41:16.277262
993.180605	1000.0	0.1	0	17-09-24 15:41:16.400606
993.180605	1000.0	0.1	0	17-09-24 15:41:16.523792
993.17971	1000.0	0.1	0	17-09-24 15:41:16.646865
993.1904499999999	1000.0	0.1	0	17-09-24 15:41:16.769411
993.18866	1000.0	0.1	0	17-09-24 15:41:16.892633
993.1913450000001	1000.0	0.1	0	17-09-24 15:41:17.015939
993.1895549999999	1000.0	0.1	0	17-09-24 15:41:17.138648
993.1841850000001	1000.0	0.1	0	17-09-24 15:41:17.261159
993.185975	1000.0	0.1	0	17-09-24 15:41:17.384608
993.1913450000001	1000.0	0.1	0	17-09-24 15:41:17.508019
993.196715	1000.0	0.1	0	17-09-24 15:41:17.631541
993.205665	1000.0	0.1	0	17-09-24 15:41:17.754606
993.2083500000001	1000.0	0.1	0	17-09-24 15:41:17.876949
993.209245	1000.0	0.1	0	17-09-24 15:41:18.000356
993.207455	1000.0	0.1	0	17-09-24 15:41:18.123839
993.21193	1000.0	0.1	0	17-09-24 15:41:18.247045
993.2164050000001	1000.0	0.1	0	17-09-24 15:41:18.370427
993.214615	1000.0	0.1	0	17-09-24 15:41:18.494028
993.21372	1000.0	0.1	0	17-09-24 15:41:18.617042
993.209245	1000.0	0.1	0	17-09-24 15:41:18.740370
993.2002950000001	1000.0	0.1	0	17-09-24 15:41:18.863586
993.198505	1000.0	0.1	0	17-09-24 15:41:18.987150
993.193135	1000.0	0.1	0	17-09-24 15:41:19.110473
993.1904499999999	1000.0	0.1	0	17-09-24 15:41:19.234037
993.18508	1000.0	0.1	0	17-09-24 15:41:19.356711
993.18329	1000.0	0.1	0	17-09-24 15:41:19.479730
993.17434	1000.0	0.1	0	17-09-24 15:41:19.603225
993.171655	1000.0	0.1	0	17-09-24 15:41:19.726675
993.17792	1000.0	0.1	0	17-09-24 15:41:19.850087
993.18508	1000.0	0.1	0	17-09-24 15:41:19.973438
993.1868700000001	1000.0	0.1	0	17-09-24 15:41:20.096607
993.1895549999999	1000.0	0.1	0	17-09-24 15:41:20.218821
993.18866	1000.0	0.1	0	17-09-24 15:41:20.342030
993.1895549999999	1000.0	0.1	0	17-09-24 15:41:20.465805
993.1949249999999	1000.0	0.1	0	17-09-24 15:41:20.588505
993.198505	1000.0	0.1	0	17-09-24 15:41:20.711944
993.1922400000001	1000.0	0.1	0	17-09-24 15:41:20.834172
993.1868700000001	1000.0	0.1	0	17-09-24 15:41:20.957226
993.18866	1000.0	0.1	0	17-09-24 15:41:21.080071
993.1904499999999	1000.0	0.1	0	17-09-24 15:41:21.203127
993.1976099999999	1000.0	0.1	0	17-09-24 15:41:21.325383
993.19582	1000.0	0.1	0	17-09-24 15:41:21.448105
993.1922400000001	1000.0	0.1	0	17-09-24 15:41:21.570730
993.1922400000001	1000.0	0.1	0	17-09-24 15:41:21.693841
993.193135	1000.0	0.1	0	17-09-24 15:41:21.816883
993.193135	1000.0	0.1	0	17-09-24 15:41:21.939735
993.1922400000001	1000.0	0.1	0	17-09-24 15:41:22.062642
993.1913450000001	1000.0	0.1	0	17-09-24 15:41:22.185380
993.1868700000001	1000.0	0.1	0	17-09-24 15:41:22.308599
993.1814999999999	1000.0	0.1	0	17-09-24 15:41:22.431649
993.1922400000001	1000.0	0.1	0	17-09-24 15:41:22.554520
993.1994000000001	1000.0	0.1	0	17-09-24 15:41:22.676968
993.20119	1000.0	0.1	0	17-09-24 15:41:22.799318
993.20477	1000.0	0.1	0	17-09-24 15:41:22.921850
993.20119	1000.0	0.1	0	17-09-24 15:41:23.044942
993.1913450000001	1000.0	0.1	0	17-09-24 15:41:23.167852
993.1841850000001	1000.0	0.1	0	17-09-24 15:41:23.290576
993.18866	1000.0	0.1	0	17-09-24 15:41:23.413567
993.187765	1000.0	0.1	0	17-09-24 15:41:23.537093
