# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.097	0.0	250	250	-7439755.0	-7453256.0	-7460351.0	-7458311.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8759317	9.9e+37	24.3120731	6	155.0	26-03-24 03:50:22.465282
0.6	0.002	250	250	-7153741.0	-7166264.0	-7172732.0	-7170369.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764601	9.9e+37	24.2684622	6	155.0	26-03-24 03:50:30.269819
1.201	0.005	250	250	-6778730.0	-6790536.0	-6796635.0	-6794480.0	-8124443.0	-8115490.0	-8114571.0	-8110529.0	-10.7798795	-1.16074898	24.3553848	6	155.0	26-03-24 03:50:38.084544
1.8	0.008	250	250	-6402853.0	-6413886.0	-6419709.0	-6417693.0	-7674112.0	-7665547.0	-7664734.0	-7660848.0	-10.1822075	-1.0963978	24.2997941	6	155.0	26-03-24 03:50:45.924208
2.401	0.011	250	250	-6025623.0	-6035911.0	-6041406.0	-6039576.0	-7222015.0	-7213870.0	-7213128.0	-7209432.0	-9.58239099	-1.03179363	24.2822851	6	155.0	26-03-24 03:50:53.955475
3.001	0.014	250	250	-5649020.0	-5658591.0	-5663733.0	-5662107.0	-6770197.0	-6762540.0	-6761873.0	-6758363.0	-8.9835848	-0.967261676	24.3314251	6	155.0	26-03-24 03:51:01.801900
3.6	0.018	250	250	-5272537.0	-5281371.0	-5286149.0	-5284729.0	-6319244.0	-6311959.0	-6311360.0	-6308046.0	-8.38499234	-0.902827261	24.2039553	6	155.0	26-03-24 03:51:09.822624
4.201	0.021	250	250	-4895627.0	-4903722.0	-4908181.0	-4906926.0	-5867274.0	-5860479.0	-5859924.0	-5856831.0	-7.7857226	-0.838260918	24.1127242	6	155.0	26-03-24 03:51:17.660516
4.8	0.024	250	250	-4519117.0	-4526463.0	-4530628.0	-4529555.0	-5416007.0	-5409640.0	-5409167.0	-5406270.0	-7.18708399	-0.773783922	24.0205716	6	155.0	26-03-24 03:51:25.691657
5.4	0.027	250	250	-4142024.0	-4148631.0	-4152466.0	-4151571.0	-4963929.0	-4958018.0	-4957598.0	-4954899.0	-6.58752025	-0.709224242	23.9671231	6	155.0	26-03-24 03:51:33.526587
6.0	0.03	250	250	-3765416.0	-3771249.0	-3774763.0	-3774077.0	-4512899.0	-4507418.0	-4507044.0	-4504535.0	-5.98870867	-0.644785323	23.9720299	6	155.0	26-03-24 03:51:41.339258
6.6	0.033	250	250	-3388324.0	-3393425.0	-3396602.0	-3396102.0	-4061250.0	-4056158.0	-4055903.0	-4053556.0	-5.38916675	-0.580258853	23.830438	6	155.0	26-03-24 03:51:49.191686
7.2	0.036	250	250	-3011790.0	-3016143.0	-3018999.0	-3018677.0	-3610041.0	-3605409.0	-3605215.0	-3603079.0	-4.79054483	-0.515805897	23.9293405	6	155.0	26-03-24 03:51:57.280869
7.801	0.039	250	250	-2634382.0	-2638014.0	-2640532.0	-2640385.0	-3157728.0	-3153519.0	-3153403.0	-3151456.0	-4.19046118	-0.451190373	23.8737497	6	155.0	26-03-24 03:52:05.128116
