# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
11.399	0.058	250	250	22.236027	1714470750.9000425	-0.595806236	-373394.3	-372585.6	-373157.3	-374094.4	-0.0641817428	-448633.2	-447041.3	-447354.6	-446552.4	20	901.0089100891008	30-04-24 11:52:37.343279
11.999	0.061	250	250	22.0448555	1714470777.3825965	0.00353041676	3526.668	5075.204	4826.428	3706.24	0.000384384646	3301.94	4452.94	4060.936	4679.432	20	901.0089100891008	30-04-24 11:53:03.824524
12.598	0.064	250	250	21.9780653	1714470803.8627331	0.602458061	380196.1	382479.8	382550.5	381251.4	0.0649073966	454946.6	455643.8	455182.8	455595.3	20	901.0089100891008	30-04-24 11:53:30.304792
13.198	0.067	250	250	21.7899601	1714470830.3426414	1.20181439	757159.7	760186.3	760579.8	759097.0	0.129485026	906950.7	907230.2	906684.3	906904.9	20	901.0089100891008	30-04-24 11:53:56.782358
13.798	0.07	250	250	21.5609376	1714470856.8197105	1.80039717	1133643.0	1137412.0	1138131.0	1136459.0	0.193969649	1358353.0	1358170.0	1357551.0	1357575.0	20	901.0089100891008	30-04-24 11:54:23.259955
14.398	0.073	250	250	21.5060297	1714470883.2987406	2.39970126	1510573.0	1515082.0	1516128.0	1514257.0	0.258522985	1810229.0	1809627.0	1808945.0	1808788.0	20	901.0089100891008	30-04-24 11:54:49.739648
14.998	0.076	250	250	21.2381021	1714470909.8203328	2.99846015	1887168.0	1892401.0	1893782.0	1891715.0	0.323018412	2261695.0	2260658.0	2259875.0	2259562.0	20	901.0089100891008	30-04-24 11:55:16.261823
15.598	0.08	250	250	21.2398269	1714470936.2999887	3.59839682	2264514.0	2270498.0	2272194.0	2269949.0	0.387631461	2714013.0	2712541.0	2711682.0	2711182.0	20	901.0089100891008	30-04-24 11:55:42.740494
16.198	0.083	250	250	21.3272196	1714470962.8002653	4.19768675	2641456.0	2648183.0	2650208.0	2647776.0	0.452178335	3165842.0	3163944.0	3163024.0	3162329.0	20	901.0089100891008	30-04-24 11:56:09.243179
16.798	0.086	250	250	21.582115	1714470989.2803864	4.7964587	3018062.0	3025528.0	3027870.0	3025248.0	0.516665867	3617299.0	3614946.0	3613963.0	3613053.0	20	901.0089100891008	30-04-24 11:56:35.724450
17.398	0.089	250	250	21.6545589	1714471015.7645152	5.39561109	3394922.0	3403122.0	3405787.0	3402990.0	0.581180756	4068883.0	4066117.0	4065030.0	4063944.0	20	901.0089100891008	30-04-24 11:57:02.204982
17.998	0.092	250	250	21.7937931	1714471042.242503	5.99485376	3771808.0	3780739.0	3783752.0	3780754.0	0.64570883	4520583.0	4517388.0	4516236.0	4514953.0	20	901.0089100891008	30-04-24 11:57:28.683847
18.598	0.095	250	250	21.9840064	1714471068.72203	6.59400571	4148649.0	4158339.0	4161691.0	4158490.0	0.710222506	4972224.0	4968570.0	4967372.0	4965878.0	20	901.0089100891008	30-04-24 11:57:55.164327
19.197	0.098	250	250	22.2078544	1714471095.2130878	7.19250837	4525072.0	4535525.0	4539201.0	4535799.0	0.774657165	5423272.0	5419159.0	5417862.0	5416232.0	20	901.0089100891008	30-04-24 11:58:21.653276
19.798	0.102	250	250	22.3932764	1714471121.6895592	7.79213394	4902230.0	4913427.0	4917428.0	4913834.0	0.839224378	5875297.0	5870751.0	5869392.0	5867579.0	20	901.0089100891008	30-04-24 11:58:48.131042
20.398	0.105	250	250	22.5622165	1714471148.1676345	8.39130105	5279094.0	5290984.0	5295312.0	5291521.0	0.903694979	6326612.0	6321596.0	6320192.0	6318206.0	20	901.0089100891008	30-04-24 11:59:14.609358
20.998	0.108	250	250	22.6836271	1714471174.6473253	8.98994439	5655619.0	5668245.0	5672905.0	5668946.0	0.968109861	6777523.0	6772072.0	6770562.0	6768444.0	20	901.0089100891008	30-04-24 11:59:41.087484
21.598	0.111	250	250	22.6522923	1714471201.124686	9.58868816	6032239.0	6045578.0	6050577.0	6046418.0	1.03255507	7228643.0	7222793.0	7221158.0	7218832.0	20	901.0089100891008	30-04-24 12:00:07.569434
22.197	0.114	250	250	22.5766861	1714471227.6151435	10.1865726	6408249.0	6422378.0	6427678.0	6423308.0	1.09688538	7678908.0	7672633.0	7670910.0	7668438.0	20	901.0089100891008	30-04-24 12:00:34.056891
22.797	0.117	250	250	22.3134539	1714471254.0928557	10.7854539	6784942.0	6799839.0	6805420.0	6800885.0	1.16135113	8130235.0	8123499.0	8121700.0	8119016.0	20	901.0089100891008	30-04-24 12:01:00.535542
23.397	0.121	250	250	22.1100167	1714471280.570838	11.3834361	6856847.0	7485568.0	6878008.0	7487189.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	901.0089100891008	30-04-24 12:01:27.000979
23.997	0.124	250	250	21.979311	1714471307.0386496	11.969946	6848137.0	7485827.0	6869397.0	7487381.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	901.0089100891008	30-04-24 12:01:53.468061
