# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.1	0.0	250	250	-7448236.0	-7461569.0	-7468377.0	-7466195.0	-7448745.0	-7442869.0	-7441762.0	-7438961.0	-11.8945908	24.4166008	6	23.0	11-03-24 17:05:55.719270
0.601	0.002	250	250	-7160513.0	-7173040.0	-7179501.0	-7177078.0	-7179588.0	-7174013.0	-7172953.0	-7170218.0	-11.3868895	24.4424035	6	23.0	11-03-24 17:06:02.886289
1.201	0.005	250	250	-6785302.0	-6797120.0	-6803248.0	-6801012.0	-6803409.0	-6798050.0	-6797100.0	-6794451.0	-10.7900657	24.3974125	6	23.0	11-03-24 17:06:10.157257
1.8	0.008	250	250	-6409121.0	-6420196.0	-6425958.0	-6423946.0	-6426249.0	-6421126.0	-6420261.0	-6417751.0	-10.1919225	24.4921659	6	23.0	11-03-24 17:06:17.631627
2.401	0.012	250	250	-6031594.0	-6041927.0	-6047372.0	-6045529.0	-6047768.0	-6042895.0	-6042055.0	-6039661.0	-9.591687	24.5234978	6	23.0	11-03-24 17:06:25.104865
3.001	0.015	250	250	-5654713.0	-5664306.0	-5669408.0	-5667765.0	-5669898.0	-5665259.0	-5664486.0	-5662208.0	-8.99244028	24.5419283	6	23.0	11-03-24 17:06:32.275377
3.601	0.018	250	250	-5277873.0	-5286731.0	-5291520.0	-5290042.0	-5292113.0	-5287720.0	-5287034.0	-5284859.0	-8.39329818	24.6297725	6	23.0	11-03-24 17:06:39.953420
4.201	0.021	250	250	-4900762.0	-4908860.0	-4913321.0	-4912032.0	-4913991.0	-4909801.0	-4909202.0	-4907166.0	-7.7936443	24.6055136	6	23.0	11-03-24 17:06:47.636899
4.8	0.024	250	250	-4523880.0	-4531257.0	-4535393.0	-4534303.0	-4536155.0	-4532208.0	-4531673.0	-4529722.0	-7.19445169	24.6350025	6	23.0	11-03-24 17:06:54.811315
5.401	0.027	250	250	-4146498.0	-4153134.0	-4156942.0	-4156026.0	-4157766.0	-4154071.0	-4153610.0	-4151809.0	-6.594452	24.670942	6	23.0	11-03-24 17:07:02.178082
