# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.022	0.0	250	250	-7453332.0	-7466352.0	-7472960.0	-7470533.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.835573	1714429608.994319	20.0	3901.0386103861038	30-04-24 00:26:48.994391
0.6	0.003	250	250	-7156254.0	-7168830.0	-7175281.0	-7172772.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.5313276	1714429635.4496915	20.0	3901.0386103861038	30-04-24 00:27:15.449764
1.2	0.006	250	250	-6779714.0	-6791568.0	-6797644.0	-6795393.0	-8124498.0	-8115624.0	-8114673.0	-8110594.0	9.9e+37	9.9e+37	21.3594169	1714429661.9041712	20.0	3901.0386103861038	30-04-24 00:27:41.904241
1.799	0.009	250	250	-6403273.0	-6414415.0	-6420175.0	-6418081.0	-7673929.0	-7665527.0	-7664607.0	-7660755.0	9.9e+37	9.9e+37	21.1797444	1714429688.3774228	20.0	3901.0386103861038	30-04-24 00:28:08.377493
2.4	0.012	250	250	-6025856.0	-6036255.0	-6041669.0	-6039807.0	-7222248.0	-7214202.0	-7213382.0	-7209764.0	9.9e+37	9.9e+37	21.2314901	1714429714.8342254	20.0	3901.0386103861038	30-04-24 00:28:34.834297
3.0	0.015	250	250	-5649110.0	-5658777.0	-5663867.0	-5662180.0	-6771232.0	-6763634.0	-6762875.0	-6759431.0	9.9e+37	9.9e+37	21.2925309	1714429741.2899845	20.0	3901.0386103861038	30-04-24 00:29:01.290052
3.6	0.018	250	250	-5272510.0	-5281425.0	-5286202.0	-5284703.0	-6320495.0	-6313296.0	-6312621.0	-6309391.0	9.9e+37	9.9e+37	21.4188286	1714429767.7458773	20.0	3901.0386103861038	30-04-24 00:29:27.745946
4.2	0.021	250	250	-4895613.0	-4903756.0	-4908201.0	-4906905.0	-5869150.0	-5862395.0	-5861807.0	-5858745.0	9.9e+37	9.9e+37	21.5255781	1714429794.2026935	20.0	3901.0386103861038	30-04-24 00:29:54.202762
4.799	0.024	250	250	-4519020.0	-4526413.0	-4530560.0	-4529426.0	-5418073.0	-5411764.0	-5411206.0	-5408377.0	9.9e+37	9.9e+37	21.7267154	1714429820.6539986	20.0	3901.0386103861038	30-04-24 00:30:20.654068
5.4	0.027	250	250	-4141935.0	-4148573.0	-4152405.0	-4151437.0	-4966205.0	-4960319.0	-4959858.0	-4957188.0	9.9e+37	9.9e+37	21.8606792	1714429847.110489	20.0	3901.0386103861038	30-04-24 00:30:47.110555
5.999	0.03	250	250	-3765270.0	-3771165.0	-3774668.0	-3773890.0	-4514913.0	-4509465.0	-4509085.0	-4506627.0	9.9e+37	9.9e+37	22.0897976	1714429873.5674636	20.0	3901.0386103861038	30-04-24 00:31:13.567532
6.599	0.033	250	250	-3388207.0	-3393358.0	-3396525.0	-3395945.0	-4062947.0	-4057953.0	-4057633.0	-4055368.0	9.9e+37	9.9e+37	22.2949596	1714429900.02226	20.0	3901.0386103861038	30-04-24 00:31:40.022328
7.199	0.036	250	250	-3011669.0	-3016070.0	-3018910.0	-3018526.0	-3611611.0	-3607035.0	-3606786.0	-3604694.0	9.9e+37	9.9e+37	22.4572877	1714429926.4766736	20.0	3901.0386103861038	30-04-24 00:32:06.476742
7.8	0.039	250	250	-2634257.0	-2637929.0	-2640432.0	-2640251.0	-3159229.0	-3155100.0	-3154937.0	-3153021.0	9.9e+37	9.9e+37	22.6032297	1714429952.9328334	20.0	3901.0386103861038	30-04-24 00:32:32.932901
8.399	0.042	250	250	-2257724.0	-2260640.0	-2262839.0	-2262827.0	-2707749.0	-2704045.0	-2703949.0	-2702243.0	9.9e+37	9.9e+37	22.7762902	1714429979.3875566	20.0	3901.0386103861038	30-04-24 00:32:59.387626
8.999	0.045	250	250	-1881304.0	-1883467.0	-1885333.0	-1885524.0	-2256522.0	-2253229.0	-2253224.0	-2251705.0	9.9e+37	9.9e+37	22.7867352	1714430005.8433845	20.0	3901.0386103861038	30-04-24 00:33:25.843455
9.598	0.049	250	250	-1504378.0	-1505802.0	-1507338.0	-1507713.0	-1804618.0	-1801734.0	-1801798.0	-1800484.0	9.9e+37	9.9e+37	22.7486925	1714430032.325605	20.0	3901.0386103861038	30-04-24 00:33:52.325674
10.199	0.052	250	250	-1127289.0	-1127966.0	-1129187.0	-1129752.0	-1352516.0	-1350090.0	-1350219.0	-1349117.0	9.9e+37	9.9e+37	22.565762	1714430058.780108	20.0	3901.0386103861038	30-04-24 00:34:18.780211
10.799	0.055	250	250	-750080.2	-750007.2	-750904.4	-751660.8	-900231.1	-898227.6	-898458.8	-897451.5	-11.9893065	9.9e+37	22.3620373	1714430085.2463198	20.0	3901.0386103861038	30-04-24 00:34:45.246395
11.399	0.058	250	250	-373411.8	-372602.1	-373176.1	-374120.3	-448640.2	-447061.2	-447367.9	-446584.5	9.9e+37	9.9e+37	21.9528632	1714430111.7024918	20.0	3901.0386103861038	30-04-24 00:35:11.702567
11.999	0.061	250	250	3515.38	5067.756	4819.152	3692.052	3265.992	4408.96	4029.248	4649.296	9.9e+37	9.9e+37	21.6926974	1714430138.16823	20.0	3901.0386103861038	30-04-24 00:35:38.168302
12.599	0.064	250	250	380194.2	382482.8	382561.8	381252.6	454924.5	455605.0	455116.9	455576.9	9.9e+37	9.9e+37	21.3541465	1714430164.6608665	20.0	3901.0386103861038	30-04-24 00:36:04.660937
13.199	0.067	250	250	757195.7	760228.2	760623.3	759132.4	906946.1	907236.8	906716.2	906908.3	9.9e+37	9.9e+37	21.1096003	1714430191.117835	20.0	3901.0386103861038	30-04-24 00:36:31.117912
13.798	0.07	250	250	1133751.0	1137523.0	1138235.0	1136568.0	1358362.0	1358220.0	1357606.0	1357669.0	9.9e+37	9.9e+37	21.1868355	1714430217.57362	20.0	3901.0386103861038	30-04-24 00:36:57.573689
