# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.005527638190954774	10-04-24 18:57:13.895737
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.005527638190954774	10-04-24 18:57:14.420446
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.005527638190954774	10-04-24 18:57:14.943835
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.005527638190954774	10-04-24 18:57:15.467449
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.005527638190954774	10-04-24 18:57:15.993689
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.005527638190954774	10-04-24 18:57:16.519350
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.005527638190954774	10-04-24 18:57:17.043185
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.005527638190954774	10-04-24 18:57:17.565849
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.005527638190954774	10-04-24 18:57:18.091160
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.005527638190954774	10-04-24 18:57:18.615044
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.005527638190954774	10-04-24 18:57:19.139278
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.005527638190954774	10-04-24 18:57:19.662971
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.005527638190954774	10-04-24 18:57:20.190179
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.005527638190954774	10-04-24 18:57:20.715721
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.005527638190954774	10-04-24 18:57:21.238022
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.005527638190954774	10-04-24 18:57:21.761640
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.005527638190954774	10-04-24 18:57:22.283297
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.005527638190954774	10-04-24 18:57:22.808284
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.005527638190954774	10-04-24 18:57:23.334285
10526316.263157895	8.0	10.0	20000000.0	0.5	0.005527638190954774	10-04-24 18:57:23.858375
