# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.077	0.0	250	250	-7451615.0	-7464833.0	-7471584.0	-7469306.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7805693	1714084271.8973906	6	138.0	26-04-24 00:31:11.897451
0.6	0.002	250	250	-7154032.0	-7166605.0	-7173007.0	-7170578.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7467429	1714084278.6662464	6	138.0	26-04-24 00:31:18.666311
1.2	0.005	250	250	-6778929.0	-6790761.0	-6796847.0	-6794617.0	-8125052.0	-8116120.0	-8115147.0	-8111133.0	-1.16089727	21.8902893	1714084285.4835095	6	138.0	26-04-24 00:31:25.483562
1.8	0.008	250	250	-6403037.0	-6414121.0	-6419892.0	-6417827.0	-7674430.0	-7665943.0	-7665004.0	-7661193.0	-1.09651557	21.9200909	1714084292.2644184	6	138.0	26-04-24 00:31:32.264468
2.4	0.011	250	250	-6025885.0	-6036222.0	-6041659.0	-6039781.0	-7222378.0	-7214304.0	-7213452.0	-7209833.0	-1.03192814	21.9075378	1714084299.0475702	6	138.0	26-04-24 00:31:39.047622
3.0	0.015	250	250	-5649231.0	-5658834.0	-5663945.0	-5662269.0	-6770897.0	-6763280.0	-6762509.0	-6759076.0	-0.967435046	21.9749988	1714084305.8297615	6	138.0	26-04-24 00:31:45.829835
3.6	0.018	250	250	-5272795.0	-5281630.0	-5286401.0	-5284936.0	-6319642.0	-6312435.0	-6311757.0	-6308482.0	-0.902959011	22.0241572	1714084312.6132712	6	138.0	26-04-24 00:31:52.613323
4.2	0.021	250	250	-4895915.0	-4904029.0	-4908476.0	-4907185.0	-5867987.0	-5861223.0	-5860597.0	-5857553.0	-0.838433335	22.0847188	1714084319.4128184	6	138.0	26-04-24 00:31:59.412871
4.799	0.024	250	250	-4519420.0	-4526800.0	-4530946.0	-4529828.0	-5416688.0	-5410346.0	-5409811.0	-5406949.0	-0.773957561	22.142789	1714084326.197566	6	138.0	26-04-24 00:32:06.197619
5.4	0.027	250	250	-4142379.0	-4149018.0	-4152825.0	-4151915.0	-4964807.0	-4958895.0	-4958439.0	-4955769.0	-0.709402664	22.204788	1714084332.980292	6	138.0	26-04-24 00:32:12.980345
5.999	0.03	250	250	-3765777.0	-3771658.0	-3775138.0	-3774411.0	-4513528.0	-4508058.0	-4507708.0	-4505171.0	-0.644930944	22.2750279	1714084339.7630641	6	138.0	26-04-24 00:32:19.763119
6.6	0.033	250	250	-3388688.0	-3393839.0	-3397003.0	-3396446.0	-4061630.0	-4056598.0	-4056300.0	-4053997.0	-0.580365878	22.2906475	1714084346.5458088	6	138.0	26-04-24 00:32:26.545863
7.199	0.036	250	250	-3012162.0	-3016552.0	-3019408.0	-3019019.0	-3610401.0	-3605805.0	-3605570.0	-3603473.0	-0.515903217	22.3451721	1714084353.3275495	6	138.0	26-04-24 00:32:33.327605
7.8	0.039	250	250	-2634754.0	-2638399.0	-2640928.0	-2640736.0	-3158196.0	-3154034.0	-3153869.0	-3151972.0	-0.451295117	22.3652954	1714084360.110388	6	138.0	26-04-24 00:32:40.110438
8.399	0.042	250	250	-2258242.0	-2261157.0	-2263360.0	-2263352.0	-2707035.0	-2703306.0	-2703242.0	-2701501.0	-0.386853452	22.4396559	1714084366.8937445	6	138.0	26-04-24 00:32:46.893799
8.999	0.045	250	250	-1881829.0	-1883987.0	-1885868.0	-1886051.0	-2255986.0	-2252690.0	-2252673.0	-2251152.0	-0.322407621	22.5138247	1714084373.6760595	6	138.0	26-04-24 00:32:53.676113
9.599	0.048	250	250	-1504978.0	-1506398.0	-1507954.0	-1508318.0	-1804394.0	-1801531.0	-1801594.0	-1800252.0	-0.257888836	22.5367269	1714084380.4582713	6	138.0	26-04-24 00:33:00.458326
10.199	0.051	250	250	-1127895.0	-1128577.0	-1129810.0	-1130366.0	-1352543.0	-1350092.0	-1350247.0	-1349100.0	-0.19334084	22.5791775	1714084387.240573	6	138.0	26-04-24 00:33:07.240624
10.799	0.054	250	250	-750688.4	-750618.6	-751529.5	-752271.8	-900493.6	-898476.4	-898715.6	-897745.4	-0.128758429	22.6465427	1714084394.0264184	6	138.0	26-04-24 00:33:14.026472
11.399	0.058	250	250	-374041.1	-373221.5	-373811.4	-374746.5	-449121.3	-447533.9	-447856.4	-447070.4	-0.064274529	22.6963719	1714084400.8100028	6	138.0	26-04-24 00:33:20.810060
11.999	0.061	250	250	2862.576	4413.22	4151.896	3033.704	2547.736	3695.492	3289.296	3879.428	0.000255743793	22.723203	1714084407.5903795	6	138.0	26-04-24 00:33:27.590437
12.599	0.064	250	250	379551.2	381838.6	381890.4	380606.7	453980.3	454684.2	454226.4	454626.8	0.0647512202	22.7461053	1714084414.3714168	6	138.0	26-04-24 00:33:34.371479
13.199	0.067	250	250	756568.6	759594.8	759988.0	758505.8	905816.6	906087.0	905521.7	905750.3	0.129304278	22.7568377	1714084421.156329	6	138.0	26-04-24 00:33:41.156385
13.799	0.07	250	250	1133068.0	1136838.0	1137550.0	1135883.0	1357014.0	1356840.0	1356215.0	1356235.0	0.193763946	22.7397808	1714084427.9404316	6	138.0	26-04-24 00:33:47.940485
14.399	0.073	250	250	1509930.0	1514440.0	1515483.0	1513628.0	1808664.0	1808057.0	1807362.0	1807206.0	0.258282181	22.6691575	1714084434.720808	6	138.0	26-04-24 00:33:54.720860
14.998	0.076	250	250	1886568.0	1891820.0	1893172.0	1891142.0	2260039.0	2258996.0	2258223.0	2257871.0	0.322767263	22.6950304	1714084441.5004754	6	138.0	26-04-24 00:34:01.500529
15.599	0.079	250	250	2263924.0	2269911.0	2271607.0	2269383.0	2712300.0	2710821.0	2709982.0	2709451.0	0.387381074	22.6558378	1714084448.2843218	6	138.0	26-04-24 00:34:08.284375
16.199	0.082	250	250	2640889.0	2647618.0	2649647.0	2647233.0	3164120.0	3162210.0	3161281.0	3160571.0	0.451918912	22.6312107	1714084455.0697145	6	138.0	26-04-24 00:34:15.069767
16.799	0.085	250	250	3017462.0	3024941.0	3027291.0	3024691.0	3615536.0	3613157.0	3612166.0	3611280.0	0.516398581	22.5814773	1714084461.853966	6	138.0	26-04-24 00:34:21.854020
17.399	0.088	250	250	3394337.0	3402569.0	3405223.0	3402464.0	4067242.0	4064449.0	4063373.0	4062300.0	0.580936865	22.591539	1714084468.6363485	6	138.0	26-04-24 00:34:28.636403
17.999	0.091	250	250	3771217.0	3780173.0	3783170.0	3780201.0	4518894.0	4515694.0	4514511.0	4513268.0	0.645451701	22.567391	1714084475.4174507	6	138.0	26-04-24 00:34:35.417504
18.599	0.095	250	250	4148015.0	4157728.0	4161042.0	4157894.0	4970351.0	4966714.0	4965458.0	4964032.0	0.709946293	22.5581918	1714084482.2000737	6	138.0	26-04-24 00:34:42.200126
19.198	0.098	250	250	4524355.0	4534786.0	4538454.0	4535117.0	5421384.0	5417339.0	5416028.0	5414344.0	0.77438576	22.4725239	1714084488.9862583	6	138.0	26-04-24 00:34:48.986313
19.799	0.101	250	250	4901389.0	4912576.0	4916561.0	4913033.0	5873144.0	5868700.0	5867311.0	5865450.0	0.838926104	22.4355354	1714084495.7698421	6	138.0	26-04-24 00:34:55.769896
