# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.127	0.0	250	250	-7427988.0	-7441740.0	-7448948.0	-7446979.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8677764	9.9e+37	24.6975462	6	239.0	26-03-24 11:27:35.080698
0.6	0.002	250	250	-7153903.0	-7166510.0	-7172917.0	-7170511.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767693	9.9e+37	24.7770967	6	239.0	26-03-24 11:27:42.927576
1.2	0.005	250	250	-6778893.0	-6790779.0	-6796826.0	-6794615.0	-8126548.0	-8117488.0	-8116607.0	-8112515.0	-10.7802265	-1.16104085	24.8028994	6	239.0	26-03-24 11:27:50.805446
1.8	0.008	250	250	-6402975.0	-6414123.0	-6419830.0	-6417800.0	-7675629.0	-7667048.0	-7666223.0	-7662350.0	-10.1824537	-1.09659458	24.8655632	6	239.0	26-03-24 11:27:58.904936
2.401	0.011	250	250	-6025801.0	-6036192.0	-6041591.0	-6039737.0	-7223272.0	-7215116.0	-7214370.0	-7210669.0	-9.58268362	-1.03197105	24.9005812	6	239.0	26-03-24 11:28:06.996279
3.001	0.015	250	250	-5649188.0	-5658863.0	-5663928.0	-5662260.0	-6771630.0	-6763913.0	-6763240.0	-6759761.0	-8.98392238	-0.967462436	24.9365207	6	239.0	26-03-24 11:28:15.065151
3.6	0.018	250	250	-5272706.0	-5281637.0	-5286359.0	-5284880.0	-6320481.0	-6313198.0	-6312614.0	-6309291.0	-8.38528727	-0.902990236	24.9743033	6	239.0	26-03-24 11:28:23.149291
4.2	0.021	250	250	-4895808.0	-4903977.0	-4908385.0	-4907105.0	-5868581.0	-5861757.0	-5861232.0	-5858122.0	-7.78601455	-0.838448885	25.0369671	6	239.0	26-03-24 11:28:31.224394
4.8	0.024	250	250	-4519265.0	-4526677.0	-4530782.0	-4529685.0	-5417181.0	-5410759.0	-5410285.0	-5407393.0	-7.18732391	-0.773963973	25.003493	6	239.0	26-03-24 11:28:39.305387
5.4	0.027	250	250	-4142201.0	-4148882.0	-4152653.0	-4151739.0	-4965185.0	-4959220.0	-4958849.0	-4956144.0	-6.58780359	-0.709391855	25.0793573	6	239.0	26-03-24 11:28:47.365572
6.0	0.03	250	250	-3765624.0	-3771536.0	-3775002.0	-3774270.0	-4514096.0	-4508548.0	-4508221.0	-4505747.0	-5.98905176	-0.644936567	24.9951992	6	239.0	26-03-24 11:28:55.432800
6.6	0.033	250	250	-3388545.0	-3393736.0	-3396850.0	-3396306.0	-4062102.0	-4057032.0	-4056759.0	-4054434.0	-5.38954046	-0.580373287	25.0047137	6	239.0	26-03-24 11:29:03.526075
7.2	0.036	250	250	-3012029.0	-3016442.0	-3019268.0	-3018902.0	-3610865.0	-3606229.0	-3606025.0	-3603927.0	-4.79094034	-0.515923241	24.8910668	6	239.0	26-03-24 11:29:11.544719
7.8	0.039	250	250	-2634600.0	-2638271.0	-2640763.0	-2640587.0	-3158622.0	-3154410.0	-3154274.0	-3152359.0	-4.19077159	-0.45131176	24.8366967	6	239.0	26-03-24 11:29:19.390670
8.4	0.042	250	250	-2258074.0	-2261003.0	-2263165.0	-2263183.0	-2707236.0	-2703460.0	-2703436.0	-2701683.0	-3.59216626	-0.386821855	24.8720139	6	239.0	26-03-24 11:29:27.249816
8.999	0.045	250	250	-1881659.0	-1883832.0	-1885689.0	-1885880.0	-2256189.0	-2252839.0	-2252866.0	-2251329.0	-2.99370376	-0.322396456	24.8889005	6	239.0	26-03-24 11:29:35.079369
9.599	0.048	250	250	-1504788.0	-1506224.0	-1507760.0	-1508134.0	-1804456.0	-1801543.0	-1801644.0	-1800285.0	-2.39448884	-0.257865256	24.825016	6	239.0	26-03-24 11:29:42.952921
10.2	0.051	250	250	-1127678.0	-1128357.0	-1129579.0	-1130135.0	-1352427.0	-1349962.0	-1350146.0	-1348964.0	-1.7949434	-0.193292876	24.8084286	6	239.0	26-03-24 11:29:50.978377
10.801	0.054	250	250	-750421.8	-750362.7	-751249.7	-752005.7	-900353.4	-898315.0	-898563.9	-897587.0	-1.19514181	-0.128702132	24.7334858	6	239.0	26-03-24 11:29:59.005390
11.4	0.058	250	250	-373768.5	-372953.7	-373529.8	-374465.0	-448922.9	-447326.6	-447645.5	-446843.8	-0.596244584	-0.064220839	24.7743321	6	239.0	26-03-24 11:30:07.037836
12.0	0.061	250	250	3134.168	4689.024	4432.0	3321.884	2795.204	3952.84	3560.372	4170.808	0.00304666919	0.000313940029	24.7494509	6	239.0	26-03-24 11:30:14.848050
12.599	0.064	250	250	379766.5	382067.8	382123.3	380844.3	454209.1	454928.1	454446.4	454897.0	0.601873788	0.0648033967	24.7626514	6	239.0	26-03-24 11:30:22.902727
13.2	0.067	250	250	756798.1	759835.7	760226.1	758758.6	906051.3	906333.9	905804.2	906039.5	1.20131716	0.129353536	24.7045953	6	239.0	26-03-24 11:30:30.980633
