# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.097	0.0	250	250	-7433951.0	-7447608.0	-7454979.0	-7452599.0	-7440857.0	-7434845.0	-7433953.0	-7431394.0	-11.8802253	33.8660408	6	3.0	11-03-24 18:45:19.565842
0.601	0.002	250	250	-7159958.0	-7172642.0	-7179351.0	-7176605.0	-7179284.0	-7173448.0	-7172462.0	-7169820.0	-11.3863215	33.77731	6	3.0	11-03-24 18:45:26.836880
1.201	0.005	250	250	-6784933.0	-6796893.0	-6803241.0	-6800724.0	-6803282.0	-6797681.0	-6796779.0	-6794270.0	-10.7897771	33.6922383	6	3.0	11-03-24 18:45:34.228114
1.8	0.008	250	250	-6408843.0	-6420045.0	-6426011.0	-6423714.0	-6426196.0	-6420818.0	-6419985.0	-6417561.0	-10.1916568	33.4934404	6	3.0	11-03-24 18:45:41.692744
2.401	0.012	250	250	-6031404.0	-6041847.0	-6047519.0	-6045389.0	-6047730.0	-6042620.0	-6041877.0	-6039562.0	-9.59151169	33.4531914	6	3.0	11-03-24 18:45:49.072602
3.001	0.015	250	250	-5654467.0	-5664180.0	-5669488.0	-5667578.0	-5669830.0	-5664972.0	-5664273.0	-5662090.0	-8.99220683	33.4626359	6	3.0	11-03-24 18:45:56.737532
3.601	0.018	250	250	-5277732.0	-5286696.0	-5291664.0	-5289952.0	-5292093.0	-5287488.0	-5286855.0	-5284811.0	-8.39321608	33.2674971	6	3.0	11-03-24 18:46:04.442996
4.201	0.021	250	250	-4900616.0	-4908815.0	-4913454.0	-4911933.0	-4913980.0	-4909610.0	-4909060.0	-4907129.0	-7.79353142	33.2098678	6	3.0	11-03-24 18:46:11.792076
4.8	0.024	250	250	-4523772.0	-4531227.0	-4535506.0	-4534194.0	-4536143.0	-4532024.0	-4531540.0	-4529695.0	-7.19438903	33.2007203	6	3.0	11-03-24 18:46:19.314288
5.4	0.027	250	250	-4146373.0	-4153076.0	-4157035.0	-4155925.0	-4157771.0	-4153902.0	-4153505.0	-4151755.0	-6.59433939	33.106501	6	3.0	11-03-24 18:46:26.857349
6.0	0.03	250	250	-3769471.0	-3775408.0	-3779023.0	-3778133.0	-3779843.0	-3776237.0	-3775917.0	-3774281.0	-5.99510209	33.154365	6	3.0	11-03-24 18:46:34.215671
6.6	0.033	250	250	-3392185.0	-3397358.0	-3400652.0	-3399977.0	-3401586.0	-3398208.0	-3397964.0	-3396452.0	-5.39522884	33.1936993	6	3.0	11-03-24 18:46:41.716166
7.2	0.036	250	250	-3015353.0	-3019783.0	-3022746.0	-3022264.0	-3023765.0	-3020623.0	-3020479.0	-3019052.0	-4.79616111	33.2394368	6	3.0	11-03-24 18:46:49.489180
7.801	0.039	250	250	-2637671.0	-2641356.0	-2643978.0	-2643697.0	-2645103.0	-2642214.0	-2642126.0	-2640822.0	-4.19561881	33.2513286	6	3.0	11-03-24 18:46:57.051625
8.4	0.042	250	250	-2260902.0	-2263840.0	-2266121.0	-2266036.0	-2267334.0	-2264699.0	-2264692.0	-2263486.0	-3.59657158	33.1449205	6	3.0	11-03-24 18:47:04.935894
8.999	0.045	250	250	-1884215.0	-1886403.0	-1888342.0	-1888465.0	-1889664.0	-1887272.0	-1887332.0	-1886255.0	-2.99764921	33.2592643	6	3.0	11-03-24 18:47:12.411286
9.599	0.048	250	250	-1507035.0	-1508477.0	-1510073.0	-1510395.0	-1511496.0	-1509353.0	-1509488.0	-1508513.0	-2.39808091	33.4004329	6	3.0	11-03-24 18:47:19.578432
10.2	0.051	250	250	-1129637.0	-1130331.0	-1131599.0	-1132116.0	-1133107.0	-1131209.0	-1131419.0	-1130555.0	-1.79799113	33.3928179	6	3.0	11-03-24 18:47:26.755649
10.801	0.055	250	250	-752109.6	-752046.8	-752976.0	-753708.1	-754585.1	-752934.9	-753223.3	-752458.2	-1.19776657	33.4211752	6	3.0	11-03-24 18:47:34.121898
11.4	0.058	250	250	-375179.8	-374375.3	-374977.0	-375901.7	-376670.1	-375273.7	-375648.3	-374976.3	-0.598403627	33.5778945	6	3.0	11-03-24 18:47:41.806549
12.0	0.061	250	250	1987.952	3538.96	3277.188	2149.988	1488.156	2632.524	2183.892	2744.552	0.00120090575	33.594063	6	3.0	11-03-24 18:47:49.481215
12.6	0.064	250	250	378793.1	381090.2	381162.8	379845.2	379290.8	380179.3	379658.8	380105.4	0.600327439	33.6434595	6	3.0	11-03-24 18:47:56.753000
13.2	0.067	250	250	755961.1	759011.7	759419.0	757902.1	757452.7	758095.6	757506.7	757839.3	1.20005385	33.7928608	6	3.0	11-03-24 18:48:04.028429
13.799	0.07	250	250	1132621.0	1136412.0	1137159.0	1135435.0	1135090.0	1135487.0	1134820.0	1135056.0	1.79890058	33.7459116	6	3.0	11-03-24 18:48:11.394436
