# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.021	0.0	250	250	-7453451.0	-7466503.0	-7473064.0	-7470618.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.616133	1714444796.6571248	20.0	5301.052470524705	30-04-24 04:39:56.657195
0.6	0.002	250	250	-7156302.0	-7168919.0	-7175317.0	-7172823.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.3631541	1714444823.1125739	20.0	5301.052470524705	30-04-24 04:40:23.112642
1.2	0.006	250	250	-6779801.0	-6791690.0	-6797747.0	-6795478.0	-8125059.0	-8116169.0	-8115149.0	-8111101.0	9.9e+37	9.9e+37	21.2036049	1714444849.568872	20.0	5301.052470524705	30-04-24 04:40:49.568938
1.799	0.009	250	250	-6403411.0	-6414571.0	-6420280.0	-6418202.0	-7674416.0	-7666008.0	-7665066.0	-7661169.0	9.9e+37	9.9e+37	21.2088753	1714444876.024532	20.0	5301.052470524705	30-04-24 04:41:16.024601
2.4	0.012	250	250	-6025943.0	-6036344.0	-6041767.0	-6039859.0	-7222500.0	-7214463.0	-7213613.0	-7209941.0	9.9e+37	9.9e+37	21.2177871	1714444902.4776373	20.0	5301.052470524705	30-04-24 04:41:42.477706
3.0	0.015	250	250	-5649274.0	-5658916.0	-5663972.0	-5662280.0	-6771602.0	-6764022.0	-6763217.0	-6759749.0	9.9e+37	9.9e+37	21.4168163	1714444928.932101	20.0	5301.052470524705	30-04-24 04:42:08.932170
3.6	0.018	250	250	-5272701.0	-5281612.0	-5286330.0	-5284833.0	-6320768.0	-6313601.0	-6312888.0	-6309618.0	9.9e+37	9.9e+37	21.4352148	1714444955.394391	20.0	5301.052470524705	30-04-24 04:42:35.394460
4.2	0.021	250	250	-4895747.0	-4903905.0	-4908325.0	-4907023.0	-5869383.0	-5862672.0	-5862029.0	-5858945.0	9.9e+37	9.9e+37	21.6542715	1714444981.8476026	20.0	5301.052470524705	30-04-24 04:43:01.847634
4.799	0.024	250	250	-4519120.0	-4526542.0	-4530627.0	-4529508.0	-5418227.0	-5411931.0	-5411398.0	-5408495.0	9.9e+37	9.9e+37	21.7337107	1714445008.3035223	20.0	5301.052470524705	30-04-24 04:43:28.303591
5.399	0.027	250	250	-4142042.0	-4148721.0	-4152484.0	-4151552.0	-4966489.0	-4960639.0	-4960168.0	-4957481.0	9.9e+37	9.9e+37	21.9790235	1714445034.7577987	20.0	5301.052470524705	30-04-24 04:43:54.757869
5.999	0.03	250	250	-3765388.0	-3771311.0	-3774738.0	-3774009.0	-4515172.0	-4509736.0	-4509355.0	-4506875.0	9.9e+37	9.9e+37	22.0967928	1714445061.2210207	20.0	5301.052470524705	30-04-24 04:44:21.221277
6.599	0.033	250	250	-3388265.0	-3393446.0	-3396572.0	-3396008.0	-4063200.0	-4058194.0	-4057892.0	-4055589.0	9.9e+37	9.9e+37	22.2682243	1714445087.684746	20.0	5301.052470524705	30-04-24 04:44:47.684815
7.199	0.036	250	250	-3011783.0	-3016213.0	-3019036.0	-3018647.0	-3611868.0	-3607256.0	-3607049.0	-3604942.0	9.9e+37	9.9e+37	22.4011341	1714445114.1392853	20.0	5301.052470524705	30-04-24 04:45:14.139357
7.8	0.039	250	250	-2634320.0	-2637992.0	-2640498.0	-2640307.0	-3159352.0	-3155175.0	-3155014.0	-3153116.0	9.9e+37	9.9e+37	22.5952762	1714445140.596027	20.0	5301.052470524705	30-04-24 04:45:40.596096
8.399	0.042	250	250	-2257725.0	-2260656.0	-2262849.0	-2262834.0	-2707869.0	-2704143.0	-2704068.0	-2702345.0	9.9e+37	9.9e+37	22.721574	1714445167.0525086	20.0	5301.052470524705	30-04-24 04:46:07.052576
8.998	0.045	250	250	-1881388.0	-1883571.0	-1885442.0	-1885624.0	-2256684.0	-2253369.0	-2253379.0	-2251854.0	9.9e+37	9.9e+37	22.7531963	1714445193.5076745	20.0	5301.052470524705	30-04-24 04:46:33.507745
9.598	0.048	250	250	-1504445.0	-1505869.0	-1507424.0	-1507791.0	-1804701.0	-1801814.0	-1801916.0	-1800571.0	9.9e+37	9.9e+37	22.7206157	1714445219.9607933	20.0	5301.052470524705	30-04-24 04:46:59.960863
10.199	0.052	250	250	-1127331.0	-1128020.0	-1129244.0	-1129804.0	-1352605.0	-1350145.0	-1350310.0	-1349169.0	9.9e+37	9.9e+37	22.7556878	1714445246.4136379	20.0	5301.052470524705	30-04-24 04:47:26.413706
10.799	0.055	250	250	-750081.2	-750013.6	-750919.5	-751669.5	-900278.7	-898232.6	-898475.6	-897528.1	9.9e+37	9.9e+37	22.5783151	1714445272.8685079	20.0	5301.052470524705	30-04-24 04:47:52.868580
11.399	0.058	250	250	-373342.6	-372532.9	-373112.3	-374054.5	-448550.0	-446980.0	-447300.3	-446485.3	9.9e+37	9.9e+37	22.294768	1714445299.322381	20.0	5301.052470524705	30-04-24 04:48:19.322763
11.999	0.061	250	250	3436.712	4981.008	4727.988	3604.388	3201.76	4345.624	3952.176	4554.776	9.9e+37	9.9e+37	22.0756154	1714445325.7782462	20.0	5301.052470524705	30-04-24 04:48:45.778317
12.599	0.064	250	250	380140.9	382427.0	382499.3	381195.0	454847.1	455553.7	455079.6	455489.9	9.9e+37	9.9e+37	21.7876603	1714445352.2378273	20.0	5301.052470524705	30-04-24 04:49:12.237902
13.199	0.067	250	250	757175.0	760196.3	760590.3	759102.4	906854.6	907138.0	906602.5	906807.6	9.9e+37	9.9e+37	21.3973638	1714445378.693041	20.0	5301.052470524705	30-04-24 04:49:38.693113
13.798	0.07	250	250	1133659.0	1137421.0	1138152.0	1136470.0	1358234.0	1358121.0	1357498.0	1357551.0	9.9e+37	9.9e+37	21.3368022	1714445405.147293	20.0	5301.052470524705	30-04-24 04:50:05.147362
14.398	0.073	250	250	1510561.0	1515069.0	1516106.0	1514244.0	1810042.0	1809497.0	1808767.0	1808606.0	9.9e+37	9.9e+37	21.3942015	1714445431.6034632	20.0	5301.052470524705	30-04-24 04:50:31.603529
14.998	0.076	250	250	1887290.0	1892548.0	1893919.0	1891866.0	2261658.0	2260672.0	2259895.0	2259538.0	9.9e+37	9.9e+37	21.5755989	1714445458.0563567	20.0	5301.052470524705	30-04-24 04:50:58.056425
15.598	0.079	250	250	2264568.0	2270582.0	2272281.0	2270030.0	2713930.0	2712503.0	2711637.0	2711078.0	9.9e+37	9.9e+37	21.6462221	1714445484.5123587	20.0	5301.052470524705	30-04-24 04:51:24.512426
16.199	0.083	250	250	2641541.0	2648300.0	2650326.0	2647891.0	3165800.0	3163945.0	3162989.0	3162284.0	9.9e+37	9.9e+37	21.849276	1714445510.9750764	20.0	5301.052470524705	30-04-24 04:51:50.975144
16.798	0.086	250	250	3018118.0	3025640.0	3027967.0	3025340.0	3617121.0	3614838.0	3613825.0	3612913.0	9.9e+37	9.9e+37	22.0490718	1714445537.4430943	20.0	5301.052470524705	30-04-24 04:52:17.443163
17.398	0.089	250	250	3395026.0	3403288.0	3405944.0	3403128.0	4068898.0	4066156.0	4065071.0	4063939.0	9.9e+37	9.9e+37	22.1846647	1714445563.9005566	20.0	5301.052470524705	30-04-24 04:52:43.900625
17.998	0.092	250	250	3771942.0	3780949.0	3783938.0	3780926.0	4520599.0	4517423.0	4516255.0	4514987.0	9.9e+37	9.9e+37	22.2796276	1714445590.35524	20.0	5301.052470524705	30-04-24 04:53:10.355339
18.598	0.095	250	250	4148827.0	4158604.0	4161890.0	4158696.0	4972189.0	4968606.0	4967347.0	4965891.0	9.9e+37	9.9e+37	22.5006966	1714445616.810446	20.0	5301.052470524705	30-04-24 04:53:36.810516
