# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.104	0.0	250	250	-7437762.0	-7451374.0	-7458568.0	-7456463.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6345646	1714055902.0939298	6	36.0	25-04-24 16:38:22.093991
0.6	0.002	250	250	-7153709.0	-7166240.0	-7172740.0	-7170246.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6663786	1714055908.8674512	6	36.0	25-04-24 16:38:28.867513
1.2	0.005	250	250	-6778939.0	-6790726.0	-6796845.0	-6794567.0	-8124796.0	-8115905.0	-8114889.0	-8110879.0	-1.16088039	22.7401641	1714055915.6774924	6	36.0	25-04-24 16:38:35.677543
1.8	0.008	250	250	-6402998.0	-6414050.0	-6419875.0	-6417767.0	-7674178.0	-7665738.0	-7664783.0	-7660989.0	-1.09648639	22.8021631	1714055922.4601557	6	36.0	25-04-24 16:38:42.460209
2.4	0.011	250	250	-6025876.0	-6036198.0	-6041693.0	-6039746.0	-7222062.0	-7214020.0	-7213181.0	-7209552.0	-1.03189167	22.7853936	1714055929.243914	6	36.0	25-04-24 16:38:49.243967
3.0	0.015	250	250	-5649202.0	-5658816.0	-5663992.0	-5662251.0	-6770794.0	-6763178.0	-6762387.0	-6758982.0	-0.967412818	22.8658869	1714055936.026265	6	36.0	25-04-24 16:38:56.026317
3.6	0.018	250	250	-5272800.0	-5281683.0	-5286519.0	-5284963.0	-6319567.0	-6312420.0	-6311713.0	-6308475.0	-0.902951067	22.8741279	1714055942.80942	6	36.0	25-04-24 16:39:02.809472
4.2	0.021	250	250	-4895924.0	-4904050.0	-4908557.0	-4907214.0	-5867896.0	-5861125.0	-5860503.0	-5857474.0	-0.838420229	22.8542921	1714055949.5937283	6	36.0	25-04-24 16:39:09.593782
4.799	0.024	250	250	-4519388.0	-4526791.0	-4530966.0	-4529792.0	-5416698.0	-5410369.0	-5409817.0	-5406982.0	-0.773950889	22.8851478	1714055956.37685	6	36.0	25-04-24 16:39:16.376902
5.4	0.027	250	250	-4142341.0	-4148985.0	-4152835.0	-4151861.0	-4964759.0	-4958837.0	-4958390.0	-4955754.0	-0.709385285	22.8121289	1714055963.179137	6	36.0	25-04-24 16:39:23.179190
5.999	0.03	250	250	-3765696.0	-3771607.0	-3775126.0	-3774345.0	-4513360.0	-4507898.0	-4507533.0	-4505040.0	-0.644897477	22.7118956	1714055969.9609454	6	36.0	25-04-24 16:39:29.961002
6.6	0.033	250	250	-3388647.0	-3393806.0	-3396986.0	-3396399.0	-4061643.0	-4056594.0	-4056314.0	-4054027.0	-0.580365685	22.6515257	1714055976.7436676	6	36.0	25-04-24 16:39:36.743719
7.199	0.036	250	250	-3012143.0	-3016564.0	-3019397.0	-3019019.0	-3610466.0	-3605867.0	-3605644.0	-3603553.0	-0.515908072	22.6390684	1714055983.5250287	6	36.0	25-04-24 16:39:43.525046
7.8	0.039	250	250	-2634715.0	-2638390.0	-2640918.0	-2640714.0	-3158238.0	-3154070.0	-3153918.0	-3152040.0	-0.451298109	22.6119498	1714055990.3066554	6	36.0	25-04-24 16:39:50.306709
8.399	0.042	250	250	-2258284.0	-2261219.0	-2263419.0	-2263409.0	-2707151.0	-2703425.0	-2703353.0	-2701631.0	-0.386853723	22.6064878	1714055997.0908382	6	36.0	25-04-24 16:39:57.090924
8.999	0.045	250	250	-1881813.0	-1884000.0	-1885879.0	-1886050.0	-2255991.0	-2252710.0	-2252721.0	-2251200.0	-0.322402312	22.5300191	1714056003.8742898	6	36.0	25-04-24 16:40:03.874339
9.599	0.048	250	250	-1504948.0	-1506376.0	-1507928.0	-1508291.0	-1804373.0	-1801478.0	-1801594.0	-1800225.0	-0.257877866	22.4816274	1714056010.6736472	6	36.0	25-04-24 16:40:10.673700
10.199	0.051	250	250	-1127810.0	-1128494.0	-1129717.0	-1130275.0	-1352430.0	-1349968.0	-1350143.0	-1348981.0	-0.193318338	22.4426264	1714056017.458436	6	36.0	25-04-24 16:40:17.458485
10.799	0.055	250	250	-750615.0	-750551.8	-751453.8	-752198.2	-900433.6	-898401.6	-898659.5	-897688.5	-0.128743612	22.44943	1714056024.2408257	6	36.0	25-04-24 16:40:24.240882
11.399	0.058	250	250	-373972.1	-373164.6	-373744.4	-374684.0	-449101.9	-447520.5	-447840.4	-447026.8	-0.0642601043	22.4879518	1714056031.0244746	6	36.0	25-04-24 16:40:31.024533
11.999	0.061	250	250	2929.732	4478.9	4216.88	3104.36	2598.264	3732.456	3363.908	3967.636	0.000271073843	22.4670619	1714056037.8051193	6	36.0	25-04-24 16:40:37.805179
12.599	0.064	250	250	379578.7	381858.4	381924.3	380629.0	453987.7	454681.2	454216.5	454638.0	0.0647569483	22.4702241	1714056044.5880308	6	36.0	25-04-24 16:40:44.588088
13.199	0.067	250	250	756584.4	759608.8	760005.0	758517.2	905824.6	906095.1	905548.0	905778.3	0.12930844	22.384173	1714056051.3706048	6	36.0	25-04-24 16:40:51.370662
13.799	0.07	250	250	1133119.0	1136884.0	1137599.0	1135933.0	1357042.0	1356874.0	1356254.0	1356298.0	0.193769886	22.4177119	1714056058.1531737	6	36.0	25-04-24 16:40:58.153225
14.399	0.073	250	250	1509962.0	1514477.0	1515517.0	1513656.0	1808702.0	1808119.0	1807419.0	1807271.0	0.258295977	22.418191	1714056064.9350047	6	36.0	25-04-24 16:41:04.935059
14.998	0.076	250	250	1886551.0	1891811.0	1893172.0	1891126.0	2260040.0	2258994.0	2258216.0	2257896.0	0.322760811	22.3994092	1714056071.7181952	6	36.0	25-04-24 16:41:11.718247
15.599	0.079	250	250	2263958.0	2269967.0	2271655.0	2269411.0	2712365.0	2710897.0	2710065.0	2709544.0	0.387386528	22.397876	1714056078.5025127	6	36.0	25-04-24 16:41:18.502566
16.199	0.082	250	250	2640837.0	2647599.0	2649614.0	2647188.0	3164056.0	3162147.0	3161222.0	3160521.0	0.451918676	22.4212574	1714056085.2849138	6	36.0	25-04-24 16:41:25.284966
16.799	0.085	250	250	3017497.0	3024995.0	3027332.0	3024722.0	3615423.0	3613106.0	3612088.0	3611201.0	0.516391167	22.3683618	1714056092.0694826	6	36.0	25-04-24 16:41:32.069539
17.399	0.088	250	250	3394422.0	3402668.0	3405309.0	3402524.0	4067169.0	4064398.0	4063340.0	4062236.0	0.580932165	22.320545	1714056098.853973	6	36.0	25-04-24 16:41:38.854028
17.999	0.091	250	250	3771238.0	3780241.0	3783224.0	3780235.0	4518849.0	4515627.0	4514456.0	4513216.0	0.645438729	22.2457054	1714056105.6377134	6	36.0	25-04-24 16:41:45.637764
18.599	0.095	250	250	4147995.0	4157730.0	4161055.0	4157867.0	4970338.0	4966715.0	4965484.0	4964036.0	0.709954852	22.1984635	1714056112.4192653	6	36.0	25-04-24 16:41:52.419322
19.198	0.098	250	250	4524273.0	4534751.0	4538399.0	4535015.0	5421149.0	5417124.0	5415799.0	5414164.0	0.774355716	22.1894559	1714056119.204097	6	36.0	25-04-24 16:41:59.204149
