# 
voltage	Source_Voltage	Delay	a	
3.1165199868	0.0	1.0	0	18-09-24 13:23:20.941677
145.87341834	200.0	1.0	0	18-09-24 13:23:21.975868
174.77383608	400.0	1.0	0	18-09-24 13:23:23.010123
184.76406254999998	600.0	1.0	0	18-09-24 13:23:24.044586
291.69108689999996	800.0	1.0	0	18-09-24 13:23:25.078988
698.35287603	1000.0	1.0	0	18-09-24 13:23:26.113435
1162.382913	1200.0	1.0	0	18-09-24 13:23:27.147269
1355.3020572	1400.0	1.0	0	18-09-24 13:23:28.181789
1546.1473478999999	1600.0	1.0	0	18-09-24 13:23:29.216676
1738.2618561	1800.0	1.0	0	18-09-24 13:23:30.251922
1933.4406864000002	2000.0	1.0	0	18-09-24 13:23:31.286575
2124.4152936	2200.0	1.0	0	18-09-24 13:23:32.321218
2314.0814094	2400.0	1.0	0	18-09-24 13:23:33.355209
2509.180734	2600.0	1.0	0	18-09-24 13:23:34.389303
2700.2137731	2800.0	1.0	0	18-09-24 13:23:35.423266
2893.0553274	3000.0	1.0	0	18-09-24 13:23:36.458049
3085.712007	3200.0	1.0	0	18-09-24 13:23:37.492890
3275.4940287	3400.0	1.0	0	18-09-24 13:23:38.526500
3467.2847667	3600.0	1.0	0	18-09-24 13:23:39.560571
3657.4556958	3800.0	1.0	0	18-09-24 13:23:40.594989
3850.2187022999997	4000.0	1.0	0	18-09-24 13:23:41.629399
4041.7594283999997	4200.0	1.0	0	18-09-24 13:23:42.664280
4234.4304765	4400.0	1.0	0	18-09-24 13:23:43.698889
4426.8840813	4600.0	1.0	0	18-09-24 13:23:44.733419
4619.175801	4800.0	1.0	0	18-09-24 13:23:45.767996
4758.0722589	5000.0	1.0	0	18-09-24 13:23:46.802240
4723.5926484	5200.0	1.0	0	18-09-24 13:23:47.836482
4721.1327612	5400.0	1.0	0	18-09-24 13:23:48.870558
4718.4008304	5600.0	1.0	0	18-09-24 13:23:49.905625
4718.1163341	5800.0	1.0	0	18-09-24 13:23:50.940280
4715.9850066	6000.0	1.0	0	18-09-24 13:23:51.974648
4716.7427055	6200.0	1.0	0	18-09-24 13:23:53.008700
4717.6297209	6400.0	1.0	0	18-09-24 13:23:54.042646
4718.6201894999995	6600.0	1.0	0	18-09-24 13:23:55.077240
4719.4717626	6800.0	1.0	0	18-09-24 13:23:56.111653
4720.3070514	7000.0	1.0	0	18-09-24 13:23:57.146094
4721.164371899999	7200.0	1.0	0	18-09-24 13:23:58.181353
4721.9278182	7400.0	1.0	0	18-09-24 13:23:59.216133
4722.7746018	7600.0	1.0	0	18-09-24 13:24:00.250912
4723.4767425	7800.0	1.0	0	18-09-24 13:24:01.285225
4724.2200729	8000.0	1.0	0	18-09-24 13:24:02.320124
