# 
ch2a	ch2a avglen	Delay	a	
378932.8	100.0	0.0	0	13-12-23 15:04:39.538494
506630.1	100.0	0.0	0	13-12-23 15:04:39.562360
666229.6	100.0	0.0	0	13-12-23 15:04:39.584550
825821.5	100.0	0.0	0	13-12-23 15:04:39.613281
985419.9	100.0	0.0	0	13-12-23 15:04:39.636172
1145078.0	100.0	0.0	0	13-12-23 15:04:39.660793
1304735.0	100.0	0.0	0	13-12-23 15:04:39.686065
1464343.0	100.0	0.0	0	13-12-23 15:04:39.714009
1602799.0	100.0	0.0	0	13-12-23 15:04:39.737141
1454078.0	100.0	0.0	0	13-12-23 15:04:39.762841
1294494.0	100.0	0.0	0	13-12-23 15:04:39.788191
1134882.0	100.0	0.0	0	13-12-23 15:04:39.810999
975251.3	100.0	0.0	0	13-12-23 15:04:39.834321
815649.1	100.0	0.0	0	13-12-23 15:04:39.860986
687931.5	100.0	0.0	0	13-12-23 15:04:39.882823
528288.6	100.0	0.0	0	13-12-23 15:04:39.905509
368687.0	100.0	0.0	0	13-12-23 15:04:39.930829
209069.0	100.0	0.0	0	13-12-23 15:04:39.955945
49431.88	100.0	0.0	0	13-12-23 15:04:39.980475
-110172.4	100.0	0.0	0	13-12-23 15:04:40.010114
-269813.8	100.0	0.0	0	13-12-23 15:04:40.032698
-397525.0	100.0	0.0	0	13-12-23 15:04:40.055434
-557192.6	100.0	0.0	0	13-12-23 15:04:40.080826
-716811.2	100.0	0.0	0	13-12-23 15:04:40.107761
-876464.2	100.0	0.0	0	13-12-23 15:04:40.130038
-1004174.0	100.0	0.0	0	13-12-23 15:04:40.152997
-1163843.0	100.0	0.0	0	13-12-23 15:04:40.178749
-1323466.0	100.0	0.0	0	13-12-23 15:04:40.200745
-1451169.0	100.0	0.0	0	13-12-23 15:04:40.225293
-1493989.0	100.0	0.0	0	13-12-23 15:04:40.247880
-1334412.0	100.0	0.0	0	13-12-23 15:04:40.276052
-1174836.0	100.0	0.0	0	13-12-23 15:04:40.300669
-1015219.0	100.0	0.0	0	13-12-23 15:04:40.322957
-887524.3	100.0	0.0	0	13-12-23 15:04:40.347473
-727936.5	100.0	0.0	0	13-12-23 15:04:40.377828
-536376.6	100.0	0.0	0	13-12-23 15:04:40.400143
-408669.0	100.0	0.0	0	13-12-23 15:04:40.422883
-249068.7	100.0	0.0	0	13-12-23 15:04:40.445599
-121370.8	100.0	0.0	0	13-12-23 15:04:40.467750
38250.46	100.0	0.0	0	13-12-23 15:04:40.491184
197844.1	100.0	0.0	0	13-12-23 15:04:40.514814
325539.8	100.0	0.0	0	13-12-23 15:04:40.538635
485208.1	100.0	0.0	0	13-12-23 15:04:40.561100
612974.2	100.0	0.0	0	13-12-23 15:04:40.583535
740696.9	100.0	0.0	0	13-12-23 15:04:40.605845
900349.8	100.0	0.0	0	13-12-23 15:04:40.628121
1028068.0	100.0	0.0	0	13-12-23 15:04:40.650938
1187734.0	100.0	0.0	0	13-12-23 15:04:40.673752
1315435.0	100.0	0.0	0	13-12-23 15:04:40.698803
1475059.0	100.0	0.0	0	13-12-23 15:04:40.721982
1518133.0	100.0	0.0	0	13-12-23 15:04:40.744449
1390480.0	100.0	0.0	0	13-12-23 15:04:40.767145
1230877.0	100.0	0.0	0	13-12-23 15:04:40.789388
1103189.0	100.0	0.0	0	13-12-23 15:04:40.811617
975467.5	100.0	0.0	0	13-12-23 15:04:40.833955
815837.7	100.0	0.0	0	13-12-23 15:04:40.856481
688157.8	100.0	0.0	0	13-12-23 15:04:40.878771
528554.4	100.0	0.0	0	13-12-23 15:04:40.900774
400889.7	100.0	0.0	0	13-12-23 15:04:40.923099
273243.8	100.0	0.0	0	13-12-23 15:04:40.949346
113671.5	100.0	0.0	0	13-12-23 15:04:40.971750
-45928.82	100.0	0.0	0	13-12-23 15:04:40.994194
-173605.9	100.0	0.0	0	13-12-23 15:04:41.016633
-333158.4	100.0	0.0	0	13-12-23 15:04:41.038647
-460815.8	100.0	0.0	0	13-12-23 15:04:41.060824
-588516.3	100.0	0.0	0	13-12-23 15:04:41.082997
-748144.0	100.0	0.0	0	13-12-23 15:04:41.105736
-875833.0	100.0	0.0	0	13-12-23 15:04:41.127770
