# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7449140.0	-7462414.0	-7469273.0	-7466977.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.729686	1713959195.0117164	6	41.0	24-04-24 13:46:35.011785
0.6	0.002	250	250	-7153823.0	-7166361.0	-7172829.0	-7170347.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7177078	1713959201.8053753	6	41.0	24-04-24 13:46:41.805439
1.2	0.005	250	250	-6778793.0	-6790612.0	-6796735.0	-6794425.0	-8124353.0	-8115433.0	-8114493.0	-8110469.0	-1.16080674	21.7025674	1713959208.5862179	6	41.0	24-04-24 13:46:48.586274
1.8	0.008	250	250	-6402902.0	-6413978.0	-6419769.0	-6417678.0	-7673721.0	-7665257.0	-7664367.0	-7660553.0	-1.09641457	21.6489053	1713959215.3683965	6	41.0	24-04-24 13:46:55.368445
2.401	0.011	250	250	-6025718.0	-6036085.0	-6041500.0	-6039608.0	-7221835.0	-7213801.0	-7212955.0	-7209354.0	-1.03184771	21.6027174	1713959222.1493342	6	41.0	24-04-24 13:47:02.149386
3.001	0.014	250	250	-5649097.0	-5658688.0	-5663802.0	-5662124.0	-6770383.0	-6762785.0	-6762043.0	-6758577.0	-0.967355492	21.5181037	1713959228.932026	6	41.0	24-04-24 13:47:08.932045
3.6	0.018	250	250	-5272591.0	-5281460.0	-5286243.0	-5284743.0	-6319406.0	-6312205.0	-6311520.0	-6308215.0	-0.902919118	21.3883562	1713959235.7195423	6	41.0	24-04-24 13:47:15.719598
4.2	0.021	250	250	-4895706.0	-4903837.0	-4908302.0	-4906980.0	-5867850.0	-5861086.0	-5860459.0	-5857410.0	-0.838402668	21.4172954	1713959242.50419	6	41.0	24-04-24 13:47:22.504239
4.8	0.024	250	250	-4519164.0	-4526550.0	-4530689.0	-4529566.0	-5416672.0	-5410328.0	-5409799.0	-5406961.0	-0.773950228	21.4421142	1713959249.2859268	6	41.0	24-04-24 13:47:29.285985
5.4	0.027	250	250	-4142112.0	-4148751.0	-4152550.0	-4151617.0	-4964710.0	-4958839.0	-4958353.0	-4955689.0	-0.709373487	21.3450431	1713959256.0685153	6	41.0	24-04-24 13:47:36.068575
