# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.098	0.0	250	250	-7431949.0	-7445607.0	-7452689.0	-7450753.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8695941	9.9e+37	24.3025586	6	131.0	26-03-24 01:39:58.963627
0.601	0.002	250	250	-7153744.0	-7166312.0	-7172623.0	-7170296.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764176	9.9e+37	24.180618	6	131.0	26-03-24 01:40:06.765102
1.201	0.005	250	250	-6778752.0	-6790598.0	-6796588.0	-6794420.0	-8124572.0	-8115577.0	-8114636.0	-8110656.0	-10.7799263	-1.16076224	24.1919755	6	131.0	26-03-24 01:40:14.617597
1.8	0.008	250	250	-6402898.0	-6413987.0	-6419637.0	-6417676.0	-7673954.0	-7665404.0	-7664582.0	-7660788.0	-10.1822258	-1.09635455	24.1707804	6	131.0	26-03-24 01:40:22.673510
2.401	0.011	250	250	-6025606.0	-6035966.0	-6041308.0	-6039512.0	-7221396.0	-7213302.0	-7212516.0	-7208924.0	-9.58237188	-1.03169327	24.2116267	6	131.0	26-03-24 01:40:30.535803
3.001	0.014	250	250	-5649041.0	-5658640.0	-5663674.0	-5662062.0	-6769674.0	-6762053.0	-6761341.0	-6757891.0	-8.98362303	-0.96717661	24.1551144	6	131.0	26-03-24 01:40:38.611810
3.6	0.018	250	250	-5272506.0	-5281385.0	-5286088.0	-5284663.0	-6318393.0	-6311206.0	-6310523.0	-6307280.0	-8.38494808	-0.902721115	24.1763095	6	131.0	26-03-24 01:40:46.641467
4.201	0.021	250	250	-4895618.0	-4903750.0	-4908085.0	-4906886.0	-5866929.0	-5860128.0	-5859576.0	-5856547.0	-7.78566489	-0.838225646	24.2159352	6	131.0	26-03-24 01:40:54.669623
4.8	0.024	250	250	-4519051.0	-4526430.0	-4530491.0	-4529443.0	-5415807.0	-5409472.0	-5408965.0	-5406098.0	-7.18694848	-0.77375722	24.2703052	6	131.0	26-03-24 01:41:02.486845
5.4	0.027	250	250	-4141982.0	-4148628.0	-4152346.0	-4151504.0	-4963904.0	-4957963.0	-4957534.0	-4954836.0	-6.58745637	-0.709209284	24.245424	6	131.0	26-03-24 01:41:10.302830
6.0	0.03	250	250	-3765377.0	-3771289.0	-3774718.0	-3774030.0	-4512796.0	-4507306.0	-4506977.0	-4504471.0	-5.98871439	-0.644782904	24.2564823	6	131.0	26-03-24 01:41:18.153272
6.6	0.033	250	250	-3388342.0	-3393486.0	-3396591.0	-3396091.0	-4061174.0	-4056143.0	-4055863.0	-4053563.0	-5.38919008	-0.580258246	24.2841281	6	131.0	26-03-24 01:41:25.965780
7.2	0.036	250	250	-3011778.0	-3016173.0	-3018972.0	-3018645.0	-3610058.0	-3605440.0	-3605229.0	-3603127.0	-4.79048324	-0.51579044	24.3044017	6	131.0	26-03-24 01:41:34.028645
7.801	0.039	250	250	-2634361.0	-2638002.0	-2640476.0	-2640337.0	-3157655.0	-3153451.0	-3153341.0	-3151417.0	-4.19038532	-0.45118151	24.2850496	6	131.0	26-03-24 01:41:42.143353
8.4	0.042	250	250	-2257832.0	-2260733.0	-2262892.0	-2262927.0	-2706602.0	-2702839.0	-2702769.0	-2701049.0	-3.5917468	-0.386748231	24.3384982	6	131.0	26-03-24 01:41:50.214869
9.0	0.045	250	250	-1881370.0	-1883531.0	-1885367.0	-1885585.0	-2255489.0	-2252155.0	-2252196.0	-2250660.0	-2.99324038	-0.322305709	24.3477134	6	131.0	26-03-24 01:41:58.056169
9.6	0.048	250	250	-1504493.0	-1505902.0	-1507431.0	-1507827.0	-1803840.0	-1800953.0	-1801052.0	-1799693.0	-2.39404285	-0.257780264	24.3633794	6	131.0	26-03-24 01:42:06.089110
10.2	0.051	250	250	-1127414.0	-1128081.0	-1129292.0	-1129868.0	-1352010.0	-1349553.0	-1349720.0	-1348561.0	-1.79453142	-0.193234648	24.3532426	6	131.0	26-03-24 01:42:14.021679
10.801	0.054	250	250	-750140.1	-750064.6	-750953.0	-751717.2	-899920.1	-897902.8	-898139.9	-897171.2	-1.19472325	-0.128658526	24.2985734	6	131.0	26-03-24 01:42:21.829214
11.4	0.057	250	250	-373496.2	-372673.4	-373241.9	-374190.6	-448547.0	-446950.0	-447260.3	-446481.5	-0.595802824	-0.0641638445	24.3550856	6	131.0	26-03-24 01:42:29.895072
12.0	0.061	250	250	3374.6	4935.904	4682.696	3562.236	3087.468	4233.568	3839.572	4455.664	0.00342871223	0.000359780612	24.3940889	6	131.0	26-03-24 01:42:37.974355
12.6	0.064	250	250	380049.3	382348.1	382407.3	381112.7	454476.5	455200.6	454726.5	455140.5	0.60231556	0.0648423421	24.296108	6	131.0	26-03-24 01:42:46.058242
13.2	0.067	250	250	757007.2	760046.5	760432.0	758956.8	906232.2	906517.0	905953.8	906202.1	1.20167958	0.12937551	24.2988725	6	131.0	26-03-24 01:42:53.917681
13.799	0.07	250	250	1133499.0	1137280.0	1137981.0	1136323.0	1357443.0	1357304.0	1356686.0	1356723.0	1.80023558	0.193828641	24.2878142	6	131.0	26-03-24 01:43:01.786465
14.399	0.073	250	250	1510301.0	1514822.0	1515849.0	1514015.0	1809017.0	1808433.0	1807757.0	1807582.0	2.39933522	0.258351211	24.3516987	6	131.0	26-03-24 01:43:09.656708
