# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	0.1	100000.0	0.2	0.4020100502512563	10-04-24 17:28:20.879177
0	10000000.0	0.1	1164285.7142857143	0.2	0.4020100502512563	10-04-24 17:28:21.103298
0	10000000.0	0.1	2228571.4285714286	0.2	0.4020100502512563	10-04-24 17:28:21.331320
0	10000000.0	0.1	3292857.1428571427	0.2	0.4020100502512563	10-04-24 17:28:21.559513
0	10000000.0	0.1	4357142.857142857	0.2	0.4020100502512563	10-04-24 17:28:21.785747
0	10000000.0	0.1	5421428.571428572	0.2	0.4020100502512563	10-04-24 17:28:22.009877
0	10000000.0	0.1	6485714.285714285	0.2	0.4020100502512563	10-04-24 17:28:22.234028
0	10000000.0	0.1	7550000.0	0.2	0.4020100502512563	10-04-24 17:28:22.459748
0	10000000.0	0.1	8614285.714285715	0.2	0.4020100502512563	10-04-24 17:28:22.684165
0	10000000.0	0.1	9678571.42857143	0.2	0.4020100502512563	10-04-24 17:28:22.909722
0	10000000.0	0.1	10742857.142857144	0.2	0.4020100502512563	10-04-24 17:28:23.136773
0	10000000.0	0.1	11807142.857142856	0.2	0.4020100502512563	10-04-24 17:28:23.360726
0	10000000.0	0.1	12871428.57142857	0.2	0.4020100502512563	10-04-24 17:28:23.588595
0	10000000.0	0.1	13935714.285714285	0.2	0.4020100502512563	10-04-24 17:28:23.813381
0	10000000.0	0.1	15000000.0	0.2	0.4020100502512563	10-04-24 17:28:24.037763
