# 
ch2a	ch2a avglen	Delay	a	
732217.7	10.0	0.1	34.0	12-12-23 19:22:41.693099
732217.7	19.166666666666664	0.1	34.0	12-12-23 19:22:41.829448
-807686.5	28.333333333333332	0.1	34.0	12-12-23 19:22:41.963918
-1547509.0	37.5	0.1	34.0	12-12-23 19:22:42.098242
-1547509.0	46.666666666666664	0.1	34.0	12-12-23 19:22:42.235556
-1547509.0	55.833333333333336	0.1	34.0	12-12-23 19:22:42.371343
-1547509.0	65.0	0.1	34.0	12-12-23 19:22:42.507580
1281928.0	74.16666666666667	0.1	34.0	12-12-23 19:22:42.644410
1281928.0	83.33333333333333	0.1	34.0	12-12-23 19:22:42.781129
1281928.0	92.5	0.1	34.0	12-12-23 19:22:42.917926
1281928.0	101.66666666666667	0.1	34.0	12-12-23 19:22:43.054099
1281928.0	110.83333333333333	0.1	34.0	12-12-23 19:22:43.187669
-57612.9	120.0	0.1	34.0	12-12-23 19:22:43.323888
