# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.662684	219.518768	214.51641	214.571938	21.4831274	1718018027.1918104	-11.9619607	-7455008.0	-7468004.0	-7474575.0	-7472132.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.0	10-06-24 13:13:53.877938
0.6	0.002	250	250	1638	1638	1638	1638	214.241563	219.138248	214.109364	214.200675	21.7183786	1718018066.8025045	-11.3814756	-7157099.0	-7169669.0	-7176123.0	-7173630.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.025	10-06-24 13:14:33.481132
1.2	0.005	250	250	3276	3276	3276	3276	214.049109	218.985852	213.965624	214.063103	21.4999927	1718018106.4049134	-10.7825284	-6780452.0	-6792291.0	-6798317.0	-6796036.0	-1.16054117	-8122273.0	-8113374.0	-8112285.0	-8108367.0	20	801.0079200792007	0.05	10-06-24 13:15:13.093261
1.8	0.008	250	250	4915	4915	4915	4915	212.616832	212.446439	212.436918	212.432293	21.0309277	1718018146.022408	-10.1839258	-6403965.0	-6414989.0	-6420804.0	-6418703.0	-1.0962127	-7671973.0	-7663533.0	-7662528.0	-7658835.0	20	801.0079200792007	0.075	10-06-24 13:15:52.719195
2.401	0.012	250	250	6553	6553	6553	6553	200.113376	199.951047	199.943685	199.938523	20.9167039	1718018185.6653242	-9.58377241	-6026485.0	-6036788.0	-6042237.0	-6040324.0	-1.03166225	-7220178.0	-7212117.0	-7211221.0	-7207691.0	20	801.0079200792007	0.1	10-06-24 13:16:32.345737
3.001	0.015	250	250	8191	8191	8191	8191	187.60685	187.454426	187.449299	187.444722	20.6304737	1718018225.2627244	-8.98471284	-5649731.0	-5659292.0	-5664391.0	-5662667.0	-0.967422276	-6770503.0	-6762910.0	-6762104.0	-6758698.0	20	801.0079200792007	0.125	10-06-24 13:17:11.952969
3.6	0.018	250	250	9830	9830	9830	9830	175.096925	174.953423	174.951403	174.946708	20.1765491	1718018264.8787112	-8.38585094	-5273112.0	-5281930.0	-5286702.0	-5285202.0	-0.902966306	-6319367.0	-6312150.0	-6311438.0	-6308258.0	20	801.0079200792007	0.15	10-06-24 13:17:51.569698
4.2	0.021	250	250	11468	11468	11468	11468	162.593399	162.458732	162.459128	162.454666	19.7928346	1718018304.4947367	-7.78646908	-4896131.0	-4904221.0	-4908672.0	-4907357.0	-0.83850229	-5868141.0	-5861380.0	-5860702.0	-5857722.0	20	801.0079200792007	0.175	10-06-24 13:18:31.184011
4.8	0.024	250	250	13107	13107	13107	13107	150.08045	149.954152	149.957171	149.95289	19.6489667	1718018344.1080647	-7.18767361	-4519543.0	-4526848.0	-4530990.0	-4529880.0	-0.774088063	-5417289.0	-5410951.0	-5410366.0	-5407540.0	20	801.0079200792007	0.2	10-06-24 13:19:10.788970
5.4	0.027	250	250	14745	14745	14745	14745	137.577619	137.460092	137.46317	137.459045	20.1202038	1718018383.7043395	-6.58812774	-4142425.0	-4149029.0	-4152839.0	-4151897.0	-0.709595041	-4965792.0	-4959880.0	-4959401.0	-4956773.0	20	801.0079200792007	0.225	10-06-24 13:19:50.392401
6.0	0.03	250	250	16383	16383	16383	16383	125.07139	124.962829	124.967303	124.963191	20.5135668	1718018423.31733	-5.98922534	-3765790.0	-3771624.0	-3775118.0	-3774358.0	-0.645111418	-4514399.0	-4508940.0	-4508572.0	-4506087.0	20	801.0079200792007	0.25	10-06-24 13:20:29.998434
6.6	0.033	250	250	18022	18022	18022	18022	112.562139	112.46322	112.469141	112.465342	20.7772781	1718018462.9125082	-5.3896981	-3388672.0	-3393754.0	-3396938.0	-3396376.0	-0.580494051	-4062093.0	-4057103.0	-4056764.0	-4054507.0	20	801.0079200792007	0.275	10-06-24 13:21:09.601804
7.199	0.036	250	250	19660	19660	19660	19660	100.058571	99.9690963	99.9770094	99.973018	21.0052465	1718018502.524188	-4.79093809	-3012072.0	-3016449.0	-3019276.0	-3018911.0	-0.516033046	-3610894.0	-3606320.0	-3606049.0	-3603973.0	20	801.0079200792007	0.3	10-06-24 13:21:49.212418
