# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	1.5577889447236182	10-04-24 17:29:39.378314
0	10000000.0	1.0	1164285.7142857143	0.2	1.5577889447236182	10-04-24 17:29:39.604116
0	10000000.0	1.0	2228571.4285714286	0.2	1.5577889447236182	10-04-24 17:29:39.833010
0	10000000.0	1.0	3292857.1428571427	0.2	1.5577889447236182	10-04-24 17:29:40.058895
0	10000000.0	1.0	4357142.857142857	0.2	1.5577889447236182	10-04-24 17:29:40.289203
0	10000000.0	1.0	5421428.571428572	0.2	1.5577889447236182	10-04-24 17:29:40.513996
0	10000000.0	1.0	6485714.285714285	0.2	1.5577889447236182	10-04-24 17:29:40.739554
0	10000000.0	1.0	7550000.0	0.2	1.5577889447236182	10-04-24 17:29:40.963844
0	10000000.0	1.0	8614285.714285715	0.2	1.5577889447236182	10-04-24 17:29:41.190024
0	10000000.0	1.0	9678571.42857143	0.2	1.5577889447236182	10-04-24 17:29:41.415607
0	10000000.0	1.0	10742857.142857144	0.2	1.5577889447236182	10-04-24 17:29:41.641385
0	10000000.0	1.0	11807142.857142856	0.2	1.5577889447236182	10-04-24 17:29:41.865984
0	10000000.0	1.0	12871428.57142857	0.2	1.5577889447236182	10-04-24 17:29:42.091467
0	10000000.0	1.0	13935714.285714285	0.2	1.5577889447236182	10-04-24 17:29:42.316570
0	10000000.0	1.0	15000000.0	0.2	1.5577889447236182	10-04-24 17:29:42.542414
