# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-125.446118	-135.649104	51228.0	49228.0	51228.0	49228.0	2.0	51228.0	-2000.0	19-12-23 19:42:36.483290
-127.001308	-137.182301	51228.0	49428.0	51228.0	49428.0	2.0	51228.0	-1800.0	19-12-23 19:42:39.657430
-128.560447	-138.721056	51228.0	49628.0	51228.0	49628.0	2.0	51228.0	-1600.0	19-12-23 19:42:42.850976
-130.117555	-140.258121	51228.0	49828.0	51228.0	49828.0	2.0	51228.0	-1400.0	19-12-23 19:42:45.964582
-131.652437	-140.901615	51228.0	50028.0	51228.0	50028.0	2.0	51228.0	-1200.0	19-12-23 19:42:49.085416
-133.177388	-140.901569	51228.0	50228.0	51228.0	50228.0	2.0	51228.0	-1000.0	19-12-23 19:42:52.355160
-134.705188	-140.901659	51228.0	50428.0	51228.0	50428.0	2.0	51228.0	-800.0	19-12-23 19:42:55.632149
-136.230019	-140.901596	51228.0	50628.0	51228.0	50628.0	2.0	51228.0	-600.0	19-12-23 19:42:58.750373
-137.754954	-140.901672	51228.0	50828.0	51228.0	50828.0	2.0	51228.0	-400.0	19-12-23 19:43:01.980840
-139.279709	-140.901768	51228.0	51028.0	51228.0	51028.0	2.0	51228.0	-200.0	19-12-23 19:43:05.174035
-140.805108	-140.901775	51228.0	51228.0	51228.0	51228.0	2.0	51228.0	0.0	19-12-23 19:43:08.432066
-142.33216	-140.901769	51228.0	51428.0	51228.0	51428.0	2.0	51228.0	200.0	19-12-23 19:43:11.604916
-143.857136	-140.901482	51228.0	51628.0	51228.0	51628.0	2.0	51228.0	400.0	19-12-23 19:43:14.717622
-145.38158	-140.901483	51228.0	51828.0	51228.0	51828.0	2.0	51228.0	600.0	19-12-23 19:43:17.955263
-146.906373	-140.90163	51228.0	52028.0	51228.0	52028.0	2.0	51228.0	800.0	19-12-23 19:43:21.232017
-148.431309	-140.901611	51228.0	52228.0	51228.0	52228.0	2.0	51228.0	1000.0	19-12-23 19:43:24.509020
-149.95889	-140.901806	51228.0	52428.0	51228.0	52428.0	2.0	51228.0	1200.0	19-12-23 19:43:27.622949
-150.872481	-140.885227	51228.0	52628.0	51228.0	52628.0	2.0	51228.0	1400.0	19-12-23 19:43:30.857830
-150.837737	-140.852681	51228.0	52828.0	51228.0	52828.0	2.0	51228.0	1600.0	19-12-23 19:43:34.032583
-150.803609	-140.820747	51228.0	53028.0	51228.0	53028.0	2.0	51228.0	1800.0	19-12-23 19:43:37.308903
-150.771464	-140.790191	51228.0	53228.0	51228.0	53228.0	2.0	51228.0	2000.0	19-12-23 19:43:40.585877
