# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7449391.0	-7462696.0	-7469516.0	-7467226.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7857438	1713978461.6190047	6	30.999999999999996	24-04-24 19:07:41.619069
0.6	0.002	250	250	-7153780.0	-7166391.0	-7172757.0	-7170294.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7758738	1713978468.4141002	6	30.999999999999996	24-04-24 19:07:48.414164
1.2	0.005	250	250	-6778811.0	-6790672.0	-6796725.0	-6794455.0	-8125025.0	-8116166.0	-8115135.0	-8111070.0	-1.16088625	21.8120958	1713978475.1931026	6	30.999999999999996	24-04-24 19:07:55.193160
1.8	0.008	250	250	-6402917.0	-6414011.0	-6419815.0	-6417672.0	-7674333.0	-7665922.0	-7664959.0	-7661088.0	-1.09648629	21.859721	1713978481.9758224	6	30.999999999999996	24-04-24 19:08:01.975878
2.401	0.011	250	250	-6025744.0	-6036095.0	-6041535.0	-6039646.0	-7222247.0	-7214242.0	-7213342.0	-7209697.0	-1.03189096	21.9349439	1713978488.754737	6	30.999999999999996	24-04-24 19:08:08.754791
3.0	0.014	250	250	-5649125.0	-5658724.0	-5663843.0	-5662147.0	-6770549.0	-6762972.0	-6762188.0	-6758693.0	-0.967361559	21.9589002	1713978495.5375197	6	30.999999999999996	24-04-24 19:08:15.537575
3.6	0.018	250	250	-5272685.0	-5281511.0	-5286300.0	-5284800.0	-6319330.0	-6312179.0	-6311480.0	-6308205.0	-0.902896759	21.9829523	1713978502.3206172	6	30.999999999999996	24-04-24 19:08:22.320669
4.2	0.021	250	250	-4895813.0	-4903898.0	-4908353.0	-4907034.0	-5867709.0	-5860999.0	-5860370.0	-5857283.0	-0.83838026	22.0276069	1713978509.1047037	6	30.999999999999996	24-04-24 19:08:29.104761
4.8	0.024	250	250	-4519273.0	-4526620.0	-4530766.0	-4529598.0	-5416452.0	-5410180.0	-5409629.0	-5406739.0	-0.773900504	22.0277028	1713978515.8865025	6	30.999999999999996	24-04-24 19:08:35.886557
5.4	0.027	250	250	-4142184.0	-4148793.0	-4152619.0	-4151644.0	-4964112.0	-4958235.0	-4957763.0	-4955053.0	-0.70927951	22.013329	1713978522.665881	6	30.999999999999996	24-04-24 19:08:42.665935
6.0	0.03	250	250	-3765596.0	-3771474.0	-3774956.0	-3774176.0	-4512653.0	-4507256.0	-4506834.0	-4504310.0	-0.644787657	22.0986135	1713978529.4487226	6	30.999999999999996	24-04-24 19:08:49.448810
6.6	0.033	250	250	-3388483.0	-3393659.0	-3396786.0	-3396208.0	-4060866.0	-4055865.0	-4055548.0	-4053233.0	-0.580251409	22.1249655	1713978536.25369	6	30.999999999999996	24-04-24 19:08:56.253743
7.199	0.036	250	250	-3011937.0	-3016360.0	-3019180.0	-3018797.0	-3609767.0	-3605174.0	-3604940.0	-3602824.0	-0.515803503	22.0638289	1713978543.060239	6	30.999999999999996	24-04-24 19:09:03.060296
7.8	0.039	250	250	-2634540.0	-2638222.0	-2640717.0	-2640524.0	-3157713.0	-3153556.0	-3153401.0	-3151451.0	-0.451220134	22.1341647	1713978549.867557	6	30.999999999999996	24-04-24 19:09:09.867614
8.4	0.042	250	250	-2258080.0	-2261013.0	-2263200.0	-2263181.0	-2706677.0	-2702969.0	-2702885.0	-2701137.0	-0.386786351	22.1705783	1713978556.6753416	6	30.999999999999996	24-04-24 19:09:16.675400
8.999	0.045	250	250	-1881698.0	-1883883.0	-1885749.0	-1885918.0	-2255725.0	-2252435.0	-2252418.0	-2250874.0	-0.322363901	22.2135081	1713978563.480707	6	30.999999999999996	24-04-24 19:09:23.480760
9.599	0.048	250	250	-1504758.0	-1506195.0	-1507743.0	-1508103.0	-1804064.0	-1801211.0	-1801289.0	-1799911.0	-0.257842813	22.2392851	1713978570.2884953	6	30.999999999999996	24-04-24 19:09:30.288550
10.199	0.051	250	250	-1127685.0	-1128386.0	-1129596.0	-1130151.0	-1352241.0	-1349807.0	-1349963.0	-1348807.0	-0.19328969	22.2496342	1713978577.0671077	6	30.999999999999996	24-04-24 19:09:37.067162
10.8	0.054	250	250	-750463.4	-750402.7	-751303.6	-752046.3	-900207.9	-898208.1	-898428.5	-897451.4	-0.128710498	22.2858562	1713978583.8513396	6	30.999999999999996	24-04-24 19:09:43.851362
11.399	0.058	250	250	-373817.5	-373019.3	-373584.2	-374524.7	-448851.2	-447279.3	-447591.5	-446791.6	-0.0642341944	22.3313732	1713978590.635576	6	30.999999999999996	24-04-24 19:09:50.635637
11.999	0.061	250	250	3161.62	4702.592	4445.752	3330.552	2898.232	4025.232	3634.488	4248.528	0.000308212432	22.3389434	1713978597.4161851	6	30.999999999999996	24-04-24 19:09:57.416244
12.599	0.064	250	250	379830.3	382115.1	382185.2	380886.5	454297.7	455002.7	454532.4	454934.8	0.0648004539	22.3376977	1713978604.199571	6	30.999999999999996	24-04-24 19:10:04.199632
13.199	0.067	250	250	756837.5	759859.8	760255.8	758763.4	906119.0	906388.7	905834.9	906057.1	0.129344484	22.3882935	1713978610.9787755	6	30.999999999999996	24-04-24 19:10:10.978837
13.799	0.07	250	250	1133356.0	1137118.0	1137836.0	1136167.0	1357349.0	1357197.0	1356572.0	1356602.0	0.193807812	22.4294025	1713978617.7761495	6	30.999999999999996	24-04-24 19:10:17.776199
