# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
15.3410057	3.45011738	32767.5	30767.5	32767.5	30767.5	2.0	32767.5	-2000.0	19-12-23 19:24:06.970804
13.7833886	1.91337146	32767.5	30967.5	32767.5	30967.5	2.0	32767.5	-1800.0	19-12-23 19:24:10.240652
12.2266951	0.375542843	32767.5	31167.5	32767.5	31167.5	2.0	32767.5	-1600.0	19-12-23 19:24:13.526709
10.6942767	0.020337914	32767.5	31367.5	32767.5	31367.5	2.0	32767.5	-1400.0	19-12-23 19:24:16.700266
9.1696908	0.0206781178	32767.5	31567.5	32767.5	31567.5	2.0	32767.5	-1200.0	19-12-23 19:24:19.976899
7.64505595	0.0203268354	32767.5	31767.5	32767.5	31767.5	2.0	32767.5	-1000.0	19-12-23 19:24:23.254149
6.11873843	0.0205246337	32767.5	31967.5	32767.5	31967.5	2.0	32767.5	-800.0	19-12-23 19:24:26.366553
4.59434905	0.0205061695	32767.5	32167.5	32767.5	32167.5	2.0	32767.5	-600.0	19-12-23 19:24:29.602649
3.06970964	0.0204413138	32767.5	32367.5	32767.5	32367.5	2.0	32767.5	-400.0	19-12-23 19:24:32.719987
1.54477124	0.0205742564	32767.5	32567.5	32767.5	32567.5	2.0	32767.5	-200.0	19-12-23 19:24:35.834026
0.0168603605	0.0204173103	32767.5	32767.5	32767.5	32767.5	2.0	32767.5	0.0	19-12-23 19:24:39.023477
-1.50825025	0.020395384	32767.5	32967.5	32767.5	32967.5	2.0	32767.5	200.0	19-12-23 19:24:42.559456
-3.03261094	0.0204136174	32767.5	33167.5	32767.5	33167.5	2.0	32767.5	400.0	19-12-23 19:24:45.675035
-4.55667697	0.0205581002	32767.5	33367.5	32767.5	33367.5	2.0	32767.5	600.0	19-12-23 19:24:48.788458
-6.08085	0.020249978	32767.5	33567.5	32767.5	33567.5	2.0	32767.5	800.0	19-12-23 19:24:51.924203
-7.60781248	0.0203042167	32767.5	33767.5	32767.5	33767.5	2.0	32767.5	1000.0	19-12-23 19:24:55.201435
-9.1326595	0.0203776121	32767.5	33967.5	32767.5	33967.5	2.0	32767.5	1200.0	19-12-23 19:24:58.377107
-10.6570514	0.0200687975	32767.5	34167.5	32767.5	34167.5	2.0	32767.5	1400.0	19-12-23 19:25:01.653925
-11.2109021	0.03785449	32767.5	34367.5	32767.5	34367.5	2.0	32767.5	1600.0	19-12-23 19:25:04.930441
-11.1775625	0.0696093137	32767.5	34567.5	32767.5	34567.5	2.0	32767.5	1800.0	19-12-23 19:25:08.207434
-11.1439418	0.101881829	32767.5	34767.5	32767.5	34767.5	2.0	32767.5	2000.0	19-12-23 19:25:11.320215
